0.7529	0.8154	0.8477	0.8832	0.9897	1.0592	1.0103	1.1898	1.0463	1.1769	0.9669	1.0827	1.0491	1.1486	0.8243	0.8987
0.8720	0.9190	1.0127	1.0919	1.1350	1.2598	1.2378	0.9604	0.9564	0.9384	1.1775	0.9873	1.0539	0.9371	1.1174	0.9533
0.6646	0.7630	0.9461	0.9452	0.9807	1.1949	1.0638	1.1787	1.0984	1.3446	1.0193	0.8893	1.0525	0.9730	1.1051	0.7418
0.6261	0.7517	0.8742	1.0015	1.0038	1.1115	1.1646	1.0908	0.9544	1.0933	1.2009	0.9824	0.9985	0.9654	1.0309	0.7269
0.0000	0.7804	0.8410	0.8397	0.9807	1.0000	1.0623	1.0207	1.0562	1.1753	0.9819	0.9404	0.8770	1.0525	1.0736	1.0241
0.8304	0.8573	0.8362	0.9630	1.1754	1.0564	1.1797	0.9194	1.2158	1.1273	1.0746	1.0342	1.0376	0.9658	0.8800	0.9159
0.7010	0.8769	0.9393	0.9432	1.0859	0.9454	1.2166	1.2544	1.0917	0.9950	1.0978	1.0530	1.0050	1.0637	0.9513	0.9732
0.9042	0.7948	0.8569	0.9679	0.9535	1.0728	1.1779	1.0437	1.1241	1.0884	1.0321	1.1292	1.0903	0.9264	0.8834	0.8798
0.7852	0.8718	0.8171	0.8496	0.9986	1.0014	1.0816	0.9945	1.0610	1.0971	1.0405	1.0119	1.0459	1.0888	0.9376	0.8252
0.7341	0.7468	0.8629	0.9829	0.9700	1.0317	1.0731	1.1470	0.9797	1.0171	1.1477	0.7715	0.8093	1.0285	1.1256	1.1367
0.7622	0.6451	0.7736	0.8116	1.0038	1.1239	1.1918	1.0295	0.9872	1.1363	0.9962	0.9761	1.1178	1.0609	0.9636	1.0409
0.7755	0.8973	0.9070	1.0583	1.1424	1.2923	1.2305	0.9962	0.9938	1.2916	1.0038	0.9679	1.0166	0.0000	0.0000	0.7638
0.9303	0.8560	0.8482	0.9805	1.0899	1.0392	1.0901	0.8990	1.0922	0.9823	1.0284	1.0177	1.0617	0.8638	0.8557	1.1345
0.9506	0.9178	0.9743	1.0000	0.9613	1.1132	1.2110	1.1711	1.1030	1.0403	1.1182	0.9836	1.0504	0.0000	0.9411	0.8905
0.6731	0.7472	0.8305	0.8723	1.0150	1.1966	1.0838	1.0879	0.9850	1.0856	1.0876	1.1730	1.0458	0.8380	0.9466	0.8690
0.6679	0.8373	0.9319	0.9874	1.0287	1.0126	1.0846	0.9751	1.1192	0.9513	1.0177	1.0705	1.1295	1.0333	0.9601	0.9273
0.8404	0.6295	0.7739	0.7934	0.9942	1.1110	0.9493	1.1438	1.0229	1.1155	1.0058	1.0478	1.1575	0.9756	0.8954	1.1192
0.6887	0.8801	0.8090	0.8204	1.0179	0.9726	1.2224	1.0988	1.0274	1.2019	1.1346	0.9980	0.9291	0.8978	1.0020	1.0673
0.6922	0.0000	0.8554	0.8558	0.9673	1.1673	1.0880	0.9732	1.1158	1.1893	1.1346	0.9099	1.1159	0.9467	1.0000	1.0356
0.8321	0.8461	0.9636	0.8107	1.0513	1.2053	0.9796	1.0665	1.0183	1.1263	1.0000	1.2071	0.0000	0.9737	1.0080	0.8930
0.8789	0.8655	0.8759	0.9038	0.8562	1.0682	1.0273	1.0257	1.0152	0.9474	1.0611	1.1603	1.0479	1.0522	0.9848	0.8714
0.6273	0.8688	0.9824	1.0407	0.0000	1.1420	1.1287	1.1251	1.0176	1.0295	0.9775	1.0789	0.9584	0.9015	0.0000	0.7721
0.8111	0.7734	0.9037	0.9486	1.0356	1.0496	1.1031	0.8560	0.9926	1.0762	1.0811	1.0587	1.0689	1.0074	0.9280	0.9607
0.7980	0.8189	0.8759	0.9662	1.2176	0.0000	1.0798	1.1418	1.1774	1.0541	1.2198	0.9121	0.9680	1.0000	1.0060	0.9785
0.8464	0.9409	0.8655	0.9933	1.1368	1.1457	1.2052	1.2084	1.1603	1.1993	1.0476	0.9215	1.0067	0.8622	0.7625	0.8526
