1.1167	1.0843	1.1525	1.1079	1.0593	0.9767	1.1035	0.8259	1.0233	1.0611	0.8106	0.7433	0.8441	0.6702	0.6994	0.6512
0.8864	0.9585	0.9164	1.1886	1.2134	1.0267	1.0177	1.0159	0.8881	1.1104	1.0393	0.9841	0.9638	1.1233	0.8848	0.9693
1.1752	1.2417	1.1032	1.5872	1.0568	1.0312	1.0679	0.9074	1.0227	0.9773	0.9329	0.8899	0.7960	0.8560	0.7406	0.7198
1.0484	0.8209	0.9759	1.1668	1.0386	1.0157	1.1551	0.9701	1.1122	1.1017	0.9749	0.9843	0.9638	0.9112	0.9672	1.1140
1.3073	1.2106	1.1389	0.9712	0.9509	0.9032	0.7196	1.5839	1.0288	0.9479	1.1813	0.9315	1.1407	0.8786	0.9019	1.1385
0.9658	1.0370	0.9400	0.8972	0.8975	0.9981	1.0734	0.9626	1.1270	1.1038	1.0019	1.0864	0.9166	1.0807	0.9809	1.2562
1.5236	1.2353	1.2408	1.1913	1.1985	0.9801	1.0199	0.8984	0.9354	1.0259	0.9726	0.8818	0.9700	1.0657	0.7523	0.9419
0.9911	1.1909	0.8571	1.0221	0.9911	1.1228	1.1737	1.1296	1.2076	0.9459	0.9894	1.0089	0.8982	0.8527	0.8816	1.0533
0.8078	0.8264	1.0698	0.9116	0.9291	1.0424	0.8831	1.1739	1.2420	0.9573	1.1391	1.0172	1.2279	0.7928	1.3062	0.9828
0.7709	1.0183	0.7359	0.9045	0.8649	0.9255	1.0223	0.8427	1.0393	1.0412	0.8199	1.1512	1.0333	0.9817	1.0587	1.4037
0.4943	0.8305	0.9087	0.9462	0.9028	1.0648	1.0983	1.1978	1.1584	1.0485	0.8589	0.9713	1.0316	1.0963	0.9151	1.0287
0.9758	0.9052	1.0304	1.0608	0.9626	1.0778	1.1477	1.0043	1.0390	0.9729	0.9522	1.0123	0.9833	0.9957	1.0427	0.7949
1.2417	1.3546	1.3439	1.0203	0.9797	0.8559	0.7013	1.5084	0.6682	1.1095	1.2522	0.8239	0.7436	0.8318	0.4926	1.1368
0.9069	0.7614	0.9793	0.7709	0.9057	0.8961	0.8428	1.1104	0.9467	1.0378	1.0740	1.0207	1.1176	1.0931	1.2906	1.1727
1.3849	1.1485	0.9424	1.2068	1.0225	1.1844	1.1623	1.1572	1.0220	0.7532	0.9780	0.7979	0.8389	0.5918	0.5092	0.6334
0.7711	0.9354	1.0000	0.9377	0.8942	1.0030	1.1150	1.0483	0.0000	0.9730	1.0774	0.9573	0.8882	1.1419	1.2372	1.4043
1.0874	0.8911	1.0945	0.0000	0.9356	1.0466	1.0775	0.8708	1.0000	1.1140	1.0589	0.9615	0.8936	0.9084	0.9214	1.0079
1.0850	1.1212	0.8443	1.2594	0.8888	0.9668	1.2257	1.0109	0.9891	0.0320	0.0000	0.9061	0.0000	0.8703	1.1608	1.2121
1.3135	1.0667	1.5181	1.1735	0.8913	1.2683	1.1477	1.1215	1.2294	0.8921	0.8058	0.9333	0.7504	0.6977	0.6976	0.7316
0.8538	0.9739	1.2014	1.2425	1.0722	1.0619	1.0000	1.0596	1.0989	1.0904	0.9451	0.8157	0.7572	0.6609	0.4726	0.0000
1.4561	1.0000	0.0000	1.0689	1.2954	1.2233	1.0735	1.1142	0.9969	0.7797	0.9321	1.0892	0.6717	0.9885	0.9720	0.5742
0.5761	0.5153	0.9905	0.8925	0.9504	1.1102	1.1904	1.1835	1.0362	0.9664	1.0279	1.2592	1.2366	0.8464	0.8550	1.0095
1.1062	0.9186	1.0421	0.8272	1.0000	1.0396	1.0252	1.1077	0.0000	1.2942	1.0217	0.9213	0.9046	0.9522	0.7840	0.7701
0.8706	0.8237	0.5911	1.0000	0.8918	0.9913	0.8996	0.9051	1.2930	1.1949	1.2120	1.2449	1.3063	1.0164	0.0000	1.2242
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
