# CRUSH Pixel Data File
#
# Instrument: HAWC_PLUS
# Scan: 2017-10-25_HA_F445-90_0086_11-127
# Object: W3
# Date: 2017-10-25T10:03:12.990 (MJD: 58051.41970108796)
# Project: 90_0086_11
# Exposure: 93.76044 s.
# Equatorial: 02h25m40.200s 62d06m05.22s (J2000.0)
# Horizontal: -15d26m44.36s 54d24m01.28s
# CRUSH version: 2.41-1 (update.2)
#
# Flag '?' - 0x0x80000000 - Unknown
# Flag 'X' - 0x0x1 - Dead
# Flag 'B' - 0x0x2 - Blind
# Flag 'd' - 0x0x100 - Discarded
# Flag 'g' - 0x0x200 - Gain
# Flag 'n' - 0x0x400 - Noisy
# Flag 'f' - 0x0x800 - Degrees-of-freedom.
# Flag 's' - 0x0x1000 - Spiky
# Flag 'r' - 0x0x2000 - Railing/Saturated
# Flag 'F' - 0x0x4000 - Insufficient phase degrees-of-freedom
# Flag '@' - 0x0x8000 - Bad subarray gain
# Flag 'b' - 0x0x10000 - Bad TES bias gain
# Flag 'm' - 0x0x20000 - Bad MUX gain
# Flag 'R' - 0x0x40000 - Bad detector row gain
# Flag 'M' - 0x0x80000 - Bad series array gain
# Flag 'T' - 0x0x100000 - Flicker noise
# Flag 'L' - 0x0x200000 - LOS response
# Flag '\' - 0x0x400000 - Roll response
#
# ch	gain	weight		flag	eff	Gmux	idx	sub	row	col
R0[28,4]	1.003 	1.916E-4 	-	0.782	1.000	1.000	900	0	28	4
R0[28,5]	1.019 	1.904E-4 	-	0.669	1.000	1.000	901	0	28	5
R0[28,7]	1.093 	1.726E-4 	-	0.744	1.000	1.000	903	0	28	7
R0[28,8]	1.016 	1.667E-4 	-	0.762	1.000	1.000	904	0	28	8
R0[28,9]	1.099 	1.730E-4 	-	0.755	1.000	1.000	905	0	28	9
R0[28,10]	1.082 	1.451E-4 	-	0.753	1.000	1.000	906	0	28	10
R0[28,11]	1.119 	1.305E-4 	-	0.736	1.000	1.000	907	0	28	11
R0[28,12]	1.144 	1.511E-4 	-	0.733	1.000	1.000	908	0	28	12
R0[28,13]	1.126 	1.716E-4 	-	0.727	1.000	1.000	909	0	28	13
R0[28,14]	1.121 	1.527E-4 	-	0.742	1.000	1.000	910	0	28	14
R0[28,15]	1.124 	1.584E-4 	-	0.746	1.000	1.000	911	0	28	15
R0[28,16]	1.163 	1.225E-4 	-	0.720	1.000	1.000	912	0	28	16
R0[28,17]	1.075 	1.450E-4 	-	0.738	1.000	1.000	913	0	28	17
R0[28,18]	1.116 	1.615E-4 	-	0.722	1.000	1.000	914	0	28	18
R0[28,19]	1.157 	1.664E-4 	-	0.705	1.000	1.000	915	0	28	19
R0[28,21]	1.117 	1.626E-4 	-	0.726	1.000	1.000	917	0	28	21
R0[28,22]	1.099 	1.652E-4 	-	0.748	1.000	1.000	918	0	28	22
R0[28,23]	1.091 	1.452E-4 	-	0.745	1.000	1.000	919	0	28	23
R0[28,24]	-0.001 	6.315E-4 	gn	-15.340	1.000	1.000	920	0	28	24
R0[28,25]	1.079 	1.176E-4 	-	0.770	1.000	1.000	921	0	28	25
R0[28,26]	1.051 	1.772E-4 	-	0.778	1.000	1.000	922	0	28	26
R0[28,28]	0.993 	1.631E-4 	-	0.794	1.000	1.000	924	0	28	28
R0[28,29]	0.935 	1.785E-4 	-	0.829	1.000	1.000	925	0	28	29
R0[28,30]	0.892 	2.108E-4 	-	0.851	1.000	1.000	926	0	28	30
R0[28,31]	0.924 	2.256E-4 	-	0.833	1.000	1.000	927	0	28	31
R0[29,0]	0.951 	1.464E-4 	-	0.756	1.000	1.000	928	0	29	0
R0[29,1]	0.965 	1.887E-4 	-	0.827	1.000	1.000	929	0	29	1
R0[29,2]	0.898 	2.174E-4 	-	0.846	1.000	1.000	930	0	29	2
R0[29,3]	0.958 	2.113E-4 	-	0.823	1.000	1.000	931	0	29	3
R0[29,4]	1.002 	1.938E-4 	-	0.791	1.000	1.000	932	0	29	4
R0[29,5]	1.045 	1.788E-4 	-	0.781	1.000	1.000	933	0	29	5
R0[29,7]	1.048 	1.668E-4 	-	0.814	1.000	1.000	935	0	29	7
R0[29,8]	1.087 	1.799E-4 	-	0.785	1.000	1.000	936	0	29	8
R0[29,9]	1.094 	1.770E-4 	-	0.774	1.000	1.000	937	0	29	9
R0[29,10]	1.103 	1.460E-4 	-	0.755	1.000	1.000	938	0	29	10
R0[29,11]	1.105 	1.749E-4 	-	0.742	1.000	1.000	939	0	29	11
R0[29,12]	2.593 	5.433E-8 	n	-1.790	1.000	1.000	940	0	29	12
R0[29,13]	1.092 	1.659E-4 	-	0.752	1.000	1.000	941	0	29	13
R0[29,14]	1.147 	1.445E-4 	-	0.750	1.000	1.000	942	0	29	14
R0[29,15]	1.152 	1.577E-4 	-	0.763	1.000	1.000	943	0	29	15
R0[29,16]	0.002 	5.652E-4 	gn	12.551	1.000	1.000	944	0	29	16
R0[29,17]	1.233 	1.162E-4 	-	0.771	1.000	1.000	945	0	29	17
R0[29,18]	1.099 	1.423E-4 	-	0.760	1.000	1.000	946	0	29	18
R0[29,19]	1.136 	1.276E-4 	-	0.725	1.000	1.000	947	0	29	19
R0[29,21]	1.097 	1.618E-4 	-	0.732	1.000	1.000	949	0	29	21
R0[29,22]	1.090 	1.666E-4 	-	0.753	1.000	1.000	950	0	29	22
R0[29,23]	1.100 	1.411E-4 	-	0.747	1.000	1.000	951	0	29	23
R0[29,24]	-0.001 	6.319E-4 	gn	-38.477	1.000	1.000	952	0	29	24
R0[29,25]	1.079 	1.577E-4 	-	0.754	1.000	1.000	953	0	29	25
R0[29,26]	1.045 	1.044E-4 	-	0.865	1.000	1.000	954	0	29	26
R0[29,28]	0.974 	1.987E-4 	-	0.802	1.000	1.000	956	0	29	28
R0[29,29]	0.934 	1.749E-4 	-	0.852	1.000	1.000	957	0	29	29
R0[29,30]	1.015 	1.805E-4 	-	0.783	1.000	1.000	958	0	29	30
R0[29,31]	0.977 	1.989E-4 	-	0.804	1.000	1.000	959	0	29	31
R0[30,0]	0.847 	2.303E-4 	-	0.884	1.000	1.000	960	0	30	0
R0[30,1]	0.789 	2.690E-4 	-	0.936	1.000	1.000	961	0	30	1
R0[30,2]	0.815 	2.786E-4 	-	0.873	1.000	1.000	962	0	30	2
R0[30,3]	0.943 	2.165E-4 	-	0.864	1.000	1.000	963	0	30	3
R0[30,4]	0.954 	1.789E-4 	-	0.841	1.000	1.000	964	0	30	4
R0[30,5]	0.971 	1.862E-4 	-	0.768	1.000	1.000	965	0	30	5
R0[30,7]	0.022 	7.762E-4 	gn	1.628	1.000	1.000	967	0	30	7
R0[30,8]	0.000 	7.170E-4 	gn	335.477	1.000	1.000	968	0	30	8
R0[30,9]	1.055 	1.823E-4 	-	0.825	1.000	1.000	969	0	30	9
R0[30,10]	1.049 	1.582E-4 	-	0.800	1.000	1.000	970	0	30	10
R0[30,11]	1.078 	1.709E-4 	-	0.780	1.000	1.000	971	0	30	11
R0[30,12]	1.064 	1.466E-4 	-	0.791	1.000	1.000	972	0	30	12
R0[30,13]	1.088 	1.674E-4 	-	0.775	1.000	1.000	973	0	30	13
R0[30,14]	1.079 	8.123E-5 	-	0.779	1.000	1.000	974	0	30	14
R0[30,15]	1.153 	1.484E-4 	-	0.778	1.000	1.000	975	0	30	15
R0[30,16]	0.002 	5.349E-4 	gn	16.375	1.000	1.000	976	0	30	16
R0[30,17]	0.002 	6.998E-4 	gn	14.122	1.000	1.000	977	0	30	17
R0[30,18]	1.072 	9.073E-5 	-	0.779	1.000	1.000	978	0	30	18
R0[30,19]	1.095 	1.613E-4 	-	0.747	1.000	1.000	979	0	30	19
R0[30,21]	1.108 	1.549E-4 	-	0.734	1.000	1.000	981	0	30	21
R0[30,22]	1.112 	1.620E-4 	-	0.741	1.000	1.000	982	0	30	22
R0[30,23]	1.053 	1.215E-4 	-	0.770	1.000	1.000	983	0	30	23
R0[30,24]	-0.000 	6.567E-4 	gn	-66.014	1.000	1.000	984	0	30	24
R0[30,25]	1.015 	1.865E-4 	-	0.792	1.000	1.000	985	0	30	25
R0[30,26]	1.028 	1.268E-4 	-	0.841	1.000	1.000	986	0	30	26
R0[30,28]	0.031 	1.584E-8 	gn	99.846	1.000	1.000	988	0	30	28
R0[30,29]	0.905 	1.775E-4 	-	0.868	1.000	1.000	989	0	30	29
R0[30,30]	0.866 	2.084E-4 	-	0.902	1.000	1.000	990	0	30	30
R0[30,31]	0.741 	2.687E-4 	-	0.991	1.000	1.000	991	0	30	31
R0[31,0]	0.375 	9.916E-4 	-	1.088	1.000	1.000	992	0	31	0
R0[31,1]	0.746 	2.213E-4 	-	0.942	1.000	1.000	993	0	31	1
R0[31,2]	0.832 	2.549E-4 	-	0.919	1.000	1.000	994	0	31	2
R0[31,3]	0.947 	1.962E-4 	-	0.850	1.000	1.000	995	0	31	3
R0[31,4]	0.965 	1.815E-4 	-	0.852	1.000	1.000	996	0	31	4
R0[31,5]	0.950 	1.323E-4 	-	0.847	1.000	1.000	997	0	31	5
R0[31,7]	1.023 	1.755E-4 	-	0.825	1.000	1.000	999	0	31	7
R0[31,8]	1.043 	1.809E-4 	-	0.838	1.000	1.000	1000	0	31	8
R0[31,9]	1.050 	1.818E-4 	-	0.846	1.000	1.000	1001	0	31	9
R0[31,10]	1.072 	1.686E-4 	-	0.842	1.000	1.000	1002	0	31	10
R0[31,11]	1.085 	1.757E-4 	-	0.837	1.000	1.000	1003	0	31	11
R0[31,12]	1.065 	1.729E-4 	-	0.848	1.000	1.000	1004	0	31	12
R0[31,13]	1.061 	1.835E-4 	-	0.835	1.000	1.000	1005	0	31	13
R0[31,14]	0.001 	6.111E-4 	gn	24.194	1.000	1.000	1006	0	31	14
R0[31,15]	0.002 	6.129E-4 	gn	13.292	1.000	1.000	1007	0	31	15
R0[31,16]	1.097 	1.577E-4 	-	0.787	1.000	1.000	1008	0	31	16
R0[31,17]	1.032 	1.695E-4 	-	0.788	1.000	1.000	1009	0	31	17
R0[31,18]	1.091 	1.578E-4 	-	0.750	1.000	1.000	1010	0	31	18
R0[31,19]	1.074 	1.639E-4 	-	0.762	1.000	1.000	1011	0	31	19
R0[31,21]	1.206 	1.395E-4 	-	0.716	1.000	1.000	1013	0	31	21
R0[31,22]	1.169 	1.501E-4 	-	0.716	1.000	1.000	1014	0	31	22
R0[31,23]	0.001 	6.536E-4 	gn	20.433	1.000	1.000	1015	0	31	23
R0[31,24]	0.000 	6.355E-4 	gn	143.345	1.000	1.000	1016	0	31	24
R0[31,25]	1.060 	1.810E-4 	-	0.756	1.000	1.000	1017	0	31	25
R0[31,26]	1.110 	1.609E-4 	-	0.751	1.000	1.000	1018	0	31	26
R0[31,28]	0.920 	2.161E-4 	-	0.816	1.000	1.000	1020	0	31	28
R0[31,29]	0.002 	1.017E-3 	gn	9.741	1.000	1.000	1021	0	31	29
R0[31,30]	0.776 	2.620E-4 	-	0.930	1.000	1.000	1022	0	31	30
R0[31,31]	0.301 	7.004E-4 	-	1.043	1.000	1.000	1023	0	31	31
R0[32,0]	0.396 	8.974E-4 	-	1.127	1.000	1.000	1024	0	32	0
R0[32,1]	0.801 	2.437E-4 	-	0.972	1.000	1.000	1025	0	32	1
R0[32,2]	0.883 	2.075E-4 	-	0.933	1.000	1.000	1026	0	32	2
R0[32,3]	0.961 	1.664E-4 	-	0.886	1.000	1.000	1027	0	32	3
R0[32,4]	1.040 	1.512E-4 	-	0.837	1.000	1.000	1028	0	32	4
R0[32,5]	1.111 	1.540E-4 	-	0.820	1.000	1.000	1029	0	32	5
R0[32,7]	-0.000 	9.164E-4 	gn	-62.367	1.000	1.000	1031	0	32	7
R0[32,8]	1.260 	1.462E-4 	-	0.770	1.000	1.000	1032	0	32	8
R0[32,9]	1.186 	1.352E-4 	-	0.866	1.000	1.000	1033	0	32	9
R0[32,10]	1.252 	1.300E-4 	-	0.875	1.000	1.000	1034	0	32	10
R0[32,11]	0.002 	7.622E-4 	gn	13.588	1.000	1.000	1035	0	32	11
R0[32,12]	-0.000 	6.237E-4 	gn	-194.958	1.000	1.000	1036	0	32	12
R0[32,13]	1.106 	1.259E-4 	-	0.856	1.000	1.000	1037	0	32	13
R0[32,14]	1.150 	1.361E-4 	-	0.850	1.000	1.000	1038	0	32	14
R0[32,15]	1.141 	1.552E-4 	-	0.808	1.000	1.000	1039	0	32	15
R0[32,16]	1.091 	1.536E-4 	-	0.808	1.000	1.000	1040	0	32	16
R0[32,17]	1.121 	1.588E-4 	-	0.772	1.000	1.000	1041	0	32	17
R0[32,18]	1.122 	1.418E-4 	-	0.756	1.000	1.000	1042	0	32	18
R0[32,19]	1.156 	1.348E-4 	-	0.745	1.000	1.000	1043	0	32	19
R0[32,21]	1.272 	1.355E-4 	-	0.725	1.000	1.000	1045	0	32	21
R0[32,22]	1.314 	1.169E-4 	-	0.693	1.000	1.000	1046	0	32	22
R0[32,23]	1.186 	1.442E-4 	-	0.718	1.000	1.000	1047	0	32	23
R0[32,24]	0.001 	6.621E-4 	gn	16.095	1.000	1.000	1048	0	32	24
R0[32,25]	1.225 	1.246E-4 	-	0.725	1.000	1.000	1049	0	32	25
R0[32,26]	1.233 	1.242E-4 	-	0.744	1.000	1.000	1050	0	32	26
R0[32,28]	0.827 	2.309E-4 	-	0.921	1.000	1.000	1052	0	32	28
R0[32,29]	0.852 	2.277E-4 	-	0.873	1.000	1.000	1053	0	32	29
R0[32,30]	0.826 	1.741E-4 	-	0.909	1.000	1.000	1054	0	32	30
R0[32,31]	0.748 	2.062E-4 	-	0.976	1.000	1.000	1055	0	32	31
R0[33,0]	0.835 	2.326E-4 	-	0.958	1.000	1.000	1056	0	33	0
R0[33,1]	0.828 	2.395E-4 	-	0.972	1.000	1.000	1057	0	33	1
R0[33,2]	1.215 	6.052E-8 	n	53.082	1.000	1.000	1058	0	33	2
R0[33,3]	0.991 	1.617E-4 	-	0.826	1.000	1.000	1059	0	33	3
R0[33,4]	0.974 	2.015E-4 	-	0.836	1.000	1.000	1060	0	33	4
R0[33,5]	1.071 	1.493E-4 	-	0.790	1.000	1.000	1061	0	33	5
R0[33,7]	1.193 	1.429E-4 	-	0.781	1.000	1.000	1063	0	33	7
R0[33,8]	1.067 	1.748E-4 	-	0.872	1.000	1.000	1064	0	33	8
R0[33,9]	1.135 	1.551E-4 	-	0.866	1.000	1.000	1065	0	33	9
R0[33,10]	0.983 	1.474E-4 	-	1.002	1.000	1.000	1066	0	33	10
R0[33,11]	1.143 	1.452E-4 	-	0.875	1.000	1.000	1067	0	33	11
R0[33,12]	1.049 	1.592E-4 	-	0.911	1.000	1.000	1068	0	33	12
R0[33,13]	1.065 	1.263E-4 	-	0.852	1.000	1.000	1069	0	33	13
R0[33,14]	0.038 	6.051E-4 	gn	2.648	1.000	1.000	1070	0	33	14
R0[33,15]	1.195 	1.107E-4 	-	0.809	1.000	1.000	1071	0	33	15
R0[33,16]	1.250 	1.200E-4 	-	0.789	1.000	1.000	1072	0	33	16
R0[33,17]	1.240 	1.101E-4 	-	0.756	1.000	1.000	1073	0	33	17
R0[33,18]	1.071 	1.396E-4 	-	0.792	1.000	1.000	1074	0	33	18
R0[33,19]	1.089 	1.648E-4 	-	0.765	1.000	1.000	1075	0	33	19
R0[33,21]	1.237 	1.441E-4 	-	0.732	1.000	1.000	1077	0	33	21
R0[33,22]	1.225 	1.281E-4 	-	0.710	1.000	1.000	1078	0	33	22
R0[33,23]	1.084 	1.496E-4 	-	0.726	1.000	1.000	1079	0	33	23
R0[33,24]	0.002 	6.665E-4 	gn	14.712	1.000	1.000	1080	0	33	24
R0[33,25]	1.131 	1.307E-4 	-	0.748	1.000	1.000	1081	0	33	25
R0[33,26]	0.003 	6.692E-4 	gn	10.248	1.000	1.000	1082	0	33	26
R0[33,28]	-5.555 	9.364E-10 	gn	13.248	1.000	1.000	1084	0	33	28
R0[33,29]	0.896 	2.018E-4 	-	0.851	1.000	1.000	1085	0	33	29
R0[33,30]	0.897 	2.230E-4 	-	0.841	1.000	1.000	1086	0	33	30
R0[33,31]	0.948 	2.142E-4 	-	0.817	1.000	1.000	1087	0	33	31
R0[34,0]	1.014 	1.867E-4 	-	0.837	1.000	1.000	1088	0	34	0
R0[34,1]	1.006 	1.876E-4 	-	0.901	1.000	1.000	1089	0	34	1
R0[34,2]	0.835 	1.882E-4 	-	0.987	1.000	1.000	1090	0	34	2
R0[34,3]	0.884 	1.819E-4 	-	0.930	1.000	1.000	1091	0	34	3
R0[34,4]	0.963 	1.862E-4 	-	0.874	1.000	1.000	1092	0	34	4
R0[34,5]	0.987 	1.909E-4 	-	0.848	1.000	1.000	1093	0	34	5
R0[34,7]	1.058 	1.621E-4 	-	0.886	1.000	1.000	1095	0	34	7
R0[34,8]	1.074 	1.693E-4 	-	0.907	1.000	1.000	1096	0	34	8
R0[34,9]	1.116 	1.496E-4 	-	0.870	1.000	1.000	1097	0	34	9
R0[34,10]	1.116 	1.606E-4 	-	0.875	1.000	1.000	1098	0	34	10
R0[34,11]	1.107 	1.222E-4 	-	0.886	1.000	1.000	1099	0	34	11
R0[34,12]	1.234 	1.337E-4 	-	0.797	1.000	1.000	1100	0	34	12
R0[34,13]	1.112 	1.725E-4 	-	0.875	1.000	1.000	1101	0	34	13
R0[34,14]	0.178 	6.298E-4 	g	1.444	1.000	1.000	1102	0	34	14
R0[34,15]	1.315 	9.381E-5 	-	0.824	1.000	1.000	1103	0	34	15
R0[34,16]	1.317 	1.189E-4 	-	0.789	1.000	1.000	1104	0	34	16
R0[34,17]	1.276 	1.295E-4 	-	0.758	1.000	1.000	1105	0	34	17
R0[34,18]	1.127 	1.194E-4 	-	0.755	1.000	1.000	1106	0	34	18
R0[34,19]	1.076 	1.761E-4 	-	0.793	1.000	1.000	1107	0	34	19
R0[34,21]	1.079 	1.141E-4 	-	0.798	1.000	1.000	1109	0	34	21
R0[34,22]	1.112 	1.522E-4 	-	0.779	1.000	1.000	1110	0	34	22
R0[34,23]	1.082 	1.377E-4 	-	0.762	1.000	1.000	1111	0	34	23
R0[34,24]	0.002 	6.640E-4 	gn	17.226	1.000	1.000	1112	0	34	24
R0[34,25]	1.073 	1.703E-4 	-	0.782	1.000	1.000	1113	0	34	25
R0[34,26]	1.022 	1.710E-4 	-	0.808	1.000	1.000	1114	0	34	26
R0[34,28]	0.968 	1.894E-4 	-	0.812	1.000	1.000	1116	0	34	28
R0[34,29]	0.922 	1.852E-4 	-	0.835	1.000	1.000	1117	0	34	29
R0[34,30]	1.059 	1.582E-4 	-	0.767	1.000	1.000	1118	0	34	30
R0[34,31]	1.033 	1.679E-4 	-	0.775	1.000	1.000	1119	0	34	31
R0[35,0]	0.814 	2.102E-4 	-	0.974	1.000	1.000	1120	0	35	0
R0[35,1]	0.862 	2.164E-4 	-	0.955	1.000	1.000	1121	0	35	1
R0[35,2]	0.882 	2.166E-4 	-	0.947	1.000	1.000	1122	0	35	2
R0[35,3]	1.059 	1.790E-4 	-	0.793	1.000	1.000	1123	0	35	3
R0[35,4]	0.902 	1.969E-4 	-	0.918	1.000	1.000	1124	0	35	4
R0[35,5]	0.908 	1.741E-4 	-	0.907	1.000	1.000	1125	0	35	5
R0[35,7]	0.997 	1.684E-4 	-	0.915	1.000	1.000	1127	0	35	7
R0[35,8]	1.020 	1.630E-4 	-	0.932	1.000	1.000	1128	0	35	8
R0[35,9]	1.047 	1.607E-4 	-	0.905	1.000	1.000	1129	0	35	9
R0[35,10]	1.027 	1.780E-4 	-	0.935	1.000	1.000	1130	0	35	10
R0[35,11]	1.072 	1.643E-4 	-	0.881	1.000	1.000	1131	0	35	11
R0[35,12]	1.077 	1.517E-4 	-	0.889	1.000	1.000	1132	0	35	12
R0[35,13]	1.088 	1.743E-4 	-	0.882	1.000	1.000	1133	0	35	13
R0[35,14]	1.139 	1.599E-4 	-	0.863	1.000	1.000	1134	0	35	14
R0[35,15]	1.196 	1.077E-4 	-	0.841	1.000	1.000	1135	0	35	15
R0[35,16]	1.219 	1.089E-4 	-	0.789	1.000	1.000	1136	0	35	16
R0[35,17]	1.165 	1.157E-4 	-	0.787	1.000	1.000	1137	0	35	17
R0[35,18]	1.068 	1.690E-4 	-	0.807	1.000	1.000	1138	0	35	18
R0[35,19]	1.057 	1.631E-4 	-	0.800	1.000	1.000	1139	0	35	19
R0[35,21]	1.066 	1.443E-4 	-	0.813	1.000	1.000	1141	0	35	21
R0[35,22]	1.063 	1.654E-4 	-	0.813	1.000	1.000	1142	0	35	22
R0[35,23]	1.043 	1.618E-4 	-	0.803	1.000	1.000	1143	0	35	23
R0[35,24]	0.001 	6.509E-4 	gn	22.256	1.000	1.000	1144	0	35	24
R0[35,25]	1.020 	1.807E-4 	-	0.801	1.000	1.000	1145	0	35	25
R0[35,26]	0.971 	1.916E-4 	-	0.817	1.000	1.000	1146	0	35	26
R0[35,28]	0.898 	2.047E-4 	-	0.815	1.000	1.000	1148	0	35	28
R0[35,29]	0.856 	2.228E-4 	-	0.876	1.000	1.000	1149	0	35	29
R0[35,30]	-0.740 	1.042E-8 	gn	3.093	1.000	1.000	1150	0	35	30
R0[35,31]	0.844 	2.352E-4 	-	0.893	1.000	1.000	1151	0	35	31
R0[36,0]	0.707 	2.290E-4 	-	1.193	1.000	1.000	1152	0	36	0
R0[36,1]	0.996 	1.500E-4 	-	0.961	1.000	1.000	1153	0	36	1
R0[36,2]	0.900 	1.675E-4 	-	1.055	1.000	1.000	1154	0	36	2
R0[36,3]	0.953 	1.628E-4 	-	0.981	1.000	1.000	1155	0	36	3
R0[36,4]	1.011 	1.516E-4 	-	0.940	1.000	1.000	1156	0	36	4
R0[36,5]	1.028 	1.323E-4 	-	0.930	1.000	1.000	1157	0	36	5
R0[36,7]	1.123 	1.382E-4 	-	0.932	1.000	1.000	1159	0	36	7
R0[36,8]	1.136 	1.366E-4 	-	0.939	1.000	1.000	1160	0	36	8
R0[36,9]	1.138 	1.350E-4 	-	0.917	1.000	1.000	1161	0	36	9
R0[36,10]	1.192 	1.210E-4 	-	0.905	1.000	1.000	1162	0	36	10
R0[36,11]	1.210 	1.180E-4 	-	0.885	1.000	1.000	1163	0	36	11
R0[36,12]	1.258 	1.013E-4 	-	0.897	1.000	1.000	1164	0	36	12
R0[36,13]	1.229 	1.294E-4 	-	0.900	1.000	1.000	1165	0	36	13
R0[36,14]	1.250 	1.131E-4 	-	0.906	1.000	1.000	1166	0	36	14
R0[36,15]	1.256 	1.198E-4 	-	0.891	1.000	1.000	1167	0	36	15
R0[36,16]	0.002 	6.951E-4 	gn	40.740	1.000	1.000	1168	0	36	16
R0[36,17]	1.209 	9.004E-5 	-	0.839	1.000	1.000	1169	0	36	17
R0[36,18]	1.208 	1.291E-4 	-	0.827	1.000	1.000	1170	0	36	18
R0[36,19]	1.181 	1.109E-4 	-	0.857	1.000	1.000	1171	0	36	19
R0[36,21]	1.195 	1.282E-4 	-	0.855	1.000	1.000	1173	0	36	21
R0[36,22]	0.003 	6.471E-4 	gn	14.837	1.000	1.000	1174	0	36	22
R0[36,23]	1.194 	1.245E-4 	-	0.825	1.000	1.000	1175	0	36	23
R0[36,24]	0.001 	6.120E-4 	gn	27.663	1.000	1.000	1176	0	36	24
R0[36,25]	1.142 	1.346E-4 	-	0.842	1.000	1.000	1177	0	36	25
R0[36,26]	1.068 	1.420E-4 	-	0.877	1.000	1.000	1178	0	36	26
R0[36,28]	1.012 	1.356E-4 	-	0.849	1.000	1.000	1180	0	36	28
R0[36,29]	0.974 	1.564E-4 	-	0.903	1.000	1.000	1181	0	36	29
R0[36,30]	0.891 	1.853E-4 	-	0.965	1.000	1.000	1182	0	36	30
R0[36,31]	0.776 	2.129E-4 	-	1.069	1.000	1.000	1183	0	36	31
R0[37,0]	0.561 	4.023E-4 	-	1.279	1.000	1.000	1184	0	37	0
R0[37,1]	0.781 	2.115E-4 	-	1.178	1.000	1.000	1185	0	37	1
R0[37,2]	0.838 	1.937E-4 	-	1.126	1.000	1.000	1186	0	37	2
R0[37,3]	0.874 	1.872E-4 	-	1.075	1.000	1.000	1187	0	37	3
R0[37,4]	0.921 	1.369E-4 	-	1.019	1.000	1.000	1188	0	37	4
R0[37,5]	0.934 	1.716E-4 	-	0.988	1.000	1.000	1189	0	37	5
R0[37,7]	1.000 	1.436E-4 	-	0.994	1.000	1.000	1191	0	37	7
R0[37,8]	1.044 	1.404E-4 	-	0.983	1.000	1.000	1192	0	37	8
R0[37,9]	1.068 	1.386E-4 	-	0.984	1.000	1.000	1193	0	37	9
R0[37,10]	1.084 	1.418E-4 	-	0.973	1.000	1.000	1194	0	37	10
R0[37,11]	1.087 	1.439E-4 	-	0.972	1.000	1.000	1195	0	37	11
R0[37,12]	1.178 	1.350E-4 	-	0.939	1.000	1.000	1196	0	37	12
R0[37,13]	1.154 	1.351E-4 	-	0.947	1.000	1.000	1197	0	37	13
R0[37,14]	1.131 	1.148E-4 	-	0.958	1.000	1.000	1198	0	37	14
R0[37,15]	1.218 	1.283E-4 	-	0.903	1.000	1.000	1199	0	37	15
R0[37,16]	1.194 	1.048E-4 	-	0.871	1.000	1.000	1200	0	37	16
R0[37,17]	1.098 	1.061E-4 	-	0.932	1.000	1.000	1201	0	37	17
R0[37,18]	1.118 	1.474E-4 	-	0.916	1.000	1.000	1202	0	37	18
R0[37,19]	1.084 	1.455E-4 	-	0.972	1.000	1.000	1203	0	37	19
R0[37,21]	1.100 	1.402E-4 	-	0.940	1.000	1.000	1205	0	37	21
R0[37,22]	1.080 	1.464E-4 	-	0.885	1.000	1.000	1206	0	37	22
R0[37,23]	1.026 	1.553E-4 	-	0.923	1.000	1.000	1207	0	37	23
R0[37,24]	0.002 	6.279E-4 	gn	15.843	1.000	1.000	1208	0	37	24
R0[37,25]	1.015 	1.454E-4 	-	0.925	1.000	1.000	1209	0	37	25
R0[37,26]	0.986 	1.447E-4 	-	0.939	1.000	1.000	1210	0	37	26
R0[37,28]	0.924 	1.826E-4 	-	0.940	1.000	1.000	1212	0	37	28
R0[37,29]	0.877 	1.761E-4 	-	0.981	1.000	1.000	1213	0	37	29
R0[37,30]	0.903 	1.772E-4 	-	0.968	1.000	1.000	1214	0	37	30
R0[37,31]	0.740 	2.110E-4 	-	1.120	1.000	1.000	1215	0	37	31
R0[38,0]	0.712 	2.365E-4 	-	1.257	1.000	1.000	1216	0	38	0
R0[38,1]	0.699 	2.525E-4 	-	1.260	1.000	1.000	1217	0	38	1
R0[38,2]	0.733 	2.294E-4 	-	1.213	1.000	1.000	1218	0	38	2
R0[38,3]	0.844 	1.944E-4 	-	1.072	1.000	1.000	1219	0	38	3
R0[38,4]	0.900 	1.739E-4 	-	1.052	1.000	1.000	1220	0	38	4
R0[38,5]	1.015 	1.595E-4 	-	0.949	1.000	1.000	1221	0	38	5
R0[38,7]	1.254 	1.184E-4 	-	0.822	1.000	1.000	1223	0	38	7
R0[38,8]	0.908 	1.532E-4 	-	1.027	1.000	1.000	1224	0	38	8
R0[38,9]	0.994 	1.562E-4 	-	0.950	1.000	1.000	1225	0	38	9
R0[38,10]	1.100 	1.390E-4 	-	0.953	1.000	1.000	1226	0	38	10
R0[38,11]	1.024 	1.397E-4 	-	1.021	1.000	1.000	1227	0	38	11
R0[38,12]	1.020 	1.485E-4 	-	1.057	1.000	1.000	1228	0	38	12
R0[38,13]	1.017 	1.279E-4 	-	1.010	1.000	1.000	1229	0	38	13
R0[38,14]	1.102 	1.370E-4 	-	1.010	1.000	1.000	1230	0	38	14
R0[38,15]	1.164 	1.088E-4 	-	0.745	1.000	1.000	1231	0	38	15
R0[38,16]	1.217 	1.324E-4 	-	0.899	1.000	1.000	1232	0	38	16
R0[38,17]	0.934 	1.324E-4 	-	1.049	1.000	1.000	1233	0	38	17
