# CRUSH Pixel Data File
#
# Instrument: HAWC_PLUS
# Scan: 2017-10-26_HA_F446-90_0086_14-051
# Object: W3
# Date: 2017-10-26T06:06:35.650 (MJD: 58052.25538002315)
# Project: 90_0086_14
# Exposure: 81.11112 s.
# Equatorial: 02h25m40.200s 62d06m05.22s (J2000.0)
# Horizontal: 41d08m26.20s 52d41m01.90s
# CRUSH version: 2.41-1 (update.2)
#
# Flag '?' - 0x0x80000000 - Unknown
# Flag 'X' - 0x0x1 - Dead
# Flag 'B' - 0x0x2 - Blind
# Flag 'd' - 0x0x100 - Discarded
# Flag 'g' - 0x0x200 - Gain
# Flag 'n' - 0x0x400 - Noisy
# Flag 'f' - 0x0x800 - Degrees-of-freedom.
# Flag 's' - 0x0x1000 - Spiky
# Flag 'r' - 0x0x2000 - Railing/Saturated
# Flag 'F' - 0x0x4000 - Insufficient phase degrees-of-freedom
# Flag '@' - 0x0x8000 - Bad subarray gain
# Flag 'b' - 0x0x10000 - Bad TES bias gain
# Flag 'm' - 0x0x20000 - Bad MUX gain
# Flag 'R' - 0x0x40000 - Bad detector row gain
# Flag 'M' - 0x0x80000 - Bad series array gain
# Flag 'T' - 0x0x100000 - Flicker noise
# Flag 'L' - 0x0x200000 - LOS response
# Flag '\' - 0x0x400000 - Roll response
#
# ch	gain	weight		flag	eff	Gmux	idx	sub	row	col
R0[33,0]	0.501 	1.870E-5 	Bn	0.029	1.000	1.000	1056	0	33	0
R0[33,1]	0.428 	2.265E-5 	n	-0.111	1.000	1.000	1057	0	33	1
R0[33,2]	0.493 	1.680E-5 	n	-0.143	1.000	1.000	1058	0	33	2
R0[33,3]	0.565 	1.287E-5 	n	-0.162	1.000	1.000	1059	0	33	3
R0[33,4]	0.567 	2.317E-5 	n	-0.106	1.000	1.000	1060	0	33	4
R0[33,5]	0.674 	2.715E-5 	n	-0.054	1.000	1.000	1061	0	33	5
R0[33,7]	1.020 	2.118E-4 	-	0.704	1.000	1.000	1063	0	33	7
R0[33,8]	0.952 	4.477E-4 	-	0.902	1.000	1.000	1064	0	33	8
R0[33,9]	1.007 	4.063E-4 	-	0.887	1.000	1.000	1065	0	33	9
R0[33,10]	-4.128 	6.392E-9 	gn	5.433	1.000	1.000	1066	0	33	10
R0[33,11]	1.029 	3.654E-4 	-	0.962	1.000	1.000	1067	0	33	11
R0[33,12]	0.952 	2.518E-4 	-	1.000	1.000	1.000	1068	0	33	12
R0[33,13]	0.999 	3.390E-4 	-	0.956	1.000	1.000	1069	0	33	13
R0[33,14]	0.005 	3.172E-4 	gn	7.647	1.000	1.000	1070	0	33	14
R0[33,15]	1.067 	2.021E-4 	-	0.896	1.000	1.000	1071	0	33	15
R0[33,16]	1.096 	3.469E-4 	-	0.858	1.000	1.000	1072	0	33	16
R0[33,17]	1.076 	4.173E-4 	-	0.853	1.000	1.000	1073	0	33	17
R0[33,18]	0.967 	3.676E-4 	-	0.875	1.000	1.000	1074	0	33	18
R0[33,19]	0.959 	4.966E-4 	-	0.890	1.000	1.000	1075	0	33	19
R0[33,21]	1.054 	4.809E-4 	-	0.919	1.000	1.000	1077	0	33	21
R0[33,22]	1.043 	3.624E-4 	-	0.921	1.000	1.000	1078	0	33	22
R0[33,23]	-0.433 	1.856E-8 	gn	-14.396	1.000	1.000	1079	0	33	23
R0[33,24]	0.002 	8.291E-4 	gn	43.505	1.000	1.000	1080	0	33	24
R0[33,25]	0.990 	2.789E-4 	-	0.956	1.000	1.000	1081	0	33	25
R0[33,26]	0.001 	7.637E-4 	gn	62.354	1.000	1.000	1082	0	33	26
R0[33,28]	0.869 	4.822E-4 	-	1.010	1.000	1.000	1084	0	33	28
R0[33,29]	0.819 	4.895E-4 	-	1.081	1.000	1.000	1085	0	33	29
R0[33,30]	0.814 	5.227E-4 	-	1.089	1.000	1.000	1086	0	33	30
R0[33,31]	0.849 	5.484E-4 	-	1.038	1.000	1.000	1087	0	33	31
R0[34,0]	0.601 	1.217E-5 	n	-0.022	1.000	1.000	1088	0	34	0
R0[34,1]	0.577 	1.501E-5 	n	-0.227	1.000	1.000	1089	0	34	1
R0[34,2]	0.422 	2.991E-5 	n	-0.244	1.000	1.000	1090	0	34	2
R0[34,3]	0.488 	2.125E-5 	n	-0.347	1.000	1.000	1091	0	34	3
R0[34,4]	0.558 	2.829E-5 	n	-0.251	1.000	1.000	1092	0	34	4
R0[34,5]	0.613 	3.478E-5 	n	-0.094	1.000	1.000	1093	0	34	5
R0[34,7]	0.924 	2.332E-4 	-	0.788	1.000	1.000	1095	0	34	7
R0[34,8]	0.914 	3.278E-4 	-	0.923	1.000	1.000	1096	0	34	8
R0[34,9]	0.994 	3.480E-4 	-	0.968	1.000	1.000	1097	0	34	9
R0[34,10]	1.007 	3.645E-4 	-	1.008	1.000	1.000	1098	0	34	10
R0[34,11]	1.004 	2.517E-4 	-	1.004	1.000	1.000	1099	0	34	11
R0[34,12]	1.087 	3.620E-4 	-	0.899	1.000	1.000	1100	0	34	12
R0[34,13]	1.013 	3.802E-4 	-	0.954	1.000	1.000	1101	0	34	13
R0[34,14]	0.184 	2.698E-4 	gn	1.309	1.000	1.000	1102	0	34	14
R0[34,15]	1.203 	1.902E-4 	-	0.860	1.000	1.000	1103	0	34	15
R0[34,16]	1.152 	4.142E-4 	-	0.862	1.000	1.000	1104	0	34	16
R0[34,17]	1.114 	3.447E-4 	-	0.810	1.000	1.000	1105	0	34	17
R0[34,18]	1.002 	4.575E-4 	-	0.855	1.000	1.000	1106	0	34	18
R0[34,19]	0.959 	4.661E-4 	-	0.892	1.000	1.000	1107	0	34	19
R0[34,21]	0.976 	3.690E-4 	-	0.943	1.000	1.000	1109	0	34	21
R0[34,22]	0.973 	4.702E-4 	-	0.946	1.000	1.000	1110	0	34	22
R0[34,23]	0.964 	3.565E-4 	-	0.977	1.000	1.000	1111	0	34	23
R0[34,24]	0.002 	8.735E-4 	gn	34.378	1.000	1.000	1112	0	34	24
R0[34,25]	0.952 	4.377E-4 	-	0.996	1.000	1.000	1113	0	34	25
R0[34,26]	0.911 	3.268E-4 	-	1.038	1.000	1.000	1114	0	34	26
R0[34,28]	0.871 	4.261E-4 	-	1.045	1.000	1.000	1116	0	34	28
R0[34,29]	0.842 	3.884E-4 	-	1.072	1.000	1.000	1117	0	34	29
R0[34,30]	0.932 	3.033E-4 	-	0.927	1.000	1.000	1118	0	34	30
R0[34,31]	0.907 	4.819E-4 	-	0.987	1.000	1.000	1119	0	34	31
R0[35,0]	0.483 	1.984E-5 	n	0.000	1.000	1.000	1120	0	35	0
R0[35,1]	0.495 	2.167E-5 	n	-0.229	1.000	1.000	1121	0	35	1
R0[35,2]	0.506 	1.943E-5 	n	-0.289	1.000	1.000	1122	0	35	2
R0[35,3]	0.606 	1.364E-5 	n	-0.377	1.000	1.000	1123	0	35	3
R0[35,4]	0.525 	2.874E-5 	n	-0.198	1.000	1.000	1124	0	35	4
R0[35,5]	0.570 	4.179E-5 	n	-0.139	1.000	1.000	1125	0	35	5
R0[35,7]	0.869 	2.214E-4 	-	0.750	1.000	1.000	1127	0	35	7
R0[35,8]	0.931 	3.767E-4 	-	0.910	1.000	1.000	1128	0	35	8
R0[35,9]	0.940 	3.191E-4 	-	0.978	1.000	1.000	1129	0	35	9
R0[35,10]	0.935 	3.082E-4 	-	1.031	1.000	1.000	1130	0	35	10
R0[35,11]	0.971 	2.682E-4 	-	1.040	1.000	1.000	1131	0	35	11
R0[35,12]	0.985 	3.552E-4 	-	0.996	1.000	1.000	1132	0	35	12
R0[35,13]	0.996 	3.863E-4 	-	0.980	1.000	1.000	1133	0	35	13
R0[35,14]	1.054 	3.667E-4 	-	0.973	1.000	1.000	1134	0	35	14
R0[35,15]	1.102 	1.931E-4 	-	0.887	1.000	1.000	1135	0	35	15
R0[35,16]	1.065 	2.162E-4 	-	0.848	1.000	1.000	1136	0	35	16
R0[35,17]	1.049 	2.613E-4 	-	0.870	1.000	1.000	1137	0	35	17
R0[35,18]	0.956 	3.999E-4 	-	0.900	1.000	1.000	1138	0	35	18
R0[35,19]	0.950 	4.512E-4 	-	0.904	1.000	1.000	1139	0	35	19
R0[35,21]	0.949 	3.721E-4 	-	0.929	1.000	1.000	1141	0	35	21
R0[35,22]	0.939 	4.142E-4 	-	0.937	1.000	1.000	1142	0	35	22
R0[35,23]	0.939 	4.162E-4 	-	0.952	1.000	1.000	1143	0	35	23
R0[35,24]	0.002 	8.347E-4 	gn	32.007	1.000	1.000	1144	0	35	24
R0[35,25]	0.914 	4.039E-4 	-	1.044	1.000	1.000	1145	0	35	25
R0[35,26]	0.876 	3.223E-4 	-	1.077	1.000	1.000	1146	0	35	26
R0[35,28]	0.821 	4.504E-4 	-	1.083	1.000	1.000	1148	0	35	28
R0[35,29]	0.795 	3.668E-4 	-	1.104	1.000	1.000	1149	0	35	29
R0[35,30]	0.808 	4.304E-4 	-	1.118	1.000	1.000	1150	0	35	30
R0[35,31]	0.780 	3.658E-4 	-	1.146	1.000	1.000	1151	0	35	31
R0[36,0]	0.278 	6.076E-5 	gn	0.000	1.000	1.000	1152	0	36	0
R0[36,1]	0.579 	1.580E-5 	n	-0.239	1.000	1.000	1153	0	36	1
R0[36,2]	0.524 	1.798E-5 	n	-0.353	1.000	1.000	1154	0	36	2
R0[36,3]	0.536 	1.798E-5 	n	-0.495	1.000	1.000	1155	0	36	3
R0[36,4]	0.583 	2.337E-5 	n	-0.246	1.000	1.000	1156	0	36	4
R0[36,5]	0.637 	3.100E-5 	n	-0.160	1.000	1.000	1157	0	36	5
R0[36,7]	0.974 	1.589E-4 	-	0.692	1.000	1.000	1159	0	36	7
R0[36,8]	1.016 	2.660E-4 	-	0.910	1.000	1.000	1160	0	36	8
R0[36,9]	1.038 	2.334E-4 	-	0.983	1.000	1.000	1161	0	36	9
R0[36,10]	1.075 	3.385E-4 	-	0.956	1.000	1.000	1162	0	36	10
R0[36,11]	1.119 	1.999E-4 	-	1.040	1.000	1.000	1163	0	36	11
R0[36,12]	1.148 	1.802E-4 	-	1.019	1.000	1.000	1164	0	36	12
R0[36,13]	1.136 	3.029E-4 	-	1.007	1.000	1.000	1165	0	36	13
R0[36,14]	1.169 	2.172E-4 	-	1.012	1.000	1.000	1166	0	36	14
R0[36,15]	1.154 	3.040E-4 	-	0.964	1.000	1.000	1167	0	36	15
R0[36,16]	0.002 	5.098E-4 	gn	46.825	1.000	1.000	1168	0	36	16
R0[36,17]	1.093 	3.757E-4 	-	0.915	1.000	1.000	1169	0	36	17
R0[36,18]	1.088 	4.091E-4 	-	0.890	1.000	1.000	1170	0	36	18
R0[36,19]	1.067 	2.459E-4 	-	0.970	1.000	1.000	1171	0	36	19
R0[36,21]	1.070 	3.276E-4 	-	0.933	1.000	1.000	1173	0	36	21
R0[36,22]	0.002 	6.705E-4 	gn	32.007	1.000	1.000	1174	0	36	22
R0[36,23]	1.063 	2.862E-4 	-	0.991	1.000	1.000	1175	0	36	23
R0[36,24]	0.002 	8.688E-4 	gn	29.162	1.000	1.000	1176	0	36	24
R0[36,25]	1.051 	2.339E-4 	-	1.072	1.000	1.000	1177	0	36	25
R0[36,26]	0.978 	2.758E-4 	-	1.094	1.000	1.000	1178	0	36	26
R0[36,28]	0.928 	3.212E-4 	-	1.069	1.000	1.000	1180	0	36	28
R0[36,29]	0.904 	3.294E-4 	-	1.091	1.000	1.000	1181	0	36	29
R0[36,30]	0.847 	2.671E-4 	-	1.168	1.000	1.000	1182	0	36	30
R0[36,31]	0.759 	1.675E-4 	-	1.331	1.000	1.000	1183	0	36	31
R0[37,0]	0.196 	1.509E-4 	gn	0.000	1.000	1.000	1184	0	37	0
R0[37,1]	0.418 	3.021E-5 	n	0.000	1.000	1.000	1185	0	37	1
R0[37,2]	0.490 	1.960E-5 	n	-0.385	1.000	1.000	1186	0	37	2
R0[37,3]	0.493 	2.154E-5 	n	-0.499	1.000	1.000	1187	0	37	3
R0[37,4]	0.537 	2.883E-5 	n	-0.258	1.000	1.000	1188	0	37	4
R0[37,5]	0.585 	4.215E-5 	n	-0.194	1.000	1.000	1189	0	37	5
R0[37,7]	0.874 	1.806E-4 	-	0.741	1.000	1.000	1191	0	37	7
R0[37,8]	0.944 	2.202E-4 	-	0.938	1.000	1.000	1192	0	37	8
R0[37,9]	0.971 	2.960E-4 	-	0.944	1.000	1.000	1193	0	37	9
R0[37,10]	0.997 	3.071E-4 	-	0.959	1.000	1.000	1194	0	37	10
R0[37,11]	1.023 	2.047E-4 	-	1.047	1.000	1.000	1195	0	37	11
R0[37,12]	1.097 	2.382E-4 	-	1.040	1.000	1.000	1196	0	37	12
R0[37,13]	1.076 	2.830E-4 	-	1.027	1.000	1.000	1197	0	37	13
R0[37,14]	1.102 	2.490E-4 	-	1.035	1.000	1.000	1198	0	37	14
R0[37,15]	1.132 	2.305E-4 	-	0.981	1.000	1.000	1199	0	37	15
R0[37,16]	1.061 	2.661E-4 	-	0.924	1.000	1.000	1200	0	37	16
R0[37,17]	1.017 	2.329E-4 	-	0.982	1.000	1.000	1201	0	37	17
R0[37,18]	1.022 	3.453E-4 	-	0.940	1.000	1.000	1202	0	37	18
R0[37,19]	2.831 	1.212E-8 	n	3.983	1.000	1.000	1203	0	37	19
R0[37,21]	1.008 	3.536E-4 	-	0.969	1.000	1.000	1205	0	37	21
R0[37,22]	0.988 	3.308E-4 	-	1.009	1.000	1.000	1206	0	37	22
R0[37,23]	0.955 	2.668E-4 	-	1.069	1.000	1.000	1207	0	37	23
R0[37,24]	0.002 	7.639E-4 	gn	29.399	1.000	1.000	1208	0	37	24
R0[37,25]	0.938 	2.338E-4 	-	1.102	1.000	1.000	1209	0	37	25
R0[37,26]	0.917 	2.175E-4 	-	1.097	1.000	1.000	1210	0	37	26
R0[37,28]	0.869 	3.396E-4 	-	1.073	1.000	1.000	1212	0	37	28
R0[37,29]	0.842 	2.778E-4 	-	1.131	1.000	1.000	1213	0	37	29
R0[37,30]	0.859 	2.818E-4 	-	1.112	1.000	1.000	1214	0	37	30
R0[37,31]	0.722 	1.910E-4 	-	1.313	1.000	1.000	1215	0	37	31
R0[38,0]	0.451 	2.259E-5 	n	-0.122	1.000	1.000	1216	0	38	0
R0[38,1]	0.412 	3.091E-5 	n	0.000	1.000	1.000	1217	0	38	1
R0[38,2]	0.430 	2.425E-5 	n	-0.379	1.000	1.000	1218	0	38	2
R0[38,3]	0.509 	1.781E-5 	n	-0.421	1.000	1.000	1219	0	38	3
R0[38,4]	0.565 	2.756E-5 	n	-0.281	1.000	1.000	1220	0	38	4
R0[38,5]	0.676 	2.892E-5 	n	-0.199	1.000	1.000	1221	0	38	5
R0[38,7]	1.083 	5.210E-5 	-	0.448	1.000	1.000	1223	0	38	7
R0[38,8]	0.877 	1.605E-4 	-	0.945	1.000	1.000	1224	0	38	8
R0[38,9]	0.966 	2.787E-4 	-	0.961	1.000	1.000	1225	0	38	9
R0[38,10]	1.065 	2.815E-4 	-	0.944	1.000	1.000	1226	0	38	10
R0[38,11]	1.017 	2.114E-4 	-	1.005	1.000	1.000	1227	0	38	11
R0[38,12]	1.031 	1.978E-4 	-	1.059	1.000	1.000	1228	0	38	12
R0[38,13]	1.037 	1.372E-4 	-	1.092	1.000	1.000	1229	0	38	13
R0[38,14]	1.084 	2.545E-4 	-	1.011	1.000	1.000	1230	0	38	14
R0[38,15]	1.166 	1.782E-4 	-	1.001	1.000	1.000	1231	0	38	15
R0[38,16]	1.171 	3.843E-4 	-	0.842	1.000	1.000	1232	0	38	16
R0[38,17]	0.952 	1.924E-4 	-	1.086	1.000	1.000	1233	0	38	17
R0[38,18]	0.940 	1.632E-4 	-	1.061	1.000	1.000	1234	0	38	18
R0[38,19]	1.141 	1.733E-4 	-	0.730	1.000	1.000	1235	0	38	19
R0[38,21]	1.137 	5.457E-5 	-	0.911	1.000	1.000	1237	0	38	21
R0[38,22]	0.988 	2.495E-4 	-	1.060	1.000	1.000	1238	0	38	22
R0[38,23]	0.901 	1.794E-4 	-	1.162	1.000	1.000	1239	0	38	23
R0[38,24]	0.002 	8.512E-4 	gn	30.910	1.000	1.000	1240	0	38	24
R0[38,25]	1.137 	3.255E-4 	-	0.844	1.000	1.000	1241	0	38	25
R0[38,26]	1.123 	3.127E-4 	-	0.924	1.000	1.000	1242	0	38	26
R0[38,28]	0.928 	3.706E-4 	-	1.045	1.000	1.000	1244	0	38	28
R0[38,29]	0.101 	9.305E-9 	gn	-330.962	1.000	1.000	1245	0	38	29
R0[38,30]	0.864 	2.910E-4 	-	1.116	1.000	1.000	1246	0	38	30
R0[38,31]	0.893 	2.763E-4 	-	1.102	1.000	1.000	1247	0	38	31
R0[39,0]	0.532 	1.606E-5 	n	0.000	1.000	1.000	1248	0	39	0
R0[39,1]	0.000 	3.330E24 	gn	0.000	1.000	1.000	1249	0	39	1
R0[39,2]	-0.000 	3.664E24 	gn	-7.005	1.000	1.000	1250	0	39	2
R0[39,3]	-0.000 	3.386E24 	gn	0.093	1.000	1.000	1251	0	39	3
R0[39,4]	0.008 	7.758E-5 	gn	11.304	1.000	1.000	1252	0	39	4
R0[39,5]	0.007 	7.608E-5 	gn	19.915	1.000	1.000	1253	0	39	5
R0[39,7]	0.005 	6.671E-5 	gn	20.864	1.000	1.000	1255	0	39	7
R0[39,8]	0.002 	2.345E-4 	gn	7.824	1.000	1.000	1256	0	39	8
R0[39,9]	0.002 	2.297E-4 	gn	2.845	1.000	1.000	1257	0	39	9
R0[39,10]	0.003 	2.319E-4 	gn	5.097	1.000	1.000	1258	0	39	10
R0[39,11]	0.003 	2.432E-4 	gn	8.239	1.000	1.000	1259	0	39	11
R0[39,12]	0.003 	3.367E-4 	gn	15.885	1.000	1.000	1260	0	39	12
R0[39,13]	0.003 	3.780E-4 	gn	22.997	1.000	1.000	1261	0	39	13
R0[39,14]	0.003 	3.235E-4 	gn	33.192	1.000	1.000	1262	0	39	14
R0[39,15]	0.003 	4.264E-4 	gn	35.089	1.000	1.000	1263	0	39	15
R0[39,16]	0.002 	5.153E-4 	gn	39.949	1.000	1.000	1264	0	39	16
R0[39,17]	0.002 	5.279E-4 	gn	40.305	1.000	1.000	1265	0	39	17
R0[39,18]	0.862 	2.529E-4 	-	1.153	1.000	1.000	1266	0	39	18
R0[39,19]	0.002 	5.291E-4 	gn	41.431	1.000	1.000	1267	0	39	19
R0[39,21]	0.002 	7.500E-4 	gn	45.817	1.000	1.000	1269	0	39	21
R0[39,22]	0.002 	7.282E-4 	gn	44.276	1.000	1.000	1270	0	39	22
R0[39,23]	0.830 	1.993E-4 	-	1.227	1.000	1.000	1271	0	39	23
R0[39,24]	0.002 	9.108E-4 	gn	34.141	1.000	1.000	1272	0	39	24
R0[39,25]	0.003 	9.194E-4 	gn	30.555	1.000	1.000	1273	0	39	25
R0[39,26]	1.053 	3.254E-4 	-	0.899	1.000	1.000	1274	0	39	26
R0[39,28]	0.002 	2.833E-3 	gn	2.564	1.000	1.000	1276	0	39	28
R0[39,29]	0.773 	2.692E-4 	-	1.188	1.000	1.000	1277	0	39	29
R0[39,30]	0.002 	2.896E-3 	gn	4.090	1.000	1.000	1278	0	39	30
R0[39,31]	0.002 	2.857E-3 	gn	4.682	1.000	1.000	1279	0	39	31
R0[40,0]	1.000 	1.774E-2 	Bn	0.000	1.000	1.000	1280	0	40	0
R0[40,1]	1.000 	2.070E-2 	Bn	0.000	1.000	1.000	1281	0	40	1
R0[40,2]	1.000 	1.451E-2 	Bn	0.000	1.000	1.000	1282	0	40	2
R0[40,3]	1.000 	3.359E-2 	Bn	0.000	1.000	1.000	1283	0	40	3
R0[40,4]	1.000 	1.753E-2 	Bn	0.000	1.000	1.000	1284	0	40	4
R0[40,5]	1.000 	3.395E-2 	Bn	0.000	1.000	1.000	1285	0	40	5
R0[40,7]	1.000 	3.499E-2 	Bn	0.000	1.000	1.000	1287	0	40	7
R0[40,8]	1.000 	2.077E-2 	Bn	0.000	1.000	1.000	1288	0	40	8
R0[40,9]	1.000 	2.416E-2 	Bn	0.000	1.000	1.000	1289	0	40	9
R0[40,10]	1.000 	2.325E-2 	Bn	0.000	1.000	1.000	1290	0	40	10
R0[40,11]	1.000 	3.803E-2 	Bn	0.000	1.000	1.000	1291	0	40	11
R0[40,12]	1.000 	1.927E-2 	Bn	0.000	1.000	1.000	1292	0	40	12
R0[40,13]	1.000 	2.674E-2 	Bn	0.000	1.000	1.000	1293	0	40	13
R0[40,14]	1.000 	1.894E-2 	Bn	0.000	1.000	1.000	1294	0	40	14
R0[40,15]	1.000 	2.479E-2 	Bn	0.000	1.000	1.000	1295	0	40	15
R0[40,16]	1.000 	1.199E-2 	Bn	0.000	1.000	1.000	1296	0	40	16
R0[40,17]	1.000 	2.392E-2 	Bn	0.000	1.000	1.000	1297	0	40	17
R0[40,18]	1.000 	1.527E-2 	Bn	0.000	1.000	1.000	1298	0	40	18
R0[40,19]	1.000 	2.697E-2 	Bn	0.000	1.000	1.000	1299	0	40	19
R0[40,21]	1.000 	1.438E-2 	Bn	0.000	1.000	1.000	1301	0	40	21
R0[40,22]	1.000 	9.967E-3 	Bn	0.000	1.000	1.000	1302	0	40	22
R0[40,23]	1.000 	1.328E-2 	Bn	0.000	1.000	1.000	1303	0	40	23
R0[40,24]	1.000 	5.060E24 	Bn	0.000	1.000	1.000	1304	0	40	24
R0[40,25]	1.000 	2.705E-2 	Bn	0.000	1.000	1.000	1305	0	40	25
R0[40,26]	1.000 	2.202E-2 	Bn	0.000	1.000	1.000	1306	0	40	26
R0[40,28]	1.000 	1.621E-2 	Bn	0.000	1.000	1.000	1308	0	40	28
R0[40,29]	1.000 	1.523E-2 	Bn	0.000	1.000	1.000	1309	0	40	29
R0[40,30]	1.000 	1.583E-2 	Bn	0.000	1.000	1.000	1310	0	40	30
R0[40,31]	1.000 	1.539E-2 	Bn	0.000	1.000	1.000	1311	0	40	31
R1[0,1]	-0.003 	3.362E-5 	gn	-78.239	1.000	1.000	1313	1	0	1
R1[0,2]	-0.005 	3.286E-5 	gn	-45.111	1.000	1.000	1314	1	0	2
R1[0,3]	0.024 	3.626E-5 	gn	9.607	1.000	1.000	1315	1	0	3
R1[0,4]	0.649 	7.980E-5 	-	0.665	1.000	1.000	1316	1	0	4
R1[0,5]	0.830 	1.501E-4 	-	0.931	1.000	1.000	1317	1	0	5
R1[0,6]	0.870 	1.961E-4 	-	1.073	1.000	1.000	1318	1	0	6
R1[0,7]	-0.003 	1.010E-4 	gn	-4.032	1.000	1.000	1319	1	0	7
R1[0,8]	0.856 	7.914E-5 	-	1.429	1.000	1.000	1320	1	0	8
R1[0,9]	0.798 	6.521E-5 	-	1.528	1.000	1.000	1321	1	0	9
R1[0,10]	0.799 	5.059E-5 	-	1.696	1.000	1.000	1322	1	0	10
R1[0,11]	0.720 	4.676E-5 	n	1.798	1.000	1.000	1323	1	0	11
R1[0,12]	1.004 	3.172E-5 	-	1.789	1.000	1.000	1324	1	0	12
R1[0,13]	0.514 	8.167E-5 	n	1.860	1.000	1.000	1325	1	0	13
R1[0,15]	0.258 	1.944E-4 	gn	1.349	1.000	1.000	1327	1	0	15
R1[0,16]	0.005 	3.526E-4 	gn	-9.246	1.000	1.000	1328	1	0	16
R1[0,17]	-0.000 	4.636E-4 	gn	468.998	1.000	1.000	1329	1	0	17
R1[0,18]	0.003 	3.118E-4 	gn	-15.696	1.000	1.000	1330	1	0	18
R1[0,19]	0.101 	5.065E-4 	gn	1.102	1.000	1.000	1331	1	0	19
R1[0,20]	0.085 	4.892E-4 	gn	1.123	1.000	1.000	1332	1	0	20
R1[0,21]	0.207 	3.195E-4 	gn	1.538	1.000	1.000	1333	1	0	21
R1[0,22]	0.139 	4.859E-4 	gn	1.196	1.000	1.000	1334	1	0	22
R1[0,24]	0.001 	4.755E-4 	gn	-50.500	1.000	1.000	1336	1	0	24
R1[0,25]	0.192 	4.499E-4 	gn	1.291	1.000	1.000	1337	1	0	25
R1[0,26]	0.366 	1.679E-4 	n	1.459	1.000	1.000	1338	1	0	26
R1[0,27]	0.209 	9.822E-6 	gn	1.383	1.000	1.000	1339	1	0	27
R1[0,28]	-0.000 	3.754E-4 	gn	1386.080	1.000	1.000	1340	1	0	28
R1[0,29]	0.068 	5.799E-4 	gn	0.261	1.000	1.000	1341	1	0	29
R1[0,30]	0.075 	6.163E-4 	gn	0.168	1.000	1.000	1342	1	0	30
R1[0,31]	0.084 	6.248E-4 	gn	0.192	1.000	1.000	1343	1	0	31
R1[1,1]	-0.002 	3.408E-5 	gn	-151.736	1.000	1.000	1345	1	1	1
R1[1,2]	-0.104 	3.458E-5 	gn	-1.857	1.000	1.000	1346	1	1	2
R1[1,3]	-0.041 	3.562E-5 	gn	-5.344	1.000	1.000	1347	1	1	3
R1[1,4]	0.691 	5.210E-5 	n	0.765	1.000	1.000	1348	1	1	4
R1[1,5]	1.193 	3.878E-5 	-	0.747	1.000	1.000	1349	1	1	5
R1[1,6]	0.953 	1.136E-4 	-	1.107	1.000	1.000	1350	1	1	6
R1[1,7]	1.021 	1.526E-4 	-	1.145	1.000	1.000	1351	1	1	7
R1[1,8]	-0.000 	1.289E-4 	gn	76.520	1.000	1.000	1352	1	1	8
R1[1,9]	0.948 	8.285E-5 	-	1.335	1.000	1.000	1353	1	1	9
R1[1,10]	0.845 	1.104E-4 	-	1.469	1.000	1.000	1354	1	1	10
R1[1,11]	-0.030 	1.621E-4 	gn	1.957	1.000	1.000	1355	1	1	11
R1[1,12]	0.756 	9.559E-5 	-	1.756	1.000	1.000	1356	1	1	12
R1[1,13]	0.766 	5.053E-5 	B	0.026	1.000	1.000	1357	1	1	13
R1[1,15]	0.590 	7.648E-5 	-	1.751	1.000	1.000	1359	1	1	15
R1[1,16]	0.004 	5.014E-4 	gn	-11.736	1.000	1.000	1360	1	1	16
R1[1,17]	0.014 	5.352E-4 	gn	-2.526	1.000	1.000	1361	1	1	17
R1[1,18]	0.060 	4.006E-4 	gn	0.926	1.000	1.000	1362	1	1	18
R1[1,19]	0.024 	5.150E-4 	gn	-1.043	1.000	1.000	1363	1	1	19
R1[1,20]	-0.004 	3.660E-4 	gn	42.201	1.000	1.000	1364	1	1	20
R1[1,21]	0.596 	8.449E-5 	-	1.752	1.000	1.000	1365	1	1	21
R1[1,22]	0.649 	7.250E-5 	-	1.969	1.000	1.000	1366	1	1	22
R1[1,23]	0.693 	5.792E-5 	-	2.018	1.000	1.000	1367	1	1	23
R1[1,24]	0.002 	4.518E-4 	gn	-25.783	1.000	1.000	1368	1	1	24
R1[1,25]	-0.202 	1.339E-4 	gn	2.400	1.000	1.000	1369	1	1	25
R1[1,26]	0.781 	9.963E-5 	-	1.436	1.000	1.000	1370	1	1	26
R1[1,27]	0.679 	2.815E-5 	n	1.380	1.000	1.000	1371	1	1	27
R1[1,28]	0.723 	8.598E-5 	-	1.424	1.000	1.000	1372	1	1	28
R1[1,29]	0.639 	9.996E-5 	-	1.190	1.000	1.000	1373	1	1	29
R1[1,30]	-0.074 	2.158E-4 	gn	5.778	1.000	1.000	1374	1	1	30
R1[1,31]	-0.188 	1.169E-4 	gn	3.088	1.000	1.000	1375	1	1	31
R1[2,1]	-0.000 	2.958E-5 	gn	-842.133	1.000	1.000	1377	1	2	1
R1[2,2]	0.004 	3.384E-5 	gn	59.257	1.000	1.000	1378	1	2	2
R1[2,3]	0.216 	6.830E-5 	gn	1.045	1.000	1.000	1379	1	2	3
R1[2,4]	1.046 	3.161E-5 	-	0.542	1.000	1.000	1380	1	2	4
R1[2,5]	0.960 	9.105E-5 	-	0.873	1.000	1.000	1381	1	2	5
R1[2,6]	1.024 	1.163E-4 	-	0.970	1.000	1.000	1382	1	2	6
