# CRUSH Pixel Data File
#
# Instrument: HAWC_PLUS
# Scan: 2016-12-03_HA_F354-88_0005_79-040
# Object: omc1_c
# Date: 2016-12-03T07:18:36.810 (MJD: 57725.305393449074)
# Project: 88_0005_79
# Exposure: 209.17871999999997 s.
# Equatorial: 05h35m13.921s -05d22m22.81s (J2000.0)
# Horizontal: 127d52m33.28s 33d33m07.52s
# CRUSH version: 2.34-3 (devel.1)
#
# Flag '?' - 0x0x80000000 - Unknown
# Flag 'X' - 0x0x1 - Dead
# Flag 'B' - 0x0x2 - Blind
# Flag 'd' - 0x0x100 - Discarded
# Flag 'g' - 0x0x200 - Gain
# Flag 'n' - 0x0x400 - Noisy
# Flag 'f' - 0x0x800 - Degrees-of-freedom.
# Flag 's' - 0x0x1000 - Spiky
# Flag 'r' - 0x0x2000 - Railing/Saturated
# Flag 'F' - 0x0x4000 - Insufficient phase degrees-of-freedom
# Flag '@' - 0x0x8000 - Bad subarray gain
# Flag 'b' - 0x0x10000 - Bad TES bias gain
# Flag 'm' - 0x0x20000 - Bad MUX gain
# Flag 'R' - 0x0x40000 - Bad detector row gain
# Flag 'M' - 0x0x80000 - Bad series array gain
# Flag 'T' - 0x0x100000 - Flicker noise
#
# ch	gain	weight		flag	eff	Gmux	idx	sub	row	col
R0[34,4]	0.908 	2.811E-4 	-	0.860	1.000	1.000	1092	0	34	4
R0[34,5]	0.928 	4.113E-4 	-	1.031	1.000	1.000	1093	0	34	5
R0[34,7]	0.984 	3.453E-4 	-	0.990	1.000	1.000	1095	0	34	7
R0[34,8]	1.001 	3.746E-4 	-	0.958	1.000	1.000	1096	0	34	8
R0[34,9]	1.057 	2.852E-4 	-	0.924	1.000	1.000	1097	0	34	9
R0[34,10]	1.059 	3.103E-4 	-	0.932	1.000	1.000	1098	0	34	10
R0[34,11]	1.060 	3.239E-4 	-	0.931	1.000	1.000	1099	0	34	11
R0[34,12]	1.207 	2.829E-4 	-	0.855	1.000	1.000	1100	0	34	12
R0[34,13]	1.065 	3.805E-4 	-	0.915	1.000	1.000	1101	0	34	13
R0[34,14]	0.299 	1.967E-3 	g	1.114	1.000	1.000	1102	0	34	14
R0[34,15]	1.296 	2.349E-4 	-	0.879	1.000	1.000	1103	0	34	15
R0[34,16]	1.285 	2.671E-4 	-	0.856	1.000	1.000	1104	0	34	16
R0[34,17]	1.244 	3.111E-4 	-	0.845	1.000	1.000	1105	0	34	17
R0[34,18]	1.083 	3.009E-4 	-	0.879	1.000	1.000	1106	0	34	18
R0[34,19]	1.023 	3.356E-4 	-	0.910	1.000	1.000	1107	0	34	19
R0[34,21]	1.055 	2.715E-4 	-	0.893	1.000	1.000	1109	0	34	21
R0[34,22]	1.045 	3.783E-4 	-	0.889	1.000	1.000	1110	0	34	22
R0[34,23]	1.046 	3.136E-4 	-	0.905	1.000	1.000	1111	0	34	23
R0[34,24]	-0.000 	8.019E-3 	gn	0.000	1.000	1.000	1112	0	34	24
R0[34,25]	1.015 	3.756E-4 	-	0.906	1.000	1.000	1113	0	34	25
R0[34,26]	0.967 	3.502E-4 	-	0.949	1.000	1.000	1114	0	34	26
R0[35,0]	0.776 	5.108E-4 	-	1.089	1.000	1.000	1120	0	35	0
R0[35,1]	0.807 	4.565E-4 	-	0.958	1.000	1.000	1121	0	35	1
R0[35,2]	0.821 	4.504E-4 	-	1.076	1.000	1.000	1122	0	35	2
R0[35,3]	1.002 	2.952E-4 	-	0.947	1.000	1.000	1123	0	35	3
R0[35,4]	0.844 	4.334E-4 	-	1.054	1.000	1.000	1124	0	35	4
R0[35,5]	0.857 	3.677E-4 	-	1.120	1.000	1.000	1125	0	35	5
R0[35,7]	0.936 	3.837E-4 	-	1.056	1.000	1.000	1127	0	35	7
R0[35,8]	0.966 	3.583E-4 	-	1.033	1.000	1.000	1128	0	35	8
R0[35,9]	0.985 	2.992E-4 	-	1.013	1.000	1.000	1129	0	35	9
R0[35,10]	0.963 	3.521E-4 	-	1.008	1.000	1.000	1130	0	35	10
R0[35,11]	1.012 	3.739E-4 	-	0.953	1.000	1.000	1131	0	35	11
R0[35,12]	1.021 	3.041E-4 	-	0.926	1.000	1.000	1132	0	35	12
R0[35,13]	1.035 	3.818E-4 	-	0.918	1.000	1.000	1133	0	35	13
R0[35,14]	1.088 	3.344E-4 	-	0.900	1.000	1.000	1134	0	35	14
R0[35,15]	1.154 	2.944E-4 	-	0.891	1.000	1.000	1135	0	35	15
R0[35,16]	1.171 	3.121E-4 	-	0.866	1.000	1.000	1136	0	35	16
R0[35,17]	1.117 	2.680E-4 	-	0.886	1.000	1.000	1137	0	35	17
R0[35,18]	1.017 	3.613E-4 	-	0.908	1.000	1.000	1138	0	35	18
R0[35,19]	1.000 	3.762E-4 	-	0.926	1.000	1.000	1139	0	35	19
R0[35,21]	1.008 	3.161E-4 	-	0.905	1.000	1.000	1141	0	35	21
R0[35,22]	1.000 	3.994E-4 	-	0.918	1.000	1.000	1142	0	35	22
R0[35,23]	1.024 	3.212E-4 	-	0.900	1.000	1.000	1143	0	35	23
R0[35,24]	-0.000 	7.980E-3 	gn	0.000	1.000	1.000	1144	0	35	24
R0[35,25]	0.958 	3.988E-4 	-	0.928	1.000	1.000	1145	0	35	25
R0[35,26]	0.915 	4.058E-4 	-	0.980	1.000	1.000	1146	0	35	26
R0[36,0]	0.702 	3.976E-4 	-	1.288	1.000	1.000	1152	0	36	0
R0[36,1]	0.965 	3.169E-4 	-	1.076	1.000	1.000	1153	0	36	1
R0[36,2]	0.866 	2.839E-4 	-	1.205	1.000	1.000	1154	0	36	2
R0[36,3]	0.915 	3.214E-4 	-	1.153	1.000	1.000	1155	0	36	3
R0[36,4]	0.971 	3.082E-4 	-	1.130	1.000	1.000	1156	0	36	4
R0[36,5]	0.987 	2.958E-4 	-	1.124	1.000	1.000	1157	0	36	5
R0[36,7]	1.094 	2.619E-4 	-	1.080	1.000	1.000	1159	0	36	7
R0[36,8]	1.106 	2.598E-4 	-	1.092	1.000	1.000	1160	0	36	8
R0[36,9]	1.115 	2.346E-4 	-	1.054	1.000	1.000	1161	0	36	9
R0[36,10]	1.164 	2.385E-4 	-	1.037	1.000	1.000	1162	0	36	10
R0[36,11]	1.196 	2.488E-4 	-	0.992	1.000	1.000	1163	0	36	11
R0[36,12]	1.218 	1.824E-4 	-	0.842	1.000	1.000	1164	0	36	12
R0[36,13]	1.241 	2.000E-4 	-	0.958	1.000	1.000	1165	0	36	13
R0[36,14]	1.219 	2.488E-4 	-	0.958	1.000	1.000	1166	0	36	14
R0[36,15]	1.256 	2.392E-4 	-	0.935	1.000	1.000	1167	0	36	15
R0[36,16]	0.000 	1.305E-2 	gn	0.000	1.000	1.000	1168	0	36	16
R0[36,17]	1.191 	2.514E-4 	-	0.815	1.000	1.000	1169	0	36	17
R0[36,18]	1.188 	2.687E-4 	-	0.937	1.000	1.000	1170	0	36	18
R0[36,19]	1.164 	2.124E-4 	-	0.962	1.000	1.000	1171	0	36	19
R0[36,21]	1.177 	2.357E-4 	-	0.945	1.000	1.000	1173	0	36	21
R0[36,22]	-0.000 	9.980E-3 	gn	0.000	1.000	1.000	1174	0	36	22
R0[36,23]	1.164 	2.567E-4 	-	0.916	1.000	1.000	1175	0	36	23
R0[36,24]	-0.000 	5.915E-3 	gn	1486.393	1.000	1.000	1176	0	36	24
R0[36,25]	1.113 	2.891E-4 	-	0.979	1.000	1.000	1177	0	36	25
R0[36,26]	1.043 	2.730E-4 	-	1.014	1.000	1.000	1178	0	36	26
R0[37,0]	0.657 	1.072E-4 	-	1.285	1.000	1.000	1184	0	37	0
R0[37,1]	0.788 	1.058E-4 	-	0.997	1.000	1.000	1185	0	37	1
R0[37,2]	0.801 	3.196E-4 	-	1.200	1.000	1.000	1186	0	37	2
R0[37,3]	0.830 	2.984E-4 	-	1.184	1.000	1.000	1187	0	37	3
R0[37,4]	0.892 	2.811E-4 	-	1.154	1.000	1.000	1188	0	37	4
R0[37,5]	0.897 	3.209E-4 	-	1.162	1.000	1.000	1189	0	37	5
R0[37,7]	0.959 	2.948E-4 	-	1.141	1.000	1.000	1191	0	37	7
R0[37,8]	1.007 	2.289E-4 	-	1.005	1.000	1.000	1192	0	37	8
R0[37,9]	1.037 	2.760E-4 	-	1.099	1.000	1.000	1193	0	37	9
R0[37,10]	1.045 	2.098E-4 	-	1.037	1.000	1.000	1194	0	37	10
R0[37,11]	1.054 	2.635E-4 	-	1.071	1.000	1.000	1195	0	37	11
R0[37,12]	1.163 	2.508E-4 	-	0.972	1.000	1.000	1196	0	37	12
R0[37,13]	0.425 	1.578E-6 	n	1.328	1.000	1.000	1197	0	37	13
R0[37,14]	1.120 	2.538E-4 	-	0.932	1.000	1.000	1198	0	37	14
R0[37,15]	1.164 	2.621E-4 	-	0.971	1.000	1.000	1199	0	37	15
R0[37,16]	1.131 	2.072E-4 	-	0.974	1.000	1.000	1200	0	37	16
R0[37,17]	1.082 	2.316E-4 	-	0.989	1.000	1.000	1201	0	37	17
R0[37,18]	1.084 	2.826E-4 	-	0.993	1.000	1.000	1202	0	37	18
R0[37,19]	1.042 	2.355E-4 	-	0.951	1.000	1.000	1203	0	37	19
R0[37,21]	1.088 	2.155E-4 	-	0.962	1.000	1.000	1205	0	37	21
R0[37,22]	1.060 	2.667E-4 	-	1.003	1.000	1.000	1206	0	37	22
R0[37,23]	1.003 	3.152E-4 	-	1.030	1.000	1.000	1207	0	37	23
R0[37,24]	0.000 	7.893E-3 	gn	0.000	1.000	1.000	1208	0	37	24
R0[37,25]	0.988 	3.121E-4 	-	1.039	1.000	1.000	1209	0	37	25
R0[37,26]	0.955 	2.879E-4 	-	1.028	1.000	1.000	1210	0	37	26
R0[38,0]	0.689 	3.933E-4 	-	1.243	1.000	1.000	1216	0	38	0
R0[38,1]	0.682 	3.585E-4 	-	1.268	1.000	1.000	1217	0	38	1
R0[38,2]	0.696 	4.416E-4 	-	1.259	1.000	1.000	1218	0	38	2
R0[38,3]	0.796 	3.876E-4 	-	1.175	1.000	1.000	1219	0	38	3
R0[38,4]	0.855 	3.266E-4 	-	1.191	1.000	1.000	1220	0	38	4
R0[38,5]	0.962 	3.303E-4 	-	1.108	1.000	1.000	1221	0	38	5
R0[38,7]	1.196 	2.553E-4 	-	0.857	1.000	1.000	1223	0	38	7
R0[38,8]	0.847 	3.544E-4 	-	1.161	1.000	1.000	1224	0	38	8
R0[38,9]	0.933 	3.256E-4 	-	1.109	1.000	1.000	1225	0	38	9
R0[38,10]	1.031 	1.676E-4 	-	0.987	1.000	1.000	1226	0	38	10
R0[38,11]	0.963 	3.310E-4 	-	1.096	1.000	1.000	1227	0	38	11
R0[38,12]	0.965 	3.132E-4 	-	1.074	1.000	1.000	1228	0	38	12
R0[38,13]	0.976 	2.648E-4 	-	1.071	1.000	1.000	1229	0	38	13
R0[38,14]	1.045 	2.857E-4 	-	0.946	1.000	1.000	1230	0	38	14
R0[38,15]	1.113 	2.486E-4 	-	0.963	1.000	1.000	1231	0	38	15
R0[38,16]	1.156 	1.960E-4 	-	0.754	1.000	1.000	1232	0	38	16
R0[38,17]	0.890 	3.245E-4 	-	1.058	1.000	1.000	1233	0	38	17
R0[38,18]	0.872 	2.810E-4 	-	1.076	1.000	1.000	1234	0	38	18
R0[38,19]	1.139 	1.463E-4 	-	0.759	1.000	1.000	1235	0	38	19
R0[38,21]	1.138 	2.963E-4 	-	0.956	1.000	1.000	1237	0	38	21
R0[38,22]	0.964 	2.883E-4 	-	1.046	1.000	1.000	1238	0	38	22
R0[38,23]	0.854 	3.556E-4 	-	1.089	1.000	1.000	1239	0	38	23
R0[38,24]	0.000 	5.377E-3 	gn	-47.237	1.000	1.000	1240	0	38	24
R0[38,25]	1.209 	2.460E-4 	-	0.795	1.000	1.000	1241	0	38	25
R0[38,26]	1.124 	2.791E-4 	-	0.929	1.000	1.000	1242	0	38	26
R0[39,0]	0.775 	4.315E-4 	-	1.142	1.000	1.000	1248	0	39	0
R0[39,1]	-0.000 	9.332E-3 	gn	122.505	1.000	1.000	1249	0	39	1
R0[39,2]	-0.000 	9.005E-3 	gn	150.406	1.000	1.000	1250	0	39	2
R0[39,3]	-0.000 	8.971E-3 	gn	92.083	1.000	1.000	1251	0	39	3
R0[39,4]	0.001 	6.627E-3 	gn	-2.568	1.000	1.000	1252	0	39	4
R0[39,5]	-0.000 	7.673E-3 	gn	64.432	1.000	1.000	1253	0	39	5
R0[39,7]	-0.000 	7.751E-3 	gn	15.784	1.000	1.000	1255	0	39	7
R0[39,8]	0.735 	3.669E-4 	-	1.303	1.000	1.000	1256	0	39	8
R0[39,9]	0.843 	3.537E-4 	-	1.188	1.000	1.000	1257	0	39	9
R0[39,10]	-0.000 	8.950E-3 	gn	2.968	1.000	1.000	1258	0	39	10
R0[39,11]	0.991 	2.783E-4 	-	1.003	1.000	1.000	1259	0	39	11
R0[39,12]	-0.000 	8.088E-3 	gn	0.179	1.000	1.000	1260	0	39	12
R0[39,13]	0.813 	3.064E-4 	-	1.192	1.000	1.000	1261	0	39	13
R0[39,14]	-0.000 	1.114E-2 	gn	0.000	1.000	1.000	1262	0	39	14
R0[39,15]	-0.000 	8.281E-3 	gn	-1.845	1.000	1.000	1263	0	39	15
R0[39,16]	1.080 	2.617E-4 	-	0.970	1.000	1.000	1264	0	39	16
R0[39,17]	1.057 	2.473E-4 	-	1.037	1.000	1.000	1265	0	39	17
R0[39,18]	0.780 	3.827E-4 	-	1.146	1.000	1.000	1266	0	39	18
R0[39,19]	0.765 	3.542E-4 	-	1.182	1.000	1.000	1267	0	39	19
R0[39,21]	1.102 	2.153E-5 	n	0.908	1.000	1.000	1269	0	39	21
R0[39,22]	0.927 	3.051E-4 	-	1.051	1.000	1.000	1270	0	39	22
R0[39,23]	0.761 	4.033E-4 	-	1.184	1.000	1.000	1271	0	39	23
R0[39,24]	0.000 	5.441E-3 	gn	-33.605	1.000	1.000	1272	0	39	24
R0[39,25]	0.000 	5.537E-3 	gn	-29.230	1.000	1.000	1273	0	39	25
R0[39,26]	1.089 	1.545E-4 	-	0.920	1.000	1.000	1274	0	39	26
R0[40,0]	1.000 	1.893E-1 	Bn	0.000	1.000	1.000	1280	0	40	0
R0[40,1]	1.000 	1.623E-1 	Bn	0.000	1.000	1.000	1281	0	40	1
R0[40,2]	1.000 	1.709E-1 	Bn	0.000	1.000	1.000	1282	0	40	2
R0[40,3]	1.000 	2.114E-1 	Bn	0.000	1.000	1.000	1283	0	40	3
R0[40,4]	1.000 	1.659E-1 	Bn	0.000	1.000	1.000	1284	0	40	4
R0[40,5]	1.000 	2.155E-1 	Bn	0.000	1.000	1.000	1285	0	40	5
R0[40,7]	1.000 	2.232E-1 	Bn	0.000	1.000	1.000	1287	0	40	7
R0[40,8]	1.000 	2.056E-1 	Bn	0.000	1.000	1.000	1288	0	40	8
R0[40,9]	1.000 	2.411E-1 	Bn	0.000	1.000	1.000	1289	0	40	9
R0[40,10]	1.000 	2.152E-1 	Bn	0.000	1.000	1.000	1290	0	40	10
R0[40,11]	1.000 	2.406E-1 	Bn	0.000	1.000	1.000	1291	0	40	11
R0[40,12]	1.000 	1.867E-1 	Bn	0.000	1.000	1.000	1292	0	40	12
R0[40,13]	1.000 	1.254E-1 	Bn	0.000	1.000	1.000	1293	0	40	13
R0[40,14]	1.000 	1.609E-1 	Bn	0.000	1.000	1.000	1294	0	40	14
R0[40,15]	1.000 	1.734E-1 	Bn	0.000	1.000	1.000	1295	0	40	15
R0[40,16]	1.000 	1.066E-1 	Bn	0.000	1.000	1.000	1296	0	40	16
R0[40,17]	1.000 	2.094E-1 	Bn	0.000	1.000	1.000	1297	0	40	17
R0[40,18]	1.000 	1.933E-1 	Bn	0.000	1.000	1.000	1298	0	40	18
R0[40,19]	1.000 	2.128E-1 	Bn	0.000	1.000	1.000	1299	0	40	19
R0[40,21]	1.000 	1.034E-1 	Bn	0.000	1.000	1.000	1301	0	40	21
R0[40,22]	1.000 	1.224E-1 	Bn	0.000	1.000	1.000	1302	0	40	22
R0[40,23]	1.000 	1.075E-1 	Bn	0.000	1.000	1.000	1303	0	40	23
R0[40,24]	1.000 	0.000E0 	Bn	0.000	1.000	1.000	1304	0	40	24
R0[40,25]	1.000 	1.336E-1 	Bn	0.000	1.000	1.000	1305	0	40	25
R0[40,26]	1.000 	1.286E-1 	Bn	0.000	1.000	1.000	1306	0	40	26
R1[0,1]	0.000 	1.847E-3 	gn	-18.555	1.000	1.000	1313	1	0	1
R1[0,2]	0.000 	2.300E-3 	gn	-41.144	1.000	1.000	1314	1	0	2
R1[0,3]	0.043 	2.126E-3 	gn	1.923	1.000	1.000	1315	1	0	3
R1[0,4]	0.733 	1.767E-4 	-	1.800	1.000	1.000	1316	1	0	4
R1[0,5]	0.908 	1.294E-4 	-	1.674	1.000	1.000	1317	1	0	5
R1[0,6]	0.885 	1.394E-4 	-	1.642	1.000	1.000	1318	1	0	6
R1[0,7]	0.001 	2.710E-3 	gn	-5.618	1.000	1.000	1319	1	0	7
R1[0,8]	0.000 	2.382E-3 	gn	-26.486	1.000	1.000	1320	1	0	8
R1[0,9]	0.698 	1.914E-4 	-	1.803	1.000	1.000	1321	1	0	9
R1[0,10]	0.698 	1.668E-4 	-	1.806	1.000	1.000	1322	1	0	10
R1[0,11]	0.575 	2.303E-4 	-	1.991	1.000	1.000	1323	1	0	11
R1[0,12]	0.975 	6.583E-5 	-	1.392	1.000	1.000	1324	1	0	12
R1[0,13]	0.254 	5.091E-4 	g	2.383	1.000	1.000	1325	1	0	13
R1[0,15]	0.124 	1.519E-3 	gn	2.086	1.000	1.000	1327	1	0	15
R1[0,16]	0.001 	2.470E-3 	gn	-7.416	1.000	1.000	1328	1	0	16
R1[0,17]	-0.001 	3.122E-3 	gn	7.434	1.000	1.000	1329	1	0	17
R1[0,18]	0.001 	2.437E-3 	gn	-7.589	1.000	1.000	1330	1	0	18
R1[0,19]	0.071 	2.617E-3 	gn	2.045	1.000	1.000	1331	1	0	19
R1[0,20]	0.052 	2.660E-3 	gn	1.951	1.000	1.000	1332	1	0	20
R1[0,21]	0.130 	1.502E-3 	gn	2.382	1.000	1.000	1333	1	0	21
R1[0,22]	0.071 	2.599E-3 	gn	2.320	1.000	1.000	1334	1	0	22
R1[0,24]	0.031 	3.511E-4 	gn	2.904	1.000	1.000	1336	1	0	24
R1[0,25]	0.110 	1.726E-3 	gn	2.354	1.000	1.000	1337	1	0	25
R1[0,26]	0.250 	7.612E-4 	g	2.281	1.000	1.000	1338	1	0	26
R1[0,27]	0.106 	1.780E-6 	gn	1.087	1.000	1.000	1339	1	0	27
R1[0,28]	0.000 	3.179E-3 	gn	-14.740	1.000	1.000	1340	1	0	28
R1[0,29]	0.036 	2.739E-3 	gn	2.551	1.000	1.000	1341	1	0	29
R1[0,30]	0.042 	2.826E-3 	gn	2.480	1.000	1.000	1342	1	0	30
R1[0,31]	0.054 	2.807E-3 	gn	2.359	1.000	1.000	1343	1	0	31
R1[1,1]	0.000 	1.849E-3 	gn	-21.355	1.000	1.000	1345	1	1	1
R1[1,2]	-0.039 	1.731E-3 	gn	3.159	1.000	1.000	1346	1	1	2
R1[1,3]	-0.021 	2.177E-3 	gn	3.375	1.000	1.000	1347	1	1	3
R1[1,4]	0.887 	1.386E-4 	-	1.541	1.000	1.000	1348	1	1	4
R1[1,5]	1.608 	7.160E-5 	-	1.205	1.000	1.000	1349	1	1	5
R1[1,6]	1.108 	1.024E-4 	-	1.352	1.000	1.000	1350	1	1	6
R1[1,7]	1.082 	1.147E-4 	-	1.259	1.000	1.000	1351	1	1	7
R1[1,8]	0.000 	3.192E-3 	gn	0.000	1.000	1.000	1352	1	1	8
R1[1,9]	0.932 	1.324E-4 	-	1.489	1.000	1.000	1353	1	1	9
R1[1,10]	0.870 	1.510E-4 	-	1.466	1.000	1.000	1354	1	1	10
R1[1,11]	-0.019 	4.534E-4 	gn	3.120	1.000	1.000	1355	1	1	11
R1[1,12]	0.699 	1.772E-4 	-	1.591	1.000	1.000	1356	1	1	12
R1[1,13]	0.000 	2.376E-3 	gn	0.000	1.000	1.000	1357	1	1	13
R1[1,15]	0.413 	2.320E-4 	-	1.904	1.000	1.000	1359	1	1	15
R1[1,16]	0.001 	3.366E-3 	gn	0.000	1.000	1.000	1360	1	1	16
R1[1,17]	0.006 	3.243E-3 	gn	1.920	1.000	1.000	1361	1	1	17
R1[1,18]	0.001 	3.497E-3 	gn	0.000	1.000	1.000	1362	1	1	18
R1[1,19]	0.013 	2.476E-3 	gn	2.150	1.000	1.000	1363	1	1	19
R1[1,20]	0.009 	1.941E-3 	gn	-0.930	1.000	1.000	1364	1	1	20
R1[1,21]	0.357 	1.219E-4 	n	3.072	1.000	1.000	1365	1	1	21
R1[1,22]	0.445 	1.428E-4 	-	2.088	1.000	1.000	1366	1	1	22
R1[1,23]	0.374 	1.444E-4 	n	2.545	1.000	1.000	1367	1	1	23
R1[1,24]	0.000 	1.937E-3 	gn	-20.553	1.000	1.000	1368	1	1	24
R1[1,25]	-0.103 	8.893E-4 	gn	1.235	1.000	1.000	1369	1	1	25
R1[1,26]	0.661 	1.435E-4 	-	1.675	1.000	1.000	1370	1	1	26
R1[1,27]	0.611 	3.237E-5 	n	1.645	1.000	1.000	1371	1	1	27
R1[1,28]	0.637 	1.543E-4 	-	1.770	1.000	1.000	1372	1	1	28
R1[1,29]	0.530 	1.714E-4 	-	1.900	1.000	1.000	1373	1	1	29
R1[1,30]	-0.030 	1.395E-3 	gn	3.766	1.000	1.000	1374	1	1	30
R1[1,31]	-0.106 	8.761E-4 	gn	2.887	1.000	1.000	1375	1	1	31
R1[2,1]	0.000 	1.859E-3 	gn	-19.253	1.000	1.000	1377	1	2	1
R1[2,2]	0.018 	2.139E-3 	gn	1.145	1.000	1.000	1378	1	2	2
R1[2,3]	0.519 	2.650E-4 	-	1.558	1.000	1.000	1379	1	2	3
R1[2,4]	1.172 	1.445E-4 	-	1.195	1.000	1.000	1380	1	2	4
R1[2,5]	0.961 	1.535E-4 	-	1.283	1.000	1.000	1381	1	2	5
R1[2,6]	0.981 	7.983E-5 	-	1.084	1.000	1.000	1382	1	2	6
R1[2,7]	0.961 	1.857E-4 	-	1.265	1.000	1.000	1383	1	2	7
R1[2,8]	0.000 	2.877E-3 	gn	0.000	1.000	1.000	1384	1	2	8
R1[2,9]	0.775 	2.262E-4 	-	1.433	1.000	1.000	1385	1	2	9
R1[2,10]	0.365 	7.671E-4 	-	1.726	1.000	1.000	1386	1	2	10
R1[2,11]	0.040 	2.625E-3 	gn	2.176	1.000	1.000	1387	1	2	11
R1[2,12]	0.110 	1.890E-3 	gn	1.768	1.000	1.000	1388	1	2	12
R1[2,13]	0.000 	2.334E-3 	gn	0.000	1.000	1.000	1389	1	2	13
R1[2,15]	0.645 	2.505E-4 	-	1.550	1.000	1.000	1391	1	2	15
R1[2,16]	0.001 	3.395E-3 	gn	0.000	1.000	1.000	1392	1	2	16
R1[2,17]	-0.005 	2.917E-3 	gn	3.354	1.000	1.000	1393	1	2	17
R1[2,18]	0.001 	3.451E-3 	gn	0.000	1.000	1.000	1394	1	2	18
R1[2,19]	0.001 	3.111E-3 	gn	-6.067	1.000	1.000	1395	1	2	19
R1[2,20]	0.003 	2.620E-3 	gn	6.402	1.000	1.000	1396	1	2	20
R1[2,21]	0.077 	2.628E-3 	gn	2.009	1.000	1.000	1397	1	2	21
R1[2,22]	0.473 	2.698E-4 	-	1.854	1.000	1.000	1398	1	2	22
R1[2,23]	0.541 	1.958E-4 	-	1.713	1.000	1.000	1399	1	2	23
R1[2,24]	0.551 	1.375E-4 	-	2.249	1.000	1.000	1400	1	2	24
R1[2,25]	0.650 	1.943E-4 	-	1.582	1.000	1.000	1401	1	2	25
R1[2,26]	0.688 	9.160E-5 	-	1.406	1.000	1.000	1402	1	2	26
R1[2,27]	0.000 	1.981E-3 	gn	-18.577	1.000	1.000	1403	1	2	27
R1[2,28]	0.730 	2.064E-4 	-	1.555	1.000	1.000	1404	1	2	28
R1[2,29]	0.839 	1.452E-4 	-	1.628	1.000	1.000	1405	1	2	29
R1[2,30]	0.451 	3.395E-4 	-	2.112	1.000	1.000	1406	1	2	30
R1[2,31]	0.036 	2.903E-3 	gn	2.143	1.000	1.000	1407	1	2	31
R1[3,1]	0.000 	2.060E-3 	gn	-20.146	1.000	1.000	1409	1	3	1
R1[3,2]	0.018 	2.143E-3 	gn	1.623	1.000	1.000	1410	1	3	2
R1[3,3]	0.624 	2.634E-4 	-	1.698	1.000	1.000	1411	1	3	3
R1[3,4]	0.888 	1.945E-4 	-	1.391	1.000	1.000	1412	1	3	4
R1[3,5]	0.997 	8.131E-5 	-	1.017	1.000	1.000	1413	1	3	5
R1[3,6]	1.070 	1.798E-4 	-	1.162	1.000	1.000	1414	1	3	6
R1[3,7]	1.037 	1.645E-4 	-	1.226	1.000	1.000	1415	1	3	7
R1[3,8]	0.000 	3.297E-3 	gn	0.000	1.000	1.000	1416	1	3	8
R1[3,9]	0.789 	2.082E-4 	-	1.413	1.000	1.000	1417	1	3	9
R1[3,10]	0.058 	2.681E-3 	gn	1.712	1.000	1.000	1418	1	3	10
R1[3,11]	-0.007 	2.461E-3 	gn	-1.198	1.000	1.000	1419	1	3	11
R1[3,12]	0.042 	2.051E-3 	gn	1.971	1.000	1.000	1420	1	3	12
R1[3,13]	0.578 	2.472E-6 	n	-1.593	1.000	1.000	1421	1	3	13
R1[3,15]	0.788 	2.163E-4 	-	1.355	1.000	1.000	1423	1	3	15
R1[3,16]	0.001 	3.459E-3 	gn	0.000	1.000	1.000	1424	1	3	16
R1[3,17]	0.038 	3.061E-3 	gn	1.491	1.000	1.000	1425	1	3	17
R1[3,18]	0.001 	3.514E-3 	gn	0.000	1.000	1.000	1426	1	3	18
R1[3,19]	0.008 	2.506E-3 	gn	2.411	1.000	1.000	1427	1	3	19
R1[3,20]	0.508 	3.224E-4 	-	1.618	1.000	1.000	1428	1	3	20
R1[3,21]	0.001 	3.037E-3 	gn	-8.084	1.000	1.000	1429	1	3	21
R1[3,22]	0.221 	9.750E-4 	g	1.875	1.000	1.000	1430	1	3	22
R1[3,23]	0.673 	1.946E-4 	-	1.469	1.000	1.000	1431	1	3	23
R1[3,24]	0.000 	2.724E-3 	gn	0.000	1.000	1.000	1432	1	3	24
R1[3,25]	0.827 	1.536E-4 	-	1.352	1.000	1.000	1433	1	3	25
R1[3,26]	1.052 	1.246E-4 	-	1.224	1.000	1.000	1434	1	3	26
R1[3,27]	0.880 	1.480E-6 	n	1.232	1.000	1.000	1435	1	3	27
R1[3,28]	0.838 	6.667E-5 	-	1.219	1.000	1.000	1436	1	3	28
R1[3,29]	0.796 	1.795E-4 	-	1.485	1.000	1.000	1437	1	3	29
R1[3,30]	0.396 	5.100E-4 	-	1.963	1.000	1.000	1438	1	3	30
R1[3,31]	0.000 	3.249E-3 	gn	-11.969	1.000	1.000	1439	1	3	31
R1[4,1]	0.000 	2.077E-3 	gn	-21.649	1.000	1.000	1441	1	4	1
R1[4,2]	0.016 	2.288E-3 	gn	1.689	1.000	1.000	1442	1	4	2
R1[4,3]	0.695 	2.255E-4 	-	1.592	1.000	1.000	1443	1	4	3
R1[4,4]	0.002 	2.632E-3 	gn	-0.773	1.000	1.000	1444	1	4	4
R1[4,5]	1.148 	1.368E-4 	-	1.207	1.000	1.000	1445	1	4	5
R1[4,6]	0.000 	3.162E-3 	gn	0.000	1.000	1.000	1446	1	4	6
R1[4,7]	1.116 	1.501E-4 	-	1.236	1.000	1.000	1447	1	4	7
R1[4,8]	0.000 	3.297E-3 	gn	0.000	1.000	1.000	1448	1	4	8
R1[4,9]	0.697 	2.421E-4 	-	1.536	1.000	1.000	1449	1	4	9
