1.2885	1.1793	1.1100	1.0591	1.0291	0.9477	1.1487	0.8765	1.1415	1.1621	0.8196	0.7628	0.9709	0.7440	0.7710	0.8647
1.0406	1.1386	1.2051	1.3302	1.2801	1.0574	1.0874	1.0274	0.9008	0.9726	0.9339	0.9253	0.8854	0.9632	0.8458	0.8171
1.1032	0.8942	0.9421	1.3386	0.8664	0.9897	0.9434	0.8995	0.9507	1.0698	1.0103	0.8965	1.0683	1.0107	1.1065	1.1408
1.1265	1.1625	1.1128	1.2023	1.0700	1.0724	1.1412	0.8905	1.0052	0.9267	0.9253	0.9948	0.8316	0.9545	0.8183	0.9492
1.3187	1.0303	0.9635	1.0155	0.9262	0.8859	0.8877	1.0485	0.8609	0.9778	0.9845	1.0550	0.9409	1.1416	1.1238	1.3846
1.1560	1.0814	0.9837	1.0998	0.9680	1.0643	1.1086	1.0163	0.8087	1.1276	0.8569	0.8838	0.9361	0.8668	1.0678	0.9729
1.2216	1.0964	1.0739	1.0198	0.9636	0.9380	1.0033	0.9527	0.9032	1.0571	0.9834	0.8291	0.9967	1.0059	0.9070	1.0838
1.2259	1.2620	1.0149	1.0716	1.1004	1.1050	1.1065	0.9851	1.1418	0.8322	0.9072	0.8412	0.7484	0.7165	0.7511	0.7826
0.6855	0.6825	0.9703	0.7947	0.9985	1.0015	0.8502	1.1460	1.1814	0.9659	1.1620	1.0555	1.3731	0.9155	1.4023	1.2567
1.0942	0.9838	0.8802	1.1328	1.0162	0.9553	0.9287	1.0858	0.8514	0.8737	0.9533	0.9283	1.1049	1.0599	1.1580	1.2065
0.5977	0.6906	0.8485	0.8326	0.9059	1.0045	0.9479	1.0563	1.0266	0.9979	1.0348	0.9418	1.1932	1.1388	1.0021	1.0581
1.2184	1.1182	1.1408	1.1881	1.0755	1.1103	1.1496	0.9940	1.0060	0.9048	0.8601	0.9146	0.8884	0.8304	0.9113	0.8218
1.0478	0.9906	0.9627	0.9874	0.9419	0.8869	0.7566	1.1413	0.9669	1.0094	1.1579	0.9728	1.1291	1.2208	1.0930	1.6066
1.1085	1.0432	1.0740	0.8939	0.8947	0.9966	1.0034	1.0895	0.9798	0.9512	0.9946	0.9480	1.0454	0.9728	1.1099	1.1723
1.3265	1.1933	0.9600	0.9970	1.0005	1.1323	1.0311	1.1011	1.0130	0.8985	1.0221	0.9287	0.9995	0.7943	0.7256	0.8514
1.0000	0.9666	1.0735	0.9237	0.9677	1.0766	1.0310	1.0355	0.0000	0.9232	0.9789	0.9824	0.8786	1.0579	1.0995	1.3134
0.9321	0.8992	0.9386	0.0000	0.9535	0.9342	1.0266	0.9578	0.9751	1.0080	1.0488	1.0000	1.0134	1.0384	1.1205	1.3024
1.4243	1.3991	1.0047	1.3258	0.9913	1.0104	1.1928	1.0020	0.9238	0.0007	0.0000	0.8392	0.0000	0.8002	0.9747	0.9980
1.3733	1.0167	1.1546	0.9289	0.7695	1.1209	0.9989	1.0011	1.1044	0.9854	0.8884	1.0021	0.8378	0.8271	0.9203	1.0078
1.1521	1.1541	1.1691	1.2456	1.0303	1.0581	0.9580	0.9489	1.0000	1.0277	0.8887	0.7848	0.7583	0.6879	0.4723	0.0000
1.4040	0.9299	0.0000	0.9625	1.1726	1.1408	0.9392	1.0738	1.0000	0.9098	0.9347	1.1136	0.8260	1.0811	1.0183	0.8527
0.5529	0.6625	1.0459	1.0062	1.0573	1.1372	1.0834	1.0076	0.9227	1.0275	0.9083	0.9957	1.0043	0.7974	0.7947	0.9346
1.0927	0.8932	0.9637	0.9644	0.9122	0.9861	0.9089	0.9913	0.0000	1.1589	1.0022	1.0000	1.2005	1.3696	1.3222	1.3393
1.0127	1.0192	0.7942	1.0438	0.8811	0.9792	0.8971	0.8960	1.1803	0.9554	1.0701	1.0955	1.0153	0.9228	0.0000	1.0000
1.3099	0.0000	0.9854	1.1196	1.2622	1.1064	1.1320	1.0000	1.0473	0.8744	1.0248	0.8478	0.8938	0.6351	0.6533	0.5981
