0.8343	0.9186	0.9290	0.9203	1.0033	1.0901	0.9967	1.2089	1.1285	1.1680	1.0331	0.9512	1.0883	1.0948	0.8594	0.9913
0.9859	0.9522	1.0252	1.0932	1.1338	1.2417	1.2321	0.8842	0.9402	0.8984	1.1604	0.9908	1.0092	0.9349	1.0631	0.9503
0.6865	0.7987	0.9195	0.9812	0.9915	1.1690	1.1197	1.1533	1.1165	1.2890	1.0465	0.9661	1.0085	0.9762	1.0573	0.7913
0.7154	0.7928	0.8838	1.0116	0.9919	1.0851	1.1131	1.0038	0.9665	1.1177	1.1872	1.0215	1.0238	0.9845	0.9962	0.7951
0.0000	0.8622	0.8742	0.8014	0.9983	1.0591	1.0669	1.0072	1.0000	1.1639	0.9718	0.9363	0.9120	1.1231	1.0671	1.0162
0.8440	0.9001	0.9114	0.9554	1.1690	1.1142	1.1773	0.9591	1.1836	1.1473	1.0975	0.9816	1.0181	1.0057	0.8743	0.9943
0.7341	0.8602	0.9319	0.9333	1.0214	0.9678	1.0864	1.0907	1.1015	1.0494	1.0807	1.0728	0.9786	0.8912	0.8938	1.0563
0.9394	0.8214	0.8728	0.9588	0.9716	1.0866	1.1443	1.0073	1.0701	1.0941	1.1041	1.0638	1.0578	0.9424	0.8483	0.9927
0.8133	0.9062	0.8339	0.9032	0.9665	0.9895	1.1190	1.0172	1.0769	1.1268	1.0445	1.0105	1.0404	1.1188	0.9261	0.8776
0.7727	0.7904	0.9059	1.0259	0.9888	1.0248	1.0112	1.1051	0.9122	0.9593	1.1036	0.7900	0.8350	1.0403	1.0589	1.1339
0.8082	0.7014	0.8235	0.8265	1.0095	1.0983	1.1780	1.0653	0.9905	1.0987	0.9868	0.9899	1.0582	1.0463	0.9887	1.1471
0.7922	0.8592	0.8986	0.9844	1.0776	1.1438	1.1278	0.9364	1.0116	1.2393	1.0240	0.9884	1.0280	0.0000	0.0000	0.7499
0.9807	0.8848	0.8597	1.0014	1.1354	1.0436	1.1179	0.9132	1.1290	0.9964	1.0792	0.9986	1.0672	0.8468	0.8374	1.1129
0.9790	0.9716	0.9732	1.0000	0.9589	1.1226	1.1689	1.1087	1.0846	1.0586	1.0711	0.9996	1.0047	0.0000	0.9341	0.9555
0.7387	0.7962	0.8760	0.8958	1.0220	1.1816	1.0967	1.0692	0.9780	1.0583	1.0889	1.1846	1.0472	0.8751	0.9307	0.9006
0.7425	0.8415	0.9003	0.9947	0.9945	1.0042	1.1096	1.0189	1.0612	1.0028	1.0322	1.0287	1.0495	0.9972	0.9751	0.9719
0.8613	0.6745	0.8453	0.8323	1.0635	1.1576	0.9705	1.1292	1.0175	1.1254	0.9825	1.0878	1.1416	0.9403	0.9096	1.0234
0.6871	0.9285	0.7869	0.8133	1.0101	0.9910	1.1335	1.0879	1.0090	1.1995	1.1166	1.0180	0.9636	0.9786	0.9884	1.0320
0.7451	0.0000	0.8157	0.8848	0.9675	1.1819	1.0948	1.0001	1.0416	1.1236	1.1142	0.9204	1.0515	0.9674	0.9709	1.0000
0.8915	0.9362	1.0435	0.8820	1.0913	1.2670	0.9851	1.1125	1.0848	1.1460	0.9916	1.2164	0.0000	1.0000	0.9961	0.9048
0.9010	0.8734	0.8619	0.9693	0.8774	1.0867	1.0447	1.0389	0.9823	0.9544	1.0457	1.1271	1.0461	1.0515	1.0177	0.9263
0.6389	0.7876	0.9289	0.9934	0.0000	1.0066	1.0587	1.0125	1.0436	1.0595	0.9365	1.0137	1.0433	0.9306	0.0000	0.8389
0.7685	0.7449	0.9022	0.9948	1.0159	1.0329	1.0748	0.8360	1.0052	1.1200	1.0751	1.0121	1.0467	0.9024	0.8713	0.9168
0.8092	0.7611	0.8881	0.9511	1.1838	0.0000	1.0074	1.1393	1.1245	1.0033	1.1860	0.9658	0.9269	0.8982	1.0000	1.0082
0.8370	0.9452	0.8437	1.0291	1.1182	1.0892	1.2160	1.1717	1.1685	1.1728	1.0556	0.9524	0.9709	0.8858	0.7590	0.7888
