# CRUSH Pixel Data File
#
# Instrument: HAWC_PLUS
# Scan: 2017-10-26_HA_F446-90_0086_12-068
# Object: W3
# Date: 2017-10-26T06:53:59.610 (MJD: 58052.28829622685)
# Project: 90_0086_12
# Exposure: 79.73352 s.
# Equatorial: 02h25m40.200s 62d06m05.22s (J2000.0)
# Horizontal: 34d42m36.48s 58d06m46.22s
# CRUSH version: 2.41-1 (update.2)
#
# Flag '?' - 0x0x80000000 - Unknown
# Flag 'X' - 0x0x1 - Dead
# Flag 'B' - 0x0x2 - Blind
# Flag 'd' - 0x0x100 - Discarded
# Flag 'g' - 0x0x200 - Gain
# Flag 'n' - 0x0x400 - Noisy
# Flag 'f' - 0x0x800 - Degrees-of-freedom.
# Flag 's' - 0x0x1000 - Spiky
# Flag 'r' - 0x0x2000 - Railing/Saturated
# Flag 'F' - 0x0x4000 - Insufficient phase degrees-of-freedom
# Flag '@' - 0x0x8000 - Bad subarray gain
# Flag 'b' - 0x0x10000 - Bad TES bias gain
# Flag 'm' - 0x0x20000 - Bad MUX gain
# Flag 'R' - 0x0x40000 - Bad detector row gain
# Flag 'M' - 0x0x80000 - Bad series array gain
# Flag 'T' - 0x0x100000 - Flicker noise
# Flag 'L' - 0x0x200000 - LOS response
# Flag '\' - 0x0x400000 - Roll response
#
# ch	gain	weight		flag	eff	Gmux	idx	sub	row	col
R0[32,28]	0.726 	2.506E-4 	-	0.892	1.000	1.000	1052	0	32	28
R0[32,29]	0.730 	2.485E-4 	-	0.891	1.000	1.000	1053	0	32	29
R0[32,30]	0.740 	1.614E-4 	-	0.943	1.000	1.000	1054	0	32	30
R0[32,31]	0.666 	2.438E-4 	-	1.014	1.000	1.000	1055	0	32	31
R0[33,0]	0.771 	2.300E-4 	-	1.037	1.000	1.000	1056	0	33	0
R0[33,1]	0.761 	2.462E-4 	-	1.025	1.000	1.000	1057	0	33	1
R0[33,2]	0.788 	1.702E-4 	-	1.020	1.000	1.000	1058	0	33	2
R0[33,3]	0.832 	1.309E-4 	-	0.956	1.000	1.000	1059	0	33	3
R0[33,4]	0.833 	1.811E-4 	-	1.033	1.000	1.000	1060	0	33	4
R0[33,5]	0.892 	1.176E-4 	-	1.008	1.000	1.000	1061	0	33	5
R0[33,7]	0.940 	7.838E-5 	-	0.974	1.000	1.000	1063	0	33	7
R0[33,8]	0.881 	1.672E-4 	-	1.048	1.000	1.000	1064	0	33	8
R0[33,9]	0.924 	1.156E-4 	-	0.990	1.000	1.000	1065	0	33	9
R0[33,10]	0.845 	1.464E-4 	-	1.091	1.000	1.000	1066	0	33	10
R0[33,11]	0.934 	1.118E-4 	-	0.982	1.000	1.000	1067	0	33	11
R0[33,12]	0.866 	1.419E-4 	-	0.993	1.000	1.000	1068	0	33	12
R0[33,13]	0.890 	9.505E-5 	-	0.973	1.000	1.000	1069	0	33	13
R0[33,14]	0.024 	4.065E-5 	gn	5.075	1.000	1.000	1070	0	33	14
R0[33,15]	0.967 	1.131E-4 	-	1.019	1.000	1.000	1071	0	33	15
R0[33,16]	0.995 	1.083E-4 	-	0.988	1.000	1.000	1072	0	33	16
R0[33,17]	0.965 	7.948E-5 	-	1.002	1.000	1.000	1073	0	33	17
R0[33,18]	0.875 	1.545E-4 	-	1.023	1.000	1.000	1074	0	33	18
R0[33,19]	0.877 	1.621E-4 	-	0.989	1.000	1.000	1075	0	33	19
R0[33,21]	0.958 	1.109E-4 	-	0.886	1.000	1.000	1077	0	33	21
R0[33,22]	0.943 	1.103E-4 	-	0.851	1.000	1.000	1078	0	33	22
R0[33,23]	0.872 	1.482E-4 	-	0.865	1.000	1.000	1079	0	33	23
R0[33,24]	-0.018 	3.587E-5 	gn	0.000	1.000	1.000	1080	0	33	24
R0[33,25]	0.890 	1.136E-4 	-	0.803	1.000	1.000	1081	0	33	25
R0[33,26]	-0.019 	3.587E-5 	gn	-9.811	1.000	1.000	1082	0	33	26
R0[33,28]	0.780 	1.211E-4 	-	0.851	1.000	1.000	1084	0	33	28
R0[33,29]	0.759 	1.704E-4 	-	0.861	1.000	1.000	1085	0	33	29
R0[33,30]	0.757 	2.086E-4 	-	0.916	1.000	1.000	1086	0	33	30
R0[33,31]	0.785 	1.599E-4 	-	0.903	1.000	1.000	1087	0	33	31
R0[34,0]	0.875 	1.670E-4 	-	0.996	1.000	1.000	1088	0	34	0
R0[34,1]	0.915 	1.315E-4 	-	0.966	1.000	1.000	1089	0	34	1
R0[34,2]	0.780 	2.210E-4 	-	1.034	1.000	1.000	1090	0	34	2
R0[34,3]	0.802 	1.584E-4 	-	0.994	1.000	1.000	1091	0	34	3
R0[34,4]	0.842 	1.646E-4 	-	1.086	1.000	1.000	1092	0	34	4
R0[34,5]	0.852 	1.986E-4 	-	1.065	1.000	1.000	1093	0	34	5
R0[34,7]	0.870 	1.199E-4 	-	1.130	1.000	1.000	1095	0	34	7
R0[34,8]	0.899 	1.522E-4 	-	1.061	1.000	1.000	1096	0	34	8
R0[34,9]	0.921 	1.128E-4 	-	1.057	1.000	1.000	1097	0	34	9
R0[34,10]	0.914 	1.500E-4 	-	1.054	1.000	1.000	1098	0	34	10
R0[34,11]	0.918 	1.196E-4 	-	1.032	1.000	1.000	1099	0	34	11
R0[34,12]	1.025 	1.035E-4 	-	0.996	1.000	1.000	1100	0	34	12
R0[34,13]	0.896 	1.234E-4 	-	1.089	1.000	1.000	1101	0	34	13
R0[34,14]	0.188 	4.796E-5 	gn	1.598	1.000	1.000	1102	0	34	14
R0[34,15]	1.038 	6.447E-5 	-	1.099	1.000	1.000	1103	0	34	15
R0[34,16]	1.057 	1.062E-4 	-	0.992	1.000	1.000	1104	0	34	16
R0[34,17]	1.017 	1.113E-4 	-	1.034	1.000	1.000	1105	0	34	17
R0[34,18]	0.920 	1.433E-4 	-	1.025	1.000	1.000	1106	0	34	18
R0[34,19]	0.883 	1.601E-4 	-	1.019	1.000	1.000	1107	0	34	19
R0[34,21]	0.893 	1.398E-4 	-	0.952	1.000	1.000	1109	0	34	21
R0[34,22]	0.905 	1.653E-4 	-	0.909	1.000	1.000	1110	0	34	22
R0[34,23]	0.879 	1.351E-4 	-	0.899	1.000	1.000	1111	0	34	23
R0[34,24]	-0.018 	3.362E-5 	gn	-3.925	1.000	1.000	1112	0	34	24
R0[34,25]	0.866 	1.810E-4 	-	0.827	1.000	1.000	1113	0	34	25
R0[34,26]	0.846 	1.247E-4 	-	0.856	1.000	1.000	1114	0	34	26
R0[34,28]	0.814 	1.416E-4 	-	0.812	1.000	1.000	1116	0	34	28
R0[34,29]	0.785 	1.881E-4 	-	0.893	1.000	1.000	1117	0	34	29
R0[34,30]	0.855 	4.900E-5 	-	0.797	1.000	1.000	1118	0	34	30
R0[34,31]	0.853 	9.442E-5 	-	0.832	1.000	1.000	1119	0	34	31
R0[35,0]	0.771 	2.081E-4 	-	1.052	1.000	1.000	1120	0	35	0
R0[35,1]	0.797 	2.266E-4 	-	1.025	1.000	1.000	1121	0	35	1
R0[35,2]	0.808 	2.191E-4 	-	1.036	1.000	1.000	1122	0	35	2
R0[35,3]	0.887 	9.029E-5 	-	0.989	1.000	1.000	1123	0	35	3
R0[35,4]	0.812 	1.600E-4 	-	1.102	1.000	1.000	1124	0	35	4
R0[35,5]	0.818 	1.511E-4 	-	1.019	1.000	1.000	1125	0	35	5
R0[35,7]	0.850 	1.476E-4 	-	1.102	1.000	1.000	1127	0	35	7
R0[35,8]	0.871 	1.604E-4 	-	1.093	1.000	1.000	1128	0	35	8
R0[35,9]	0.884 	1.288E-4 	-	1.094	1.000	1.000	1129	0	35	9
R0[35,10]	0.870 	1.666E-4 	-	1.107	1.000	1.000	1130	0	35	10
R0[35,11]	0.892 	1.591E-4 	-	1.055	1.000	1.000	1131	0	35	11
R0[35,12]	0.892 	1.334E-4 	-	1.041	1.000	1.000	1132	0	35	12
R0[35,13]	0.891 	1.619E-4 	-	1.050	1.000	1.000	1133	0	35	13
R0[35,14]	0.931 	1.477E-4 	-	1.061	1.000	1.000	1134	0	35	14
R0[35,15]	0.973 	1.063E-4 	-	1.040	1.000	1.000	1135	0	35	15
R0[35,16]	0.980 	1.141E-4 	-	1.029	1.000	1.000	1136	0	35	16
R0[35,17]	0.970 	1.158E-4 	-	1.078	1.000	1.000	1137	0	35	17
R0[35,18]	0.881 	1.659E-4 	-	1.049	1.000	1.000	1138	0	35	18
R0[35,19]	0.875 	1.602E-4 	-	1.047	1.000	1.000	1139	0	35	19
R0[35,21]	0.872 	1.358E-4 	-	1.009	1.000	1.000	1141	0	35	21
R0[35,22]	0.865 	1.677E-4 	-	0.979	1.000	1.000	1142	0	35	22
R0[35,23]	0.860 	1.662E-4 	-	0.921	1.000	1.000	1143	0	35	23
R0[35,24]	-0.017 	3.664E-5 	gn	-5.887	1.000	1.000	1144	0	35	24
R0[35,25]	0.830 	1.468E-4 	-	0.867	1.000	1.000	1145	0	35	25
R0[35,26]	0.804 	1.334E-4 	-	0.916	1.000	1.000	1146	0	35	26
R0[35,28]	0.775 	1.801E-4 	-	0.846	1.000	1.000	1148	0	35	28
R0[35,29]	0.761 	2.325E-4 	-	0.932	1.000	1.000	1149	0	35	29
R0[35,30]	0.766 	1.447E-4 	-	0.911	1.000	1.000	1150	0	35	30
R0[35,31]	0.747 	2.440E-4 	-	0.945	1.000	1.000	1151	0	35	31
R0[36,0]	0.689 	1.115E-4 	-	1.115	1.000	1.000	1152	0	36	0
R0[36,1]	0.953 	1.289E-4 	-	1.049	1.000	1.000	1153	0	36	1
R0[36,2]	0.896 	1.414E-4 	-	1.059	1.000	1.000	1154	0	36	2
R0[36,3]	0.920 	1.457E-4 	-	1.049	1.000	1.000	1155	0	36	3
R0[36,4]	0.962 	1.081E-4 	-	1.086	1.000	1.000	1156	0	36	4
R0[36,5]	0.956 	1.259E-4 	-	1.117	1.000	1.000	1157	0	36	5
R0[36,7]	1.038 	8.492E-5 	-	0.998	1.000	1.000	1159	0	36	7
R0[36,8]	1.004 	1.009E-4 	-	1.159	1.000	1.000	1160	0	36	8
R0[36,9]	1.006 	1.159E-4 	-	1.107	1.000	1.000	1161	0	36	9
R0[36,10]	1.045 	1.230E-4 	-	1.093	1.000	1.000	1162	0	36	10
R0[36,11]	9.911 	1.002E-8 	gn	-0.306	1.000	1.000	1163	0	36	11
R0[36,12]	-0.678 	2.290E-8 	gn	9.440	1.000	1.000	1164	0	36	12
R0[36,13]	1.053 	9.488E-5 	-	1.079	1.000	1.000	1165	0	36	13
R0[36,14]	1.051 	1.207E-4 	-	1.073	1.000	1.000	1166	0	36	14
R0[36,15]	1.086 	1.016E-4 	-	1.058	1.000	1.000	1167	0	36	15
R0[36,16]	-0.012 	3.475E-5 	gn	-13.245	1.000	1.000	1168	0	36	16
R0[36,17]	1.053 	1.037E-4 	-	1.042	1.000	1.000	1169	0	36	17
R0[36,18]	1.031 	1.324E-4 	-	1.057	1.000	1.000	1170	0	36	18
R0[36,19]	1.022 	1.102E-4 	-	1.060	1.000	1.000	1171	0	36	19
R0[36,21]	1.028 	1.162E-4 	-	1.028	1.000	1.000	1173	0	36	21
R0[36,22]	-0.014 	4.203E-5 	gn	-12.755	1.000	1.000	1174	0	36	22
R0[36,23]	1.003 	3.099E-7 	n	-5.440	1.000	1.000	1175	0	36	23
R0[36,24]	-0.014 	3.786E-5 	gn	-11.774	1.000	1.000	1176	0	36	24
R0[36,25]	0.982 	1.246E-4 	-	0.900	1.000	1.000	1177	0	36	25
R0[36,26]	0.941 	1.076E-4 	-	0.934	1.000	1.000	1178	0	36	26
R0[36,28]	0.917 	1.237E-4 	-	0.906	1.000	1.000	1180	0	36	28
R0[36,29]	0.887 	1.607E-4 	-	0.921	1.000	1.000	1181	0	36	29
R0[36,30]	0.839 	1.641E-4 	-	1.002	1.000	1.000	1182	0	36	30
R0[36,31]	0.769 	1.302E-4 	-	1.110	1.000	1.000	1183	0	36	31
R0[37,0]	0.398 	1.527E-4 	-	1.128	1.000	1.000	1184	0	37	0
R0[37,1]	0.827 	1.039E-4 	-	1.085	1.000	1.000	1185	0	37	1
R0[37,2]	0.848 	1.402E-4 	-	1.114	1.000	1.000	1186	0	37	2
R0[37,3]	0.874 	1.440E-4 	-	1.063	1.000	1.000	1187	0	37	3
R0[37,4]	0.909 	8.535E-5 	-	1.152	1.000	1.000	1188	0	37	4
R0[37,5]	0.906 	1.107E-4 	-	1.158	1.000	1.000	1189	0	37	5
R0[37,7]	0.933 	1.157E-4 	-	1.166	1.000	1.000	1191	0	37	7
R0[37,8]	0.958 	9.675E-5 	-	1.134	1.000	1.000	1192	0	37	8
R0[37,9]	0.971 	1.191E-4 	-	1.146	1.000	1.000	1193	0	37	9
R0[37,10]	0.973 	1.360E-4 	-	1.137	1.000	1.000	1194	0	37	10
R0[37,11]	0.981 	1.313E-4 	-	1.130	1.000	1.000	1195	0	37	11
R0[37,12]	1.026 	1.192E-4 	-	1.096	1.000	1.000	1196	0	37	12
R0[37,13]	1.007 	1.191E-4 	-	1.144	1.000	1.000	1197	0	37	13
R0[37,14]	1.024 	1.128E-4 	-	1.103	1.000	1.000	1198	0	37	14
R0[37,15]	1.035 	1.167E-4 	-	1.119	1.000	1.000	1199	0	37	15
R0[37,16]	1.015 	1.028E-4 	-	1.097	1.000	1.000	1200	0	37	16
R0[37,17]	0.978 	7.621E-5 	-	1.146	1.000	1.000	1201	0	37	17
R0[37,18]	0.969 	1.211E-4 	-	1.117	1.000	1.000	1202	0	37	18
R0[37,19]	0.952 	1.090E-4 	-	1.141	1.000	1.000	1203	0	37	19
R0[37,21]	0.978 	1.065E-4 	-	1.096	1.000	1.000	1205	0	37	21
R0[37,22]	0.956 	1.055E-4 	-	1.081	1.000	1.000	1206	0	37	22
R0[37,23]	0.920 	9.731E-5 	-	1.095	1.000	1.000	1207	0	37	23
R0[37,24]	-0.014 	3.696E-5 	gn	-13.736	1.000	1.000	1208	0	37	24
R0[37,25]	0.910 	9.034E-5 	-	1.021	1.000	1.000	1209	0	37	25
R0[37,26]	0.890 	8.475E-5 	-	1.053	1.000	1.000	1210	0	37	26
R0[37,28]	0.860 	1.596E-4 	-	0.981	1.000	1.000	1212	0	37	28
R0[37,29]	0.849 	1.457E-4 	-	0.982	1.000	1.000	1213	0	37	29
R0[37,30]	0.848 	1.639E-4 	-	0.999	1.000	1.000	1214	0	37	30
R0[37,31]	0.741 	1.194E-4 	-	1.156	1.000	1.000	1215	0	37	31
R0[38,0]	0.523 	1.717E-4 	-	1.145	1.000	1.000	1216	0	38	0
R0[38,1]	0.491 	1.731E-4 	-	1.124	1.000	1.000	1217	0	38	1
R0[38,2]	0.739 	1.333E-4 	-	1.116	1.000	1.000	1218	0	38	2
R0[38,3]	0.951 	5.032E-8 	n	2.321	1.000	1.000	1219	0	38	3
R0[38,4]	0.875 	8.463E-5 	-	1.140	1.000	1.000	1220	0	38	4
R0[38,5]	0.942 	1.266E-4 	-	1.138	1.000	1.000	1221	0	38	5
R0[38,7]	1.042 	7.621E-5 	-	1.061	1.000	1.000	1223	0	38	7
R0[38,8]	0.862 	8.064E-5 	-	1.164	1.000	1.000	1224	0	38	8
R0[38,9]	0.905 	1.176E-4 	-	1.164	1.000	1.000	1225	0	38	9
R0[38,10]	0.958 	1.049E-4 	-	1.133	1.000	1.000	1226	0	38	10
R0[38,11]	0.915 	1.172E-4 	-	1.193	1.000	1.000	1227	0	38	11
R0[38,12]	0.966 	6.710E-5 	-	1.089	1.000	1.000	1228	0	38	12
R0[38,13]	0.917 	4.843E-5 	-	1.109	1.000	1.000	1229	0	38	13
R0[38,14]	0.976 	1.023E-4 	-	1.134	1.000	1.000	1230	0	38	14
R0[38,15]	0.991 	2.552E-5 	-	1.150	1.000	1.000	1231	0	38	15
R0[38,16]	1.024 	9.376E-5 	-	1.086	1.000	1.000	1232	0	38	16
R0[38,17]	0.863 	7.558E-5 	-	1.278	1.000	1.000	1233	0	38	17
R0[38,18]	0.794 	7.676E-5 	-	1.319	1.000	1.000	1234	0	38	18
R0[38,19]	0.988 	8.999E-5 	-	1.056	1.000	1.000	1235	0	38	19
R0[38,21]	0.998 	1.350E-4 	-	1.056	1.000	1.000	1237	0	38	21
R0[38,22]	0.885 	9.859E-5 	-	1.161	1.000	1.000	1238	0	38	22
R0[38,23]	0.818 	6.880E-5 	-	1.178	1.000	1.000	1239	0	38	23
R0[38,24]	-0.012 	3.562E-5 	gn	-23.547	1.000	1.000	1240	0	38	24
R0[38,25]	0.989 	1.138E-4 	-	0.807	1.000	1.000	1241	0	38	25
R0[38,26]	0.971 	1.323E-4 	-	0.921	1.000	1.000	1242	0	38	26
R0[38,28]	0.848 	1.678E-4 	-	0.940	1.000	1.000	1244	0	38	28
R0[38,29]	0.508 	1.338E-4 	-	1.288	1.000	1.000	1245	0	38	29
R0[38,30]	0.788 	1.451E-4 	-	0.999	1.000	1.000	1246	0	38	30
R0[38,31]	0.796 	1.538E-4 	-	1.011	1.000	1.000	1247	0	38	31
R0[39,0]	0.797 	1.301E-4 	-	1.156	1.000	1.000	1248	0	39	0
R0[39,1]	-0.003 	2.416E-4 	gn	-12.755	1.000	1.000	1249	0	39	1
R0[39,2]	-0.003 	2.397E-4 	gn	-14.717	1.000	1.000	1250	0	39	2
R0[39,3]	-0.003 	2.244E-4 	gn	-3.925	1.000	1.000	1251	0	39	3
R0[39,4]	-0.004 	8.620E-5 	gn	-24.503	1.000	1.000	1252	0	39	4
R0[39,5]	-0.006 	8.140E-5 	gn	-15.698	1.000	1.000	1253	0	39	5
R0[39,7]	-0.007 	8.152E-5 	gn	-11.774	1.000	1.000	1255	0	39	7
R0[39,8]	0.777 	6.053E-5 	-	1.272	1.000	1.000	1256	0	39	8
R0[39,9]	0.875 	6.699E-5 	-	1.210	1.000	1.000	1257	0	39	9
R0[39,10]	-0.007 	5.041E-5 	gn	-21.585	1.000	1.000	1258	0	39	10
R0[39,11]	0.944 	1.203E-4 	-	1.166	1.000	1.000	1259	0	39	11
R0[39,12]	-0.014 	3.874E-5 	gn	-17.661	1.000	1.000	1260	0	39	12
R0[39,13]	0.814 	5.353E-5 	-	1.319	1.000	1.000	1261	0	39	13
R0[39,14]	-0.015 	4.379E-5 	gn	-15.698	1.000	1.000	1262	0	39	14
R0[39,15]	-0.015 	4.401E-5 	gn	-7.849	1.000	1.000	1263	0	39	15
R0[39,16]	-0.011 	5.031E-5 	gn	-15.698	1.000	1.000	1264	0	39	16
R0[39,17]	0.966 	1.193E-4 	-	1.145	1.000	1.000	1265	0	39	17
R0[39,18]	0.754 	8.923E-5 	-	1.332	1.000	1.000	1266	0	39	18
R0[39,19]	0.771 	7.030E-5 	-	1.307	1.000	1.000	1267	0	39	19
R0[39,21]	-0.013 	4.251E-5 	gn	0.000	1.000	1.000	1269	0	39	21
R0[39,22]	0.872 	1.018E-4 	-	1.127	1.000	1.000	1270	0	39	22
R0[39,23]	0.761 	3.706E-5 	B	0.000	1.000	1.000	1271	0	39	23
R0[39,24]	-0.013 	4.121E-5 	gn	0.000	1.000	1.000	1272	0	39	24
R0[39,25]	-0.013 	3.652E-5 	gn	0.000	1.000	1.000	1273	0	39	25
R0[39,26]	0.941 	1.271E-4 	-	0.934	1.000	1.000	1274	0	39	26
R0[39,28]	-0.003 	1.386E-4 	gn	0.000	1.000	1.000	1276	0	39	28
R0[39,29]	0.718 	1.081E-4 	-	1.173	1.000	1.000	1277	0	39	29
R0[39,30]	0.843 	1.464E-4 	-	0.914	1.000	1.000	1278	0	39	30
R0[39,31]	0.854 	1.461E-4 	-	0.991	1.000	1.000	1279	0	39	31
R0[40,0]	1.000 	1.599E-2 	Bn	0.000	1.000	1.000	1280	0	40	0
R0[40,1]	1.000 	2.035E-2 	Bn	0.000	1.000	1.000	1281	0	40	1
R0[40,2]	1.000 	1.026E-2 	Bn	0.000	1.000	1.000	1282	0	40	2
R0[40,3]	1.000 	3.343E-2 	Bn	0.000	1.000	1.000	1283	0	40	3
R0[40,4]	1.000 	1.512E-2 	Bn	0.000	1.000	1.000	1284	0	40	4
R0[40,5]	1.000 	6.856E-2 	Bn	0.000	1.000	1.000	1285	0	40	5
R0[40,7]	1.000 	5.033E-2 	Bn	0.000	1.000	1.000	1287	0	40	7
R0[40,8]	1.000 	1.825E-2 	Bn	0.000	1.000	1.000	1288	0	40	8
R0[40,9]	1.000 	2.288E-2 	Bn	0.000	1.000	1.000	1289	0	40	9
R0[40,10]	1.000 	1.977E-2 	Bn	0.000	1.000	1.000	1290	0	40	10
R0[40,11]	1.000 	6.696E-2 	Bn	0.000	1.000	1.000	1291	0	40	11
R0[40,12]	1.000 	1.651E-2 	Bn	0.000	1.000	1.000	1292	0	40	12
R0[40,13]	1.000 	4.916E-2 	Bn	0.000	1.000	1.000	1293	0	40	13
R0[40,14]	1.000 	1.462E-2 	Bn	0.000	1.000	1.000	1294	0	40	14
R0[40,15]	1.000 	2.012E-2 	Bn	0.000	1.000	1.000	1295	0	40	15
R0[40,16]	1.000 	1.301E-2 	Bn	0.000	1.000	1.000	1296	0	40	16
R0[40,17]	1.000 	4.795E-2 	Bn	0.000	1.000	1.000	1297	0	40	17
R0[40,18]	1.000 	1.512E-2 	Bn	0.000	1.000	1.000	1298	0	40	18
R0[40,19]	1.000 	5.376E-2 	Bn	0.000	1.000	1.000	1299	0	40	19
R0[40,21]	1.000 	2.660E-2 	Bn	0.000	1.000	1.000	1301	0	40	21
R0[40,22]	1.000 	9.903E-3 	Bn	0.000	1.000	1.000	1302	0	40	22
R0[40,23]	1.000 	3.181E-2 	Bn	0.000	1.000	1.000	1303	0	40	23
R0[40,24]	1.000 	1.930E25 	Bn	0.000	1.000	1.000	1304	0	40	24
R0[40,25]	1.000 	4.340E-2 	Bn	0.000	1.000	1.000	1305	0	40	25
R0[40,26]	1.000 	3.128E-2 	Bn	0.000	1.000	1.000	1306	0	40	26
R0[40,28]	1.000 	2.542E-2 	Bn	0.000	1.000	1.000	1308	0	40	28
R0[40,29]	1.000 	3.144E-2 	Bn	0.000	1.000	1.000	1309	0	40	29
R0[40,30]	1.000 	2.106E-2 	Bn	0.000	1.000	1.000	1310	0	40	30
R0[40,31]	1.000 	3.218E-2 	Bn	0.000	1.000	1.000	1311	0	40	31
R1[0,1]	0.005 	9.647E-5 	gn	0.000	1.000	1.000	1313	1	0	1
R1[0,2]	0.005 	9.819E-5 	gn	-7.716	1.000	1.000	1314	1	0	2
R1[0,3]	0.060 	1.040E-4 	gn	0.000	1.000	1.000	1315	1	0	3
R1[0,4]	1.163 	2.163E-5 	-	1.725	1.000	1.000	1316	1	0	4
R1[0,5]	1.331 	2.258E-5 	-	1.602	1.000	1.000	1317	1	0	5
R1[0,6]	1.289 	2.550E-5 	-	1.580	1.000	1.000	1318	1	0	6
R1[0,7]	0.003 	7.169E-5 	gn	0.000	1.000	1.000	1319	1	0	7
R1[0,8]	1.141 	3.018E-5 	B	0.000	1.000	1.000	1320	1	0	8
R1[0,9]	1.068 	2.665E-5 	-	1.746	1.000	1.000	1321	1	0	9
R1[0,10]	1.074 	2.890E-5 	B	0.000	1.000	1.000	1322	1	0	10
R1[0,11]	0.910 	3.153E-5 	B	0.000	1.000	1.000	1323	1	0	11
R1[0,12]	1.455 	1.586E-5 	-	1.528	1.000	1.000	1324	1	0	12
R1[0,13]	0.050 	1.289E-5 	gn	0.000	1.000	1.000	1325	1	0	13
R1[0,15]	0.114 	9.433E-5 	gn	0.000	1.000	1.000	1327	1	0	15
R1[0,16]	0.004 	2.253E-4 	gn	0.000	1.000	1.000	1328	1	0	16
R1[0,17]	0.003 	2.219E-4 	gn	0.000	1.000	1.000	1329	1	0	17
R1[0,18]	0.004 	1.749E-4 	gn	0.000	1.000	1.000	1330	1	0	18
R1[0,19]	0.066 	2.137E-4 	gn	0.000	1.000	1.000	1331	1	0	19
R1[0,20]	0.063 	7.045E-5 	gn	0.000	1.000	1.000	1332	1	0	20
R1[0,21]	0.109 	7.500E-5 	gn	0.000	1.000	1.000	1333	1	0	21
R1[0,22]	0.064 	7.772E-5 	gn	0.000	1.000	1.000	1334	1	0	22
R1[0,24]	0.007 	5.277E-5 	gn	0.000	1.000	1.000	1336	1	0	24
R1[0,25]	0.113 	6.155E-5 	gn	0.000	1.000	1.000	1337	1	0	25
R1[0,26]	0.175 	5.933E-5 	gn	0.000	1.000	1.000	1338	1	0	26
R1[0,27]	0.183 	8.908E-6 	gn	0.000	1.000	1.000	1339	1	0	27
R1[0,28]	0.012 	1.192E-4 	gn	0.000	1.000	1.000	1340	1	0	28
R1[0,29]	0.079 	1.608E-4 	gn	0.543	1.000	1.000	1341	1	0	29
R1[0,30]	0.068 	1.440E-4 	gn	0.000	1.000	1.000	1342	1	0	30
R1[0,31]	0.077 	1.590E-4 	gn	0.000	1.000	1.000	1343	1	0	31
R1[1,1]	0.005 	9.469E-5 	gn	0.000	1.000	1.000	1345	1	1	1
R1[1,2]	-0.116 	4.821E-5 	gn	0.000	1.000	1.000	1346	1	1	2
R1[1,3]	-0.040 	7.415E-5 	gn	0.000	1.000	1.000	1347	1	1	3
R1[1,4]	1.233 	2.146E-5 	B	0.000	1.000	1.000	1348	1	1	4
R1[1,5]	2.316 	1.169E-5 	B	0.000	1.000	1.000	1349	1	1	5
R1[1,6]	1.487 	3.034E-5 	-	1.281	1.000	1.000	1350	1	1	6
R1[1,7]	1.477 	2.943E-5 	-	1.373	1.000	1.000	1351	1	1	7
R1[1,8]	0.002 	1.090E-4 	gn	35.321	1.000	1.000	1352	1	1	8
R1[1,9]	1.314 	3.045E-5 	-	1.393	1.000	1.000	1353	1	1	9
R1[1,10]	1.145 	4.057E-5 	-	1.163	1.000	1.000	1354	1	1	10
R1[1,11]	-0.039 	8.241E-5 	gn	0.000	1.000	1.000	1355	1	1	11
R1[1,12]	0.962 	4.359E-5 	-	1.076	1.000	1.000	1356	1	1	12
R1[1,13]	0.939 	1.087E-6 	Bn	-0.043	1.000	1.000	1357	1	1	13
R1[1,15]	0.270 	9.799E-5 	gn	0.000	1.000	1.000	1359	1	1	15
R1[1,16]	0.004 	2.191E-4 	gn	0.000	1.000	1.000	1360	1	1	16
R1[1,17]	0.018 	2.319E-4 	gn	0.332	1.000	1.000	1361	1	1	17
R1[1,18]	0.077 	1.762E-4 	gn	0.000	1.000	1.000	1362	1	1	18
R1[1,19]	-0.005 	1.750E-4 	gn	0.000	1.000	1.000	1363	1	1	19
R1[1,20]	-0.056 	4.869E-5 	gn	0.000	1.000	1.000	1364	1	1	20
R1[1,21]	0.201 	9.479E-5 	gn	0.000	1.000	1.000	1365	1	1	21
R1[1,22]	0.812 	1.519E-5 	n	1.077	1.000	1.000	1366	1	1	22
R1[1,23]	0.889 	5.418E-6 	n	1.215	1.000	1.000	1367	1	1	23
R1[1,24]	0.007 	6.019E-5 	gn	0.000	1.000	1.000	1368	1	1	24
R1[1,25]	-0.247 	1.713E-5 	gn	0.000	1.000	1.000	1369	1	1	25
R1[1,26]	1.015 	2.253E-5 	B	0.000	1.000	1.000	1370	1	1	26
R1[1,27]	0.979 	1.599E-5 	-	1.146	1.000	1.000	1371	1	1	27
R1[1,28]	0.963 	3.154E-5 	-	1.089	1.000	1.000	1372	1	1	28
R1[1,29]	0.842 	2.922E-5 	-	1.070	1.000	1.000	1373	1	1	29
R1[1,30]	-0.122 	4.035E-5 	gn	2.388	1.000	1.000	1374	1	1	30
R1[1,31]	-0.238 	2.258E-5 	gn	1.988	1.000	1.000	1375	1	1	31
R1[2,1]	0.005 	9.897E-5 	gn	-6.377	1.000	1.000	1377	1	2	1
R1[2,2]	0.028 	1.061E-4 	gn	-0.074	1.000	1.000	1378	1	2	2
R1[2,3]	0.837 	5.988E-5 	-	1.617	1.000	1.000	1379	1	2	3
