# CRUSH Pixel Data File
#
# Instrument: HAWC_PLUS
# Scan: 2016-12-03_HA_F354-88_0005_80-047
# Object: omc1_c
# Date: 2016-12-03T07:43:50.590 (MJD: 57725.32291405092)
# Project: 88_0005_80
# Exposure: 84.48624 s.
# Equatorial: 05h35m13.921s -05d22m22.81s (J2000.0)
# Horizontal: 130d08m04.31s 37d14m20.20s
# CRUSH version: 2.34-3 (devel.1)
#
# Flag '?' - 0x0x80000000 - Unknown
# Flag 'X' - 0x0x1 - Dead
# Flag 'B' - 0x0x2 - Blind
# Flag 'd' - 0x0x100 - Discarded
# Flag 'g' - 0x0x200 - Gain
# Flag 'n' - 0x0x400 - Noisy
# Flag 'f' - 0x0x800 - Degrees-of-freedom.
# Flag 's' - 0x0x1000 - Spiky
# Flag 'r' - 0x0x2000 - Railing/Saturated
# Flag 'F' - 0x0x4000 - Insufficient phase degrees-of-freedom
# Flag '@' - 0x0x8000 - Bad subarray gain
# Flag 'b' - 0x0x10000 - Bad TES bias gain
# Flag 'm' - 0x0x20000 - Bad MUX gain
# Flag 'R' - 0x0x40000 - Bad detector row gain
# Flag 'M' - 0x0x80000 - Bad series array gain
# Flag 'T' - 0x0x100000 - Flicker noise
#
# ch	gain	weight		flag	eff	Gmux	idx	sub	row	col
R0[33,23]	1.045 	3.692E-4 	-	0.751	1.000	1.000	1079	0	33	23
R0[33,24]	-0.000 	3.448E-3 	gn	-1.194	1.000	1.000	1080	0	33	24
R0[33,25]	1.083 	3.377E-4 	-	0.736	1.000	1.000	1081	0	33	25
R0[33,26]	1.077 	3.793E-4 	-	0.727	1.000	1.000	1082	0	33	26
R0[34,0]	0.970 	3.645E-4 	-	0.925	1.000	1.000	1088	0	34	0
R0[34,1]	0.918 	4.054E-4 	-	1.008	1.000	1.000	1089	0	34	1
R0[34,2]	0.756 	5.408E-4 	-	1.109	1.000	1.000	1090	0	34	2
R0[34,3]	0.804 	4.203E-4 	-	1.047	1.000	1.000	1091	0	34	3
R0[34,4]	0.890 	4.281E-4 	-	0.986	1.000	1.000	1092	0	34	4
R0[34,5]	0.908 	4.531E-4 	-	0.968	1.000	1.000	1093	0	34	5
R0[34,7]	0.986 	3.726E-4 	-	0.891	1.000	1.000	1095	0	34	7
R0[34,8]	0.977 	3.796E-4 	-	0.926	1.000	1.000	1096	0	34	8
R0[34,9]	1.046 	3.341E-4 	-	0.887	1.000	1.000	1097	0	34	9
R0[34,10]	1.053 	4.112E-4 	-	0.867	1.000	1.000	1098	0	34	10
R0[34,11]	1.042 	3.334E-4 	-	0.887	1.000	1.000	1099	0	34	11
R0[34,12]	1.129 	1.523E-4 	-	0.645	1.000	1.000	1100	0	34	12
R0[34,13]	1.041 	3.418E-4 	-	0.877	1.000	1.000	1101	0	34	13
R0[34,14]	0.133 	3.204E-3 	g	1.245	1.000	1.000	1102	0	34	14
R0[34,15]	1.276 	2.869E-4 	-	0.825	1.000	1.000	1103	0	34	15
R0[34,16]	1.209 	1.202E-4 	-	0.865	1.000	1.000	1104	0	34	16
R0[34,17]	1.212 	3.585E-4 	-	0.813	1.000	1.000	1105	0	34	17
R0[34,18]	1.071 	2.433E-4 	-	0.680	1.000	1.000	1106	0	34	18
R0[34,19]	0.184 	1.332E-6 	gn	1.300	1.000	1.000	1107	0	34	19
R0[34,21]	1.032 	2.562E-4 	-	0.835	1.000	1.000	1109	0	34	21
R0[34,22]	1.036 	2.553E-4 	-	0.722	1.000	1.000	1110	0	34	22
R0[34,23]	1.029 	3.873E-4 	-	0.789	1.000	1.000	1111	0	34	23
R0[34,24]	-0.000 	3.292E-3 	gn	-2.800	1.000	1.000	1112	0	34	24
R0[34,25]	1.001 	4.229E-4 	-	0.784	1.000	1.000	1113	0	34	25
R0[34,26]	0.957 	4.149E-4 	-	0.814	1.000	1.000	1114	0	34	26
R0[35,0]	0.733 	5.262E-4 	-	1.137	1.000	1.000	1120	0	35	0
R0[35,1]	0.773 	5.087E-4 	-	1.095	1.000	1.000	1121	0	35	1
R0[35,2]	0.791 	4.755E-4 	-	1.085	1.000	1.000	1122	0	35	2
R0[35,3]	0.982 	3.184E-4 	-	0.912	1.000	1.000	1123	0	35	3
R0[35,4]	0.835 	4.391E-4 	-	1.027	1.000	1.000	1124	0	35	4
R0[35,5]	0.832 	4.354E-4 	-	1.035	1.000	1.000	1125	0	35	5
R0[35,7]	0.917 	3.849E-4 	-	0.968	1.000	1.000	1127	0	35	7
R0[35,8]	0.955 	4.293E-4 	-	0.938	1.000	1.000	1128	0	35	8
R0[35,9]	0.974 	3.493E-4 	-	0.937	1.000	1.000	1129	0	35	9
R0[35,10]	0.958 	4.249E-4 	-	0.940	1.000	1.000	1130	0	35	10
R0[35,11]	1.002 	4.206E-4 	-	0.908	1.000	1.000	1131	0	35	11
R0[35,12]	1.005 	3.344E-4 	-	0.878	1.000	1.000	1132	0	35	12
R0[35,13]	1.011 	3.699E-4 	-	0.890	1.000	1.000	1133	0	35	13
R0[35,14]	1.075 	3.787E-4 	-	0.855	1.000	1.000	1134	0	35	14
R0[35,15]	1.139 	3.320E-4 	-	0.842	1.000	1.000	1135	0	35	15
R0[35,16]	1.128 	3.752E-4 	-	0.853	1.000	1.000	1136	0	35	16
R0[35,17]	1.087 	3.065E-4 	-	0.876	1.000	1.000	1137	0	35	17
R0[35,18]	1.000 	4.044E-4 	-	0.889	1.000	1.000	1138	0	35	18
R0[35,19]	0.981 	3.768E-4 	-	0.906	1.000	1.000	1139	0	35	19
R0[35,21]	0.992 	3.355E-4 	-	0.764	1.000	1.000	1141	0	35	21
R0[35,22]	0.987 	4.117E-4 	-	0.842	1.000	1.000	1142	0	35	22
R0[35,23]	0.981 	4.536E-4 	-	0.846	1.000	1.000	1143	0	35	23
R0[35,24]	-0.000 	2.989E-3 	gn	-2.668	1.000	1.000	1144	0	35	24
R0[35,25]	0.950 	4.612E-4 	-	0.828	1.000	1.000	1145	0	35	25
R0[35,26]	0.901 	4.324E-4 	-	0.868	1.000	1.000	1146	0	35	26
R0[36,0]	0.466 	8.812E-4 	-	1.449	1.000	1.000	1152	0	36	0
R0[36,1]	0.927 	2.919E-4 	-	1.130	1.000	1.000	1153	0	36	1
R0[36,2]	0.773 	1.241E-4 	-	1.357	1.000	1.000	1154	0	36	2
R0[36,3]	0.880 	3.584E-4 	-	1.164	1.000	1.000	1155	0	36	3
R0[36,4]	0.950 	3.043E-4 	-	1.126	1.000	1.000	1156	0	36	4
R0[36,5]	0.961 	2.928E-4 	-	1.131	1.000	1.000	1157	0	36	5
R0[36,7]	1.068 	2.063E-4 	-	0.956	1.000	1.000	1159	0	36	7
R0[36,8]	1.097 	2.258E-4 	-	1.010	1.000	1.000	1160	0	36	8
R0[36,9]	1.095 	3.227E-4 	-	0.971	1.000	1.000	1161	0	36	9
R0[36,10]	1.140 	2.701E-4 	-	0.967	1.000	1.000	1162	0	36	10
R0[36,11]	1.187 	2.845E-4 	-	0.947	1.000	1.000	1163	0	36	11
R0[36,12]	1.187 	1.722E-4 	-	0.729	1.000	1.000	1164	0	36	12
R0[36,13]	1.200 	1.206E-4 	-	0.825	1.000	1.000	1165	0	36	13
R0[36,14]	1.390 	4.693E-7 	n	-1.206	1.000	1.000	1166	0	36	14
R0[36,15]	1.217 	2.599E-4 	-	0.922	1.000	1.000	1167	0	36	15
R0[36,16]	1.408 	2.875E-5 	-	0.970	1.000	1.000	1168	0	36	16
R0[36,17]	1.152 	2.849E-4 	-	0.941	1.000	1.000	1169	0	36	17
R0[36,18]	1.155 	2.626E-4 	-	0.935	1.000	1.000	1170	0	36	18
R0[36,19]	1.124 	2.306E-4 	-	0.956	1.000	1.000	1171	0	36	19
R0[36,21]	1.150 	2.466E-4 	-	0.760	1.000	1.000	1173	0	36	21
R0[36,22]	-0.001 	3.459E-3 	gn	-4.055	1.000	1.000	1174	0	36	22
R0[36,23]	1.097 	1.190E-4 	-	0.962	1.000	1.000	1175	0	36	23
R0[36,24]	-0.000 	2.781E-3 	gn	-2.586	1.000	1.000	1176	0	36	24
R0[36,25]	1.091 	3.085E-4 	-	0.906	1.000	1.000	1177	0	36	25
R0[36,26]	1.026 	3.032E-4 	-	0.940	1.000	1.000	1178	0	36	26
R0[37,0]	0.263 	6.893E-4 	g	1.349	1.000	1.000	1184	0	37	0
R0[37,1]	0.714 	2.213E-4 	-	1.353	1.000	1.000	1185	0	37	1
R0[37,2]	0.754 	1.651E-4 	-	1.120	1.000	1.000	1186	0	37	2
R0[37,3]	0.786 	2.405E-4 	-	0.966	1.000	1.000	1187	0	37	3
R0[37,4]	0.861 	3.081E-4 	-	1.207	1.000	1.000	1188	0	37	4
R0[37,5]	0.861 	3.728E-4 	-	1.203	1.000	1.000	1189	0	37	5
R0[37,7]	0.922 	2.986E-4 	-	1.133	1.000	1.000	1191	0	37	7
R0[37,8]	0.989 	3.041E-4 	-	1.082	1.000	1.000	1192	0	37	8
R0[37,9]	1.012 	3.041E-4 	-	1.057	1.000	1.000	1193	0	37	9
R0[37,10]	1.034 	2.976E-4 	-	1.023	1.000	1.000	1194	0	37	10
R0[37,11]	1.036 	2.925E-4 	-	1.040	1.000	1.000	1195	0	37	11
R0[37,12]	1.123 	2.802E-4 	-	0.932	1.000	1.000	1196	0	37	12
R0[37,13]	1.106 	1.684E-4 	-	0.945	1.000	1.000	1197	0	37	13
R0[37,14]	1.066 	1.291E-4 	-	1.052	1.000	1.000	1198	0	37	14
R0[37,15]	1.129 	2.922E-4 	-	0.980	1.000	1.000	1199	0	37	15
R0[37,16]	1.099 	9.465E-5 	-	0.957	1.000	1.000	1200	0	37	16
R0[37,17]	1.054 	2.725E-4 	-	1.019	1.000	1.000	1201	0	37	17
R0[37,18]	1.055 	3.029E-4 	-	0.977	1.000	1.000	1202	0	37	18
R0[37,19]	1.007 	2.499E-4 	-	1.025	1.000	1.000	1203	0	37	19
R0[37,21]	1.053 	2.850E-4 	-	0.972	1.000	1.000	1205	0	37	21
R0[37,22]	1.026 	2.537E-4 	-	0.919	1.000	1.000	1206	0	37	22
R0[37,23]	0.998 	3.032E-4 	-	1.041	1.000	1.000	1207	0	37	23
R0[37,24]	-0.000 	2.411E-3 	gn	-3.649	1.000	1.000	1208	0	37	24
R0[37,25]	0.966 	3.271E-4 	-	1.016	1.000	1.000	1209	0	37	25
R0[37,26]	0.935 	3.162E-4 	-	1.035	1.000	1.000	1210	0	37	26
R0[38,0]	0.495 	8.017E-4 	-	1.387	1.000	1.000	1216	0	38	0
R0[38,1]	0.409 	5.905E-4 	-	1.443	1.000	1.000	1217	0	38	1
R0[38,2]	0.635 	4.682E-4 	-	1.380	1.000	1.000	1218	0	38	2
R0[38,3]	0.775 	3.955E-4 	-	1.207	1.000	1.000	1219	0	38	3
R0[38,4]	0.841 	3.472E-4 	-	1.230	1.000	1.000	1220	0	38	4
R0[38,5]	0.950 	3.004E-4 	-	1.157	1.000	1.000	1221	0	38	5
R0[38,7]	1.203 	2.840E-4 	-	0.922	1.000	1.000	1223	0	38	7
R0[38,8]	0.833 	3.605E-4 	-	1.210	1.000	1.000	1224	0	38	8
R0[38,9]	0.940 	3.413E-4 	-	1.107	1.000	1.000	1225	0	38	9
R0[38,10]	1.049 	2.585E-4 	-	1.033	1.000	1.000	1226	0	38	10
R0[38,11]	0.964 	2.986E-4 	-	1.051	1.000	1.000	1227	0	38	11
R0[38,12]	0.973 	2.879E-4 	-	1.168	1.000	1.000	1228	0	38	12
R0[38,13]	0.991 	3.131E-4 	-	1.059	1.000	1.000	1229	0	38	13
R0[38,14]	1.051 	2.523E-4 	-	1.036	1.000	1.000	1230	0	38	14
R0[38,15]	1.108 	2.725E-4 	-	0.980	1.000	1.000	1231	0	38	15
R0[38,16]	1.180 	2.897E-4 	-	0.910	1.000	1.000	1232	0	38	16
R0[38,17]	0.897 	3.333E-4 	-	1.097	1.000	1.000	1233	0	38	17
R0[38,18]	0.889 	3.146E-4 	-	0.939	1.000	1.000	1234	0	38	18
R0[38,19]	1.161 	1.634E-4 	-	0.888	1.000	1.000	1235	0	38	19
R0[38,21]	1.148 	2.655E-4 	-	0.952	1.000	1.000	1237	0	38	21
R0[38,22]	0.950 	3.198E-4 	-	1.037	1.000	1.000	1238	0	38	22
R0[38,23]	0.859 	3.574E-4 	-	1.112	1.000	1.000	1239	0	38	23
R0[38,24]	-0.001 	1.817E-3 	gn	-3.283	1.000	1.000	1240	0	38	24
R0[38,25]	1.220 	5.999E-5 	-	0.816	1.000	1.000	1241	0	38	25
R0[38,26]	1.139 	1.654E-4 	-	0.891	1.000	1.000	1242	0	38	26
R0[39,0]	0.732 	4.104E-4 	-	1.289	1.000	1.000	1248	0	39	0
R0[39,1]	0.000 	4.550E-3 	gn	-179.976	1.000	1.000	1249	0	39	1
R0[39,2]	0.000 	4.425E-3 	gn	-134.475	1.000	1.000	1250	0	39	2
R0[39,3]	0.000 	4.491E-3 	gn	-78.917	1.000	1.000	1251	0	39	3
R0[39,4]	0.000 	4.037E-3 	gn	2.197	1.000	1.000	1252	0	39	4
R0[39,5]	-0.000 	4.607E-3 	gn	-1.557	1.000	1.000	1253	0	39	5
R0[39,7]	0.697 	4.290E-4 	-	1.391	1.000	1.000	1255	0	39	7
R0[39,8]	0.720 	4.046E-4 	-	1.328	1.000	1.000	1256	0	39	8
R0[39,9]	0.842 	3.739E-4 	-	1.223	1.000	1.000	1257	0	39	9
R0[39,10]	-0.001 	5.197E-3 	gn	-3.063	1.000	1.000	1258	0	39	10
R0[39,11]	0.990 	2.852E-4 	-	1.089	1.000	1.000	1259	0	39	11
R0[39,12]	-0.001 	5.073E-3 	gn	-5.858	1.000	1.000	1260	0	39	12
R0[39,13]	0.807 	2.921E-4 	-	1.252	1.000	1.000	1261	0	39	13
R0[39,14]	-0.001 	5.494E-3 	gn	-6.295	1.000	1.000	1262	0	39	14
R0[39,15]	-0.001 	4.851E-3 	gn	-5.451	1.000	1.000	1263	0	39	15
R0[39,16]	1.097 	2.574E-4 	-	0.945	1.000	1.000	1264	0	39	16
R0[39,17]	1.074 	2.884E-4 	-	0.999	1.000	1.000	1265	0	39	17
R0[39,18]	0.778 	3.630E-4 	-	1.241	1.000	1.000	1266	0	39	18
R0[39,19]	0.776 	3.972E-4 	-	1.197	1.000	1.000	1267	0	39	19
R0[39,21]	1.060 	7.779E-7 	n	1.093	1.000	1.000	1269	0	39	21
R0[39,22]	0.942 	3.044E-4 	-	1.043	1.000	1.000	1270	0	39	22
R0[39,23]	0.758 	2.613E-4 	-	0.995	1.000	1.000	1271	0	39	23
R0[39,24]	-0.001 	1.798E-3 	gn	-3.911	1.000	1.000	1272	0	39	24
R0[39,25]	-0.000 	1.854E-3 	gn	-5.595	1.000	1.000	1273	0	39	25
R0[39,26]	1.089 	1.830E-4 	-	0.898	1.000	1.000	1274	0	39	26
R0[40,0]	1.000 	1.950E-1 	Bn	0.000	1.000	1.000	1280	0	40	0
R0[40,1]	1.000 	1.593E-1 	Bn	0.000	1.000	1.000	1281	0	40	1
R0[40,2]	1.000 	1.775E-1 	Bn	0.000	1.000	1.000	1282	0	40	2
R0[40,3]	1.000 	2.086E-1 	Bn	0.000	1.000	1.000	1283	0	40	3
R0[40,4]	1.000 	1.731E-1 	Bn	0.000	1.000	1.000	1284	0	40	4
R0[40,5]	1.000 	2.168E-1 	Bn	0.000	1.000	1.000	1285	0	40	5
R0[40,7]	1.000 	2.199E-1 	Bn	0.000	1.000	1.000	1287	0	40	7
R0[40,8]	1.000 	2.077E-1 	Bn	0.000	1.000	1.000	1288	0	40	8
R0[40,9]	1.000 	2.331E-1 	Bn	0.000	1.000	1.000	1289	0	40	9
R0[40,10]	1.000 	2.158E-1 	Bn	0.000	1.000	1.000	1290	0	40	10
R0[40,11]	1.000 	2.247E-1 	Bn	0.000	1.000	1.000	1291	0	40	11
R0[40,12]	1.000 	1.906E-1 	Bn	0.000	1.000	1.000	1292	0	40	12
R0[40,13]	1.000 	1.381E-1 	Bn	0.000	1.000	1.000	1293	0	40	13
R0[40,14]	1.000 	2.871E-4 	B	0.000	1.000	1.000	1294	0	40	14
R0[40,15]	1.000 	1.642E-1 	Bn	0.000	1.000	1.000	1295	0	40	15
R0[40,16]	1.000 	1.122E-1 	Bn	0.000	1.000	1.000	1296	0	40	16
R0[40,17]	1.000 	2.024E-1 	Bn	0.000	1.000	1.000	1297	0	40	17
R0[40,18]	1.000 	1.748E-1 	Bn	0.000	1.000	1.000	1298	0	40	18
R0[40,19]	1.000 	2.009E-1 	Bn	0.000	1.000	1.000	1299	0	40	19
R0[40,21]	1.000 	1.115E-1 	Bn	0.000	1.000	1.000	1301	0	40	21
R0[40,22]	1.000 	1.794E-3 	B	0.000	1.000	1.000	1302	0	40	22
R0[40,23]	1.000 	1.012E-1 	Bn	0.000	1.000	1.000	1303	0	40	23
R0[40,24]	1.000 	0.000E0 	Bn	0.000	1.000	1.000	1304	0	40	24
R0[40,25]	1.000 	1.362E-1 	Bn	0.000	1.000	1.000	1305	0	40	25
R0[40,26]	1.000 	1.194E-1 	Bn	0.000	1.000	1.000	1306	0	40	26
R1[0,1]	0.001 	1.233E-3 	gn	-2.937	1.000	1.000	1313	1	0	1
R1[0,2]	0.001 	1.542E-3 	gn	-3.264	1.000	1.000	1314	1	0	2
R1[0,3]	0.009 	1.323E-3 	gn	5.576	1.000	1.000	1315	1	0	3
R1[0,4]	0.796 	1.613E-4 	-	1.801	1.000	1.000	1316	1	0	4
R1[0,5]	0.983 	1.319E-4 	-	1.608	1.000	1.000	1317	1	0	5
R1[0,6]	0.960 	1.401E-4 	-	1.619	1.000	1.000	1318	1	0	6
R1[0,7]	0.002 	1.434E-3 	gn	1.464	1.000	1.000	1319	1	0	7
R1[0,8]	0.001 	1.337E-3 	gn	5.272	1.000	1.000	1320	1	0	8
R1[0,9]	0.719 	1.851E-4 	-	1.892	1.000	1.000	1321	1	0	9
R1[0,10]	0.705 	1.785E-4 	-	1.368	1.000	1.000	1322	1	0	10
R1[0,11]	0.243 	8.366E-4 	g	2.136	1.000	1.000	1323	1	0	11
R1[0,12]	1.060 	8.582E-5 	-	1.756	1.000	1.000	1324	1	0	12
R1[0,13]	-0.029 	1.083E-6 	gn	133.541	1.000	1.000	1325	1	0	13
R1[0,15]	0.047 	1.589E-3 	gn	2.424	1.000	1.000	1327	1	0	15
R1[0,16]	0.001 	1.699E-3 	gn	4.337	1.000	1.000	1328	1	0	16
R1[0,17]	-0.002 	1.873E-3 	gn	-0.337	1.000	1.000	1329	1	0	17
R1[0,18]	0.001 	1.699E-3 	gn	3.087	1.000	1.000	1330	1	0	18
R1[0,19]	0.027 	1.900E-3 	gn	2.657	1.000	1.000	1331	1	0	19
R1[0,20]	0.023 	7.527E-4 	gn	2.626	1.000	1.000	1332	1	0	20
R1[0,21]	0.048 	7.363E-4 	gn	2.033	1.000	1.000	1333	1	0	21
R1[0,22]	0.014 	8.306E-4 	gn	4.524	1.000	1.000	1334	1	0	22
R1[0,24]	0.016 	3.992E-4 	gn	3.162	1.000	1.000	1336	1	0	24
R1[0,25]	0.021 	1.070E-3 	gn	4.154	1.000	1.000	1337	1	0	25
R1[0,26]	0.026 	1.004E-3 	gn	4.653	1.000	1.000	1338	1	0	26
R1[0,27]	-0.049 	1.088E-6 	gn	6.866	1.000	1.000	1339	1	0	27
R1[0,28]	0.001 	1.112E-3 	gn	4.443	1.000	1.000	1340	1	0	28
R1[0,29]	0.027 	1.111E-3 	gn	2.387	1.000	1.000	1341	1	0	29
R1[0,30]	0.007 	1.209E-3 	gn	8.395	1.000	1.000	1342	1	0	30
R1[0,31]	0.037 	1.377E-3 	gn	2.355	1.000	1.000	1343	1	0	31
R1[1,1]	0.001 	1.184E-3 	gn	-2.738	1.000	1.000	1345	1	1	1
R1[1,2]	-0.037 	8.654E-4 	gn	-8.552	1.000	1.000	1346	1	1	2
R1[1,3]	-0.025 	1.107E-3 	gn	-8.316	1.000	1.000	1347	1	1	3
R1[1,4]	0.978 	1.173E-4 	-	2.032	1.000	1.000	1348	1	1	4
R1[1,5]	1.837 	5.862E-5 	-	1.070	1.000	1.000	1349	1	1	5
R1[1,6]	1.236 	8.940E-5 	-	1.802	1.000	1.000	1350	1	1	6
R1[1,7]	1.160 	1.088E-4 	-	1.582	1.000	1.000	1351	1	1	7
R1[1,8]	0.001 	1.376E-3 	gn	4.498	1.000	1.000	1352	1	1	8
R1[1,9]	0.995 	1.275E-4 	-	1.781	1.000	1.000	1353	1	1	9
R1[1,10]	0.941 	1.469E-4 	-	2.044	1.000	1.000	1354	1	1	10
R1[1,11]	-0.022 	3.476E-4 	gn	-10.218	1.000	1.000	1355	1	1	11
R1[1,12]	0.738 	1.719E-4 	-	2.463	1.000	1.000	1356	1	1	12
R1[1,13]	0.002 	1.354E-3 	gn	4.581	1.000	1.000	1357	1	1	13
R1[1,15]	0.054 	1.332E-3 	gn	7.498	1.000	1.000	1359	1	1	15
R1[1,16]	0.001 	1.674E-3 	gn	4.631	1.000	1.000	1360	1	1	16
R1[1,17]	0.007 	2.228E-3 	gn	-8.809	1.000	1.000	1361	1	1	17
R1[1,18]	0.001 	1.681E-3 	gn	3.070	1.000	1.000	1362	1	1	18
R1[1,19]	-0.005 	1.704E-3 	gn	-46.840	1.000	1.000	1363	1	1	19
R1[1,20]	-0.031 	7.347E-4 	gn	-17.424	1.000	1.000	1364	1	1	20
R1[1,21]	0.043 	8.562E-4 	gn	8.606	1.000	1.000	1365	1	1	21
R1[1,22]	0.451 	1.793E-4 	-	3.449	1.000	1.000	1366	1	1	22
R1[1,23]	0.454 	1.231E-4 	n	1.742	1.000	1.000	1367	1	1	23
R1[1,24]	0.001 	8.140E-4 	gn	3.622	1.000	1.000	1368	1	1	24
R1[1,25]	-0.115 	3.169E-4 	gn	-12.517	1.000	1.000	1369	1	1	25
R1[1,26]	0.698 	1.380E-4 	-	3.365	1.000	1.000	1370	1	1	26
R1[1,27]	0.672 	2.157E-5 	n	3.452	1.000	1.000	1371	1	1	27
R1[1,28]	0.665 	1.558E-4 	-	3.731	1.000	1.000	1372	1	1	28
R1[1,29]	0.525 	1.706E-4 	-	4.247	1.000	1.000	1373	1	1	29
R1[1,30]	-0.072 	4.929E-4 	gn	-14.239	1.000	1.000	1374	1	1	30
R1[1,31]	-0.114 	3.181E-4 	gn	-12.508	1.000	1.000	1375	1	1	31
R1[2,1]	0.001 	1.179E-3 	gn	-3.010	1.000	1.000	1377	1	2	1
R1[2,2]	-0.010 	1.272E-3 	gn	-1.065	1.000	1.000	1378	1	2	2
R1[2,3]	0.092 	1.406E-3 	gn	1.803	1.000	1.000	1379	1	2	3
R1[2,4]	1.127 	1.677E-4 	-	1.069	1.000	1.000	1380	1	2	4
R1[2,5]	0.919 	1.952E-4 	-	1.321	1.000	1.000	1381	1	2	5
R1[2,6]	0.942 	1.861E-4 	-	1.296	1.000	1.000	1382	1	2	6
R1[2,7]	0.918 	2.086E-4 	-	1.297	1.000	1.000	1383	1	2	7
R1[2,8]	0.001 	1.434E-3 	gn	4.098	1.000	1.000	1384	1	2	8
R1[2,9]	0.743 	2.561E-4 	-	1.436	1.000	1.000	1385	1	2	9
R1[2,10]	0.075 	1.598E-3 	gn	1.775	1.000	1.000	1386	1	2	10
R1[2,11]	0.018 	1.518E-3 	gn	2.526	1.000	1.000	1387	1	2	11
R1[2,12]	0.053 	1.656E-3 	gn	1.916	1.000	1.000	1388	1	2	12
R1[2,13]	0.335 	3.298E-7 	n	7.514	1.000	1.000	1389	1	2	13
R1[2,15]	0.565 	3.817E-4 	-	1.593	1.000	1.000	1391	1	2	15
R1[2,16]	0.001 	1.685E-3 	gn	4.210	1.000	1.000	1392	1	2	16
R1[2,17]	-0.003 	2.192E-3 	gn	2.005	1.000	1.000	1393	1	2	17
R1[2,18]	0.001 	1.662E-3 	gn	2.661	1.000	1.000	1394	1	2	18
R1[2,19]	0.001 	2.092E-3 	gn	2.595	1.000	1.000	1395	1	2	19
R1[2,20]	0.009 	9.416E-4 	gn	2.500	1.000	1.000	1396	1	2	20
R1[2,21]	0.004 	1.120E-3 	gn	11.214	1.000	1.000	1397	1	2	21
R1[2,22]	0.158 	1.152E-3 	gn	1.734	1.000	1.000	1398	1	2	22
R1[2,23]	0.556 	2.082E-4 	-	0.831	1.000	1.000	1399	1	2	23
R1[2,24]	0.569 	1.585E-4 	-	1.524	1.000	1.000	1400	1	2	24
R1[2,25]	0.642 	2.157E-4 	-	1.332	1.000	1.000	1401	1	2	25
R1[2,26]	0.658 	2.263E-4 	-	1.299	1.000	1.000	1402	1	2	26
R1[2,27]	0.001 	7.518E-4 	gn	4.531	1.000	1.000	1403	1	2	27
R1[2,28]	0.703 	2.277E-4 	-	1.446	1.000	1.000	1404	1	2	28
R1[2,29]	0.789 	1.793E-4 	-	1.540	1.000	1.000	1405	1	2	29
R1[2,30]	0.067 	1.491E-3 	gn	2.219	1.000	1.000	1406	1	2	30
R1[2,31]	0.016 	1.382E-3 	gn	2.646	1.000	1.000	1407	1	2	31
R1[3,1]	0.001 	1.153E-3 	gn	-4.129	1.000	1.000	1409	1	3	1
R1[3,2]	0.013 	1.368E-3 	gn	1.556	1.000	1.000	1410	1	3	2
R1[3,3]	0.220 	9.952E-4 	g	1.665	1.000	1.000	1411	1	3	3
R1[3,4]	0.859 	2.350E-4 	-	1.338	1.000	1.000	1412	1	3	4
R1[3,5]	0.969 	1.995E-4 	-	1.249	1.000	1.000	1413	1	3	5
R1[3,6]	1.013 	2.063E-4 	-	1.131	1.000	1.000	1414	1	3	6
R1[3,7]	0.980 	1.910E-4 	-	1.216	1.000	1.000	1415	1	3	7
R1[3,8]	0.001 	1.396E-3 	gn	3.370	1.000	1.000	1416	1	3	8
R1[3,9]	0.726 	2.530E-4 	-	1.439	1.000	1.000	1417	1	3	9
R1[3,10]	0.024 	1.681E-3 	gn	2.352	1.000	1.000	1418	1	3	10
R1[3,11]	0.008 	1.472E-3 	gn	2.721	1.000	1.000	1419	1	3	11
R1[3,12]	0.022 	1.627E-3 	gn	2.477	1.000	1.000	1420	1	3	12
R1[3,13]	0.268 	9.832E-4 	g	1.756	1.000	1.000	1421	1	3	13
R1[3,15]	0.779 	2.336E-4 	-	1.302	1.000	1.000	1423	1	3	15
R1[3,16]	0.001 	1.661E-3 	gn	2.930	1.000	1.000	1424	1	3	16
R1[3,17]	-0.008 	2.080E-3 	gn	1.693	1.000	1.000	1425	1	3	17
R1[3,18]	0.001 	1.687E-3 	gn	2.543	1.000	1.000	1426	1	3	18
R1[3,19]	0.009 	1.810E-3 	gn	2.391	1.000	1.000	1427	1	3	19
R1[3,20]	0.080 	1.043E-3 	gn	1.807	1.000	1.000	1428	1	3	20
R1[3,21]	0.001 	1.212E-3 	gn	0.413	1.000	1.000	1429	1	3	21
R1[3,22]	0.053 	1.412E-3 	gn	1.818	1.000	1.000	1430	1	3	22
R1[3,23]	0.656 	2.286E-4 	-	1.326	1.000	1.000	1431	1	3	23
R1[3,24]	0.745 	2.112E-4 	-	1.216	1.000	1.000	1432	1	3	24
R1[3,25]	0.805 	1.905E-4 	-	1.178	1.000	1.000	1433	1	3	25
R1[3,26]	1.019 	1.487E-4 	-	0.987	1.000	1.000	1434	1	3	26
R1[3,27]	0.776 	8.622E-7 	n	0.824	1.000	1.000	1435	1	3	27
R1[3,28]	0.797 	1.954E-4 	-	1.297	1.000	1.000	1436	1	3	28
R1[3,29]	0.774 	2.207E-4 	-	1.072	1.000	1.000	1437	1	3	29
R1[3,30]	0.079 	1.612E-3 	gn	1.970	1.000	1.000	1438	1	3	30
R1[3,31]	0.001 	1.549E-3 	gn	3.568	1.000	1.000	1439	1	3	31
