# CRUSH Pixel Data File
#
# Instrument: HAWC_PLUS
# Scan: 2016-12-03_HA_F354-88_0005_81-054
# Object: omc1_c
# Date: 2016-12-03T08:02:22.570 (MJD: 57725.33578418981)
# Project: 88_0005_81
# Exposure: 38.376 s.
# Equatorial: 05h35m13.921s -05d22m22.81s (J2000.0)
# Horizontal: 131d47m40.32s 39d58m09.99s
# CRUSH version: 2.34-3 (devel.1)
#
# Flag '?' - 0x0x80000000 - Unknown
# Flag 'X' - 0x0x1 - Dead
# Flag 'B' - 0x0x2 - Blind
# Flag 'd' - 0x0x100 - Discarded
# Flag 'g' - 0x0x200 - Gain
# Flag 'n' - 0x0x400 - Noisy
# Flag 'f' - 0x0x800 - Degrees-of-freedom.
# Flag 's' - 0x0x1000 - Spiky
# Flag 'r' - 0x0x2000 - Railing/Saturated
# Flag 'F' - 0x0x4000 - Insufficient phase degrees-of-freedom
# Flag '@' - 0x0x8000 - Bad subarray gain
# Flag 'b' - 0x0x10000 - Bad TES bias gain
# Flag 'm' - 0x0x20000 - Bad MUX gain
# Flag 'R' - 0x0x40000 - Bad detector row gain
# Flag 'M' - 0x0x80000 - Bad series array gain
# Flag 'T' - 0x0x100000 - Flicker noise
#
# ch	gain	weight		flag	eff	Gmux	idx	sub	row	col
R0[5,15]	1.020 	1.537E-3 	-	0.659	1.000	1.000	175	0	5	15
R0[5,16]	1.230 	1.128E-3 	-	0.569	1.000	1.000	176	0	5	16
R0[5,17]	1.020 	1.410E-3 	-	0.633	1.000	1.000	177	0	5	17
R0[5,18]	0.967 	1.104E-3 	-	0.616	1.000	1.000	178	0	5	18
R0[5,19]	0.936 	5.608E-4 	-	0.612	1.000	1.000	179	0	5	19
R0[5,21]	0.855 	1.549E-3 	-	0.656	1.000	1.000	181	0	5	21
R0[5,22]	0.906 	1.058E-3 	-	0.673	1.000	1.000	182	0	5	22
R0[5,23]	0.881 	1.326E-3 	-	0.624	1.000	1.000	183	0	5	23
R0[5,24]	0.000 	7.570E-3 	gn	-18.408	1.000	1.000	184	0	5	24
R0[5,25]	0.870 	1.448E-3 	-	0.631	1.000	1.000	185	0	5	25
R0[5,26]	0.540 	3.418E-3 	-	0.627	1.000	1.000	186	0	5	26
R0[6,0]	0.665 	2.394E-3 	-	0.772	1.000	1.000	192	0	6	0
R0[6,1]	0.671 	1.873E-3 	-	0.805	1.000	1.000	193	0	6	1
R0[6,2]	0.633 	2.740E-3 	-	0.905	1.000	1.000	194	0	6	2
R0[6,3]	1.020 	5.965E-4 	-	0.918	1.000	1.000	195	0	6	3
R0[6,4]	0.810 	1.373E-6 	n	1.012	1.000	1.000	196	0	6	4
R0[6,5]	1.133 	1.358E-3 	-	0.684	1.000	1.000	197	0	6	5
R0[6,7]	0.830 	1.886E-3 	-	0.725	1.000	1.000	199	0	6	7
R0[6,8]	0.866 	1.467E-3 	-	0.708	1.000	1.000	200	0	6	8
R0[6,9]	0.917 	1.406E-3 	-	0.684	1.000	1.000	201	0	6	9
R0[6,10]	0.987 	5.426E-4 	-	0.693	1.000	1.000	202	0	6	10
R0[6,11]	0.001 	1.783E-2 	gn	-0.445	1.000	1.000	203	0	6	11
R0[6,12]	0.918 	8.721E-4 	-	0.669	1.000	1.000	204	0	6	12
R0[6,13]	0.933 	1.038E-3 	-	0.637	1.000	1.000	205	0	6	13
R0[6,14]	0.949 	1.325E-3 	-	0.645	1.000	1.000	206	0	6	14
R0[6,15]	1.001 	1.026E-3 	-	0.658	1.000	1.000	207	0	6	15
R0[6,16]	1.100 	2.719E-4 	-	0.626	1.000	1.000	208	0	6	16
R0[6,17]	0.004 	1.720E-2 	gn	-0.950	1.000	1.000	209	0	6	17
R0[6,18]	0.002 	1.753E-3 	gn	-3.574	1.000	1.000	210	0	6	18
R0[6,19]	0.888 	8.332E-5 	-	0.691	1.000	1.000	211	0	6	19
R0[6,21]	0.949 	1.073E-3 	-	0.645	1.000	1.000	213	0	6	21
R0[6,22]	0.936 	1.433E-3 	-	0.649	1.000	1.000	214	0	6	22
R0[6,23]	0.904 	1.469E-3 	-	0.630	1.000	1.000	215	0	6	23
