# CRUSH Pixel Data File
#
# Instrument: HAWC_PLUS
# Scan: 2017-10-25_HA_F445-90_0086_13-120
# Object: W3
# Date: 2017-10-25T09:39:05.620 (MJD: 58051.40294912037)
# Project: 90_0086_13
# Exposure: 82.91676 s.
# Equatorial: 02h25m40.200s 62d06m05.22s (J2000.0)
# Horizontal: -08d05m04.29s 55d47m09.26s
# CRUSH version: 2.41-1 (update.2)
#
# Flag '?' - 0x0x80000000 - Unknown
# Flag 'X' - 0x0x1 - Dead
# Flag 'B' - 0x0x2 - Blind
# Flag 'd' - 0x0x100 - Discarded
# Flag 'g' - 0x0x200 - Gain
# Flag 'n' - 0x0x400 - Noisy
# Flag 'f' - 0x0x800 - Degrees-of-freedom.
# Flag 's' - 0x0x1000 - Spiky
# Flag 'r' - 0x0x2000 - Railing/Saturated
# Flag 'F' - 0x0x4000 - Insufficient phase degrees-of-freedom
# Flag '@' - 0x0x8000 - Bad subarray gain
# Flag 'b' - 0x0x10000 - Bad TES bias gain
# Flag 'm' - 0x0x20000 - Bad MUX gain
# Flag 'R' - 0x0x40000 - Bad detector row gain
# Flag 'M' - 0x0x80000 - Bad series array gain
# Flag 'T' - 0x0x100000 - Flicker noise
# Flag 'L' - 0x0x200000 - LOS response
# Flag '\' - 0x0x400000 - Roll response
#
# ch	gain	weight		flag	eff	Gmux	idx	sub	row	col
R0[29,22]	1.102 	2.839E-4 	-	0.753	1.000	1.000	950	0	29	22
R0[29,23]	1.106 	1.909E-4 	-	0.746	1.000	1.000	951	0	29	23
R0[29,24]	0.002 	9.918E-4 	gn	18.317	1.000	1.000	952	0	29	24
R0[29,25]	1.093 	2.373E-4 	-	0.712	1.000	1.000	953	0	29	25
R0[29,26]	1.052 	2.170E-4 	-	0.721	1.000	1.000	954	0	29	26
R0[29,28]	0.968 	3.160E-4 	-	0.792	1.000	1.000	956	0	29	28
R0[29,29]	0.910 	2.620E-4 	-	0.808	1.000	1.000	957	0	29	29
R0[29,30]	1.003 	2.911E-4 	-	0.754	1.000	1.000	958	0	29	30
R0[29,31]	0.948 	2.576E-4 	-	0.808	1.000	1.000	959	0	29	31
R0[30,0]	0.890 	1.980E-4 	-	0.943	1.000	1.000	960	0	30	0
R0[30,1]	0.832 	3.451E-4 	-	0.956	1.000	1.000	961	0	30	1
R0[30,2]	0.856 	4.282E-4 	-	0.835	1.000	1.000	962	0	30	2
R0[30,3]	0.992 	3.491E-4 	-	0.785	1.000	1.000	963	0	30	3
R0[30,4]	1.007 	2.210E-4 	-	0.783	1.000	1.000	964	0	30	4
R0[30,5]	1.030 	3.182E-4 	-	0.795	1.000	1.000	965	0	30	5
R0[30,7]	-0.003 	6.776E-4 	gn	-8.650	1.000	1.000	967	0	30	7
R0[30,8]	-0.002 	8.179E-4 	gn	-17.762	1.000	1.000	968	0	30	8
R0[30,9]	1.092 	3.131E-4 	-	0.798	1.000	1.000	969	0	30	9
R0[30,10]	1.094 	2.442E-4 	-	0.769	1.000	1.000	970	0	30	10
R0[30,11]	1.119 	2.692E-4 	-	0.745	1.000	1.000	971	0	30	11
R0[30,12]	1.146 	2.171E-4 	-	0.743	1.000	1.000	972	0	30	12
R0[30,13]	1.112 	2.635E-4 	-	0.750	1.000	1.000	973	0	30	13
R0[30,14]	1.107 	1.836E-4 	-	0.734	1.000	1.000	974	0	30	14
R0[30,15]	1.103 	2.170E-4 	-	0.768	1.000	1.000	975	0	30	15
R0[30,16]	0.006 	6.057E-4 	gn	2.743	1.000	1.000	976	0	30	16
R0[30,17]	0.008 	1.110E-3 	gn	1.637	1.000	1.000	977	0	30	17
R0[30,18]	1.109 	2.688E-4 	-	0.746	1.000	1.000	978	0	30	18
R0[30,19]	1.106 	2.247E-4 	-	0.779	1.000	1.000	979	0	30	19
R0[30,21]	1.124 	1.979E-4 	-	0.759	1.000	1.000	981	0	30	21
R0[30,22]	1.100 	2.652E-4 	-	0.746	1.000	1.000	982	0	30	22
R0[30,23]	1.091 	2.387E-4 	-	0.755	1.000	1.000	983	0	30	23
R0[30,24]	0.002 	1.016E-3 	gn	15.927	1.000	1.000	984	0	30	24
R0[30,25]	1.014 	2.910E-4 	-	0.773	1.000	1.000	985	0	30	25
R0[30,26]	1.033 	1.924E-4 	-	0.763	1.000	1.000	986	0	30	26
R0[30,28]	0.951 	2.135E-4 	-	0.810	1.000	1.000	988	0	30	28
R0[30,29]	0.909 	2.766E-4 	-	0.850	1.000	1.000	989	0	30	29
R0[30,30]	0.848 	3.461E-4 	-	0.881	1.000	1.000	990	0	30	30
R0[30,31]	0.697 	3.994E-4 	-	1.018	1.000	1.000	991	0	30	31
R0[31,0]	0.706 	3.306E-4 	-	1.057	1.000	1.000	992	0	31	0
R0[31,1]	0.805 	3.549E-4 	-	0.930	1.000	1.000	993	0	31	1
R0[31,2]	0.902 	1.738E-4 	-	0.870	1.000	1.000	994	0	31	2
R0[31,3]	1.002 	2.822E-4 	-	0.773	1.000	1.000	995	0	31	3
R0[31,4]	1.012 	3.176E-4 	-	0.822	1.000	1.000	996	0	31	4
R0[31,5]	1.027 	3.393E-4 	-	0.820	1.000	1.000	997	0	31	5
R0[31,7]	1.081 	2.276E-4 	-	0.798	1.000	1.000	999	0	31	7
R0[31,8]	1.092 	3.070E-4 	-	0.800	1.000	1.000	1000	0	31	8
R0[31,9]	1.099 	2.544E-4 	-	0.792	1.000	1.000	1001	0	31	9
R0[31,10]	1.120 	2.388E-4 	-	0.775	1.000	1.000	1002	0	31	10
R0[31,11]	1.126 	2.537E-4 	-	0.773	1.000	1.000	1003	0	31	11
R0[31,12]	1.106 	2.665E-4 	-	0.753	1.000	1.000	1004	0	31	12
R0[31,13]	1.091 	2.959E-4 	-	0.748	1.000	1.000	1005	0	31	13
R0[31,14]	0.006 	9.537E-4 	gn	1.397	1.000	1.000	1006	0	31	14
R0[31,15]	0.013 	9.356E-4 	gn	0.808	1.000	1.000	1007	0	31	15
R0[31,16]	1.081 	2.596E-4 	-	0.799	1.000	1.000	1008	0	31	16
R0[31,17]	1.089 	2.368E-4 	-	0.801	1.000	1.000	1009	0	31	17
R0[31,18]	1.162 	2.139E-4 	-	0.767	1.000	1.000	1010	0	31	18
R0[31,19]	1.090 	2.680E-4 	-	0.790	1.000	1.000	1011	0	31	19
R0[31,21]	1.222 	1.651E-4 	-	0.781	1.000	1.000	1013	0	31	21
R0[31,22]	1.149 	2.608E-4 	-	0.782	1.000	1.000	1014	0	31	22
R0[31,23]	0.004 	1.054E-3 	gn	8.569	1.000	1.000	1015	0	31	23
R0[31,24]	0.003 	9.676E-4 	gn	9.314	1.000	1.000	1016	0	31	24
R0[31,25]	1.052 	2.509E-4 	-	0.769	1.000	1.000	1017	0	31	25
R0[31,26]	1.102 	2.367E-4 	-	0.788	1.000	1.000	1018	0	31	26
R0[31,28]	0.906 	3.171E-4 	-	0.838	1.000	1.000	1020	0	31	28
R0[31,29]	0.004 	1.577E-3 	gn	3.260	1.000	1.000	1021	0	31	29
R0[31,30]	0.756 	4.020E-4 	-	0.954	1.000	1.000	1022	0	31	30
R0[31,31]	0.200 	1.391E-3 	g	1.144	1.000	1.000	1023	0	31	31
R0[32,0]	0.352 	1.114E-3 	-	1.133	1.000	1.000	1024	0	32	0
R0[32,1]	0.741 	4.727E-4 	-	0.966	1.000	1.000	1025	0	32	1
R0[32,2]	0.828 	4.615E-4 	-	0.876	1.000	1.000	1026	0	32	2
R0[32,3]	0.903 	4.255E-4 	-	0.806	1.000	1.000	1027	0	32	3
R0[32,4]	0.968 	3.414E-4 	-	0.836	1.000	1.000	1028	0	32	4
R0[32,5]	1.039 	2.957E-4 	-	0.799	1.000	1.000	1029	0	32	5
R0[32,7]	-0.000 	7.993E-4 	gn	-87.053	1.000	1.000	1031	0	32	7
R0[32,8]	1.170 	3.105E-4 	-	0.697	1.000	1.000	1032	0	32	8
R0[32,9]	1.092 	3.026E-4 	-	0.762	1.000	1.000	1033	0	32	9
R0[32,10]	1.148 	2.564E-4 	-	0.774	1.000	1.000	1034	0	32	10
R0[32,11]	0.002 	8.211E-4 	gn	26.739	1.000	1.000	1035	0	32	11
R0[32,12]	0.002 	9.222E-4 	gn	9.058	1.000	1.000	1036	0	32	12
R0[32,13]	1.002 	2.244E-4 	-	0.782	1.000	1.000	1037	0	32	13
R0[32,14]	1.015 	2.760E-4 	-	0.770	1.000	1.000	1038	0	32	14
R0[32,15]	-1.365 	3.547E-8 	gn	2.356	1.000	1.000	1039	0	32	15
R0[32,16]	0.979 	2.996E-4 	-	0.813	1.000	1.000	1040	0	32	16
R0[32,17]	1.024 	2.967E-4 	-	0.789	1.000	1.000	1041	0	32	17
R0[32,18]	0.988 	2.734E-4 	-	0.797	1.000	1.000	1042	0	32	18
R0[32,19]	1.021 	2.628E-4 	-	0.792	1.000	1.000	1043	0	32	19
R0[32,21]	1.109 	2.693E-4 	-	0.790	1.000	1.000	1045	0	32	21
R0[32,22]	1.117 	2.647E-4 	-	0.771	1.000	1.000	1046	0	32	22
R0[32,23]	1.015 	2.982E-4 	-	0.802	1.000	1.000	1047	0	32	23
R0[32,24]	0.003 	1.027E-3 	gn	9.485	1.000	1.000	1048	0	32	24
R0[32,25]	1.061 	2.177E-4 	-	0.762	1.000	1.000	1049	0	32	25
R0[32,26]	1.060 	2.493E-4 	-	0.795	1.000	1.000	1050	0	32	26
R0[32,28]	0.710 	4.895E-4 	-	0.985	1.000	1.000	1052	0	32	28
R0[32,29]	0.716 	4.872E-4 	-	0.954	1.000	1.000	1053	0	32	29
R0[32,30]	0.683 	4.828E-4 	-	0.977	1.000	1.000	1054	0	32	30
R0[32,31]	0.253 	1.223E-3 	g	1.111	1.000	1.000	1055	0	32	31
R0[33,0]	0.767 	3.218E-4 	-	0.942	1.000	1.000	1056	0	33	0
R0[33,1]	0.766 	4.310E-4 	-	0.974	1.000	1.000	1057	0	33	1
R0[33,2]	0.799 	3.874E-4 	-	0.904	1.000	1.000	1058	0	33	2
R0[33,3]	0.919 	3.912E-4 	-	0.802	1.000	1.000	1059	0	33	3
R0[33,4]	0.904 	4.028E-4 	-	0.845	1.000	1.000	1060	0	33	4
R0[33,5]	0.996 	2.232E-4 	-	0.773	1.000	1.000	1061	0	33	5
R0[33,7]	1.079 	2.031E-4 	-	0.703	1.000	1.000	1063	0	33	7
R0[33,8]	0.998 	3.623E-4 	-	0.792	1.000	1.000	1064	0	33	8
R0[33,9]	1.046 	3.122E-4 	-	0.763	1.000	1.000	1065	0	33	9
R0[33,10]	0.902 	3.339E-4 	-	0.903	1.000	1.000	1066	0	33	10
R0[33,11]	1.046 	3.155E-4 	-	0.786	1.000	1.000	1067	0	33	11
R0[33,12]	0.973 	2.863E-4 	-	0.828	1.000	1.000	1068	0	33	12
R0[33,13]	1.002 	2.763E-4 	-	0.763	1.000	1.000	1069	0	33	13
R0[33,14]	0.033 	8.091E-4 	gn	1.442	1.000	1.000	1070	0	33	14
R0[33,15]	1.089 	1.949E-4 	-	0.779	1.000	1.000	1071	0	33	15
R0[33,16]	1.115 	2.437E-4 	-	0.800	1.000	1.000	1072	0	33	16
R0[33,17]	1.099 	1.478E-4 	-	0.805	1.000	1.000	1073	0	33	17
R0[33,18]	0.981 	2.744E-4 	-	0.823	1.000	1.000	1074	0	33	18
R0[33,19]	0.955 	3.216E-4 	-	0.814	1.000	1.000	1075	0	33	19
R0[33,21]	1.059 	2.873E-4 	-	0.807	1.000	1.000	1077	0	33	21
R0[33,22]	1.046 	2.639E-4 	-	0.800	1.000	1.000	1078	0	33	22
R0[33,23]	0.955 	3.118E-4 	-	0.822	1.000	1.000	1079	0	33	23
R0[33,24]	0.003 	9.163E-4 	gn	11.239	1.000	1.000	1080	0	33	24
R0[33,25]	0.977 	2.439E-4 	-	0.811	1.000	1.000	1081	0	33	25
R0[33,26]	0.002 	9.424E-4 	gn	15.244	1.000	1.000	1082	0	33	26
R0[33,28]	0.822 	4.027E-4 	-	0.917	1.000	1.000	1084	0	33	28
R0[33,29]	0.761 	4.113E-4 	-	0.934	1.000	1.000	1085	0	33	29
R0[33,30]	0.760 	4.503E-4 	-	0.931	1.000	1.000	1086	0	33	30
R0[33,31]	0.808 	3.597E-4 	-	0.896	1.000	1.000	1087	0	33	31
R0[34,0]	1.001 	2.193E-4 	-	0.744	1.000	1.000	1088	0	34	0
R0[34,1]	0.989 	3.223E-4 	-	0.856	1.000	1.000	1089	0	34	1
R0[34,2]	0.824 	3.749E-4 	-	0.950	1.000	1.000	1090	0	34	2
R0[34,3]	0.873 	2.914E-4 	-	0.928	1.000	1.000	1091	0	34	3
R0[34,4]	0.953 	3.247E-4 	-	0.891	1.000	1.000	1092	0	34	4
R0[34,5]	0.980 	3.474E-4 	-	0.867	1.000	1.000	1093	0	34	5
R0[34,7]	1.030 	2.827E-4 	-	0.802	1.000	1.000	1095	0	34	7
R0[34,8]	1.083 	2.521E-4 	-	0.788	1.000	1.000	1096	0	34	8
R0[34,9]	1.091 	2.271E-4 	-	0.791	1.000	1.000	1097	0	34	9
R0[34,10]	1.091 	2.936E-4 	-	0.783	1.000	1.000	1098	0	34	10
R0[34,11]	1.075 	2.086E-4 	-	0.823	1.000	1.000	1099	0	34	11
R0[34,12]	1.199 	2.468E-4 	-	0.723	1.000	1.000	1100	0	34	12
R0[34,13]	1.072 	3.096E-4 	-	0.801	1.000	1.000	1101	0	34	13
R0[34,14]	0.173 	8.449E-4 	g	1.126	1.000	1.000	1102	0	34	14
R0[34,15]	1.258 	1.304E-4 	-	0.814	1.000	1.000	1103	0	34	15
R0[34,16]	1.217 	2.215E-4 	-	0.836	1.000	1.000	1104	0	34	16
R0[34,17]	1.200 	2.254E-4 	-	0.816	1.000	1.000	1105	0	34	17
R0[34,18]	1.073 	2.525E-4 	-	0.868	1.000	1.000	1106	0	34	18
R0[34,19]	0.999 	2.734E-4 	-	0.844	1.000	1.000	1107	0	34	19
R0[34,21]	1.020 	2.534E-4 	-	0.851	1.000	1.000	1109	0	34	21
R0[34,22]	1.009 	2.984E-4 	-	0.848	1.000	1.000	1110	0	34	22
R0[34,23]	1.030 	2.503E-4 	-	0.845	1.000	1.000	1111	0	34	23
R0[34,24]	0.003 	9.845E-4 	gn	14.762	1.000	1.000	1112	0	34	24
R0[34,25]	0.977 	2.895E-4 	-	0.844	1.000	1.000	1113	0	34	25
R0[34,26]	0.929 	2.950E-4 	-	0.866	1.000	1.000	1114	0	34	26
R0[34,28]	0.874 	3.029E-4 	-	0.914	1.000	1.000	1116	0	34	28
R0[34,29]	0.818 	3.346E-4 	-	1.096	1.000	1.000	1117	0	34	29
R0[34,30]	0.954 	1.902E-4 	-	0.876	1.000	1.000	1118	0	34	30
R0[34,31]	0.936 	2.749E-4 	-	0.885	1.000	1.000	1119	0	34	31
R0[35,0]	0.816 	2.577E-4 	-	0.856	1.000	1.000	1120	0	35	0
R0[35,1]	0.849 	4.204E-4 	-	0.890	1.000	1.000	1121	0	35	1
R0[35,2]	0.870 	4.044E-4 	-	0.895	1.000	1.000	1122	0	35	2
R0[35,3]	1.056 	2.546E-4 	-	0.728	1.000	1.000	1123	0	35	3
R0[35,4]	0.900 	3.399E-4 	-	0.920	1.000	1.000	1124	0	35	4
R0[35,5]	0.898 	3.330E-4 	-	0.935	1.000	1.000	1125	0	35	5
R0[35,7]	0.992 	2.932E-4 	-	0.837	1.000	1.000	1127	0	35	7
R0[35,8]	1.011 	2.933E-4 	-	0.840	1.000	1.000	1128	0	35	8
R0[35,9]	1.028 	2.568E-4 	-	0.808	1.000	1.000	1129	0	35	9
R0[35,10]	1.001 	3.067E-4 	-	0.838	1.000	1.000	1130	0	35	10
R0[35,11]	1.039 	3.081E-4 	-	0.851	1.000	1.000	1131	0	35	11
R0[35,12]	1.042 	2.600E-4 	-	0.845	1.000	1.000	1132	0	35	12
R0[35,13]	1.046 	3.165E-4 	-	0.843	1.000	1.000	1133	0	35	13
R0[35,14]	1.079 	3.031E-4 	-	0.821	1.000	1.000	1134	0	35	14
R0[35,15]	1.143 	1.597E-4 	-	0.838	1.000	1.000	1135	0	35	15
R0[35,16]	1.139 	1.995E-4 	-	0.927	1.000	1.000	1136	0	35	16
R0[35,17]	1.091 	1.930E-4 	-	0.942	1.000	1.000	1137	0	35	17
R0[35,18]	0.997 	2.974E-4 	-	0.965	1.000	1.000	1138	0	35	18
R0[35,19]	0.978 	2.595E-4 	-	0.937	1.000	1.000	1139	0	35	19
R0[35,21]	0.976 	2.146E-4 	-	0.869	1.000	1.000	1141	0	35	21
R0[35,22]	0.973 	3.196E-4 	-	0.895	1.000	1.000	1142	0	35	22
R0[35,23]	0.966 	2.609E-4 	-	0.904	1.000	1.000	1143	0	35	23
R0[35,24]	0.003 	9.984E-4 	gn	10.400	1.000	1.000	1144	0	35	24
R0[35,25]	0.923 	3.176E-4 	-	0.864	1.000	1.000	1145	0	35	25
R0[35,26]	0.876 	3.255E-4 	-	0.855	1.000	1.000	1146	0	35	26
R0[35,28]	0.796 	3.979E-4 	-	0.928	1.000	1.000	1148	0	35	28
R0[35,29]	0.779 	3.171E-4 	-	1.065	1.000	1.000	1149	0	35	29
R0[35,30]	0.784 	3.686E-4 	-	1.002	1.000	1.000	1150	0	35	30
R0[35,31]	0.753 	3.269E-4 	-	1.025	1.000	1.000	1151	0	35	31
R0[36,0]	0.722 	2.124E-4 	-	1.019	1.000	1.000	1152	0	36	0
R0[36,1]	1.008 	1.634E-4 	-	0.815	1.000	1.000	1153	0	36	1
R0[36,2]	0.893 	3.161E-4 	-	1.010	1.000	1.000	1154	0	36	2
R0[36,3]	0.949 	2.842E-4 	-	0.993	1.000	1.000	1155	0	36	3
R0[36,4]	1.004 	2.314E-4 	-	0.962	1.000	1.000	1156	0	36	4
R0[36,5]	1.018 	2.844E-4 	-	0.986	1.000	1.000	1157	0	36	5
R0[36,7]	1.126 	2.496E-4 	-	0.901	1.000	1.000	1159	0	36	7
R0[36,8]	1.140 	2.332E-4 	-	0.872	1.000	1.000	1160	0	36	8
R0[36,9]	1.129 	2.607E-4 	-	0.872	1.000	1.000	1161	0	36	9
R0[36,10]	1.176 	2.441E-4 	-	0.849	1.000	1.000	1162	0	36	10
R0[36,11]	1.197 	2.066E-4 	-	0.865	1.000	1.000	1163	0	36	11
R0[36,12]	1.226 	1.491E-4 	-	0.844	1.000	1.000	1164	0	36	12
R0[36,13]	1.202 	2.064E-4 	-	0.850	1.000	1.000	1165	0	36	13
R0[36,14]	1.176 	2.341E-4 	-	0.872	1.000	1.000	1166	0	36	14
R0[36,15]	1.206 	1.960E-4 	-	0.875	1.000	1.000	1167	0	36	15
R0[36,16]	0.001 	1.058E-3 	gn	29.556	1.000	1.000	1168	0	36	16
R0[36,17]	1.143 	2.263E-4 	-	0.936	1.000	1.000	1169	0	36	17
R0[36,18]	1.125 	2.351E-4 	-	0.939	1.000	1.000	1170	0	36	18
R0[36,19]	1.099 	1.859E-4 	-	0.980	1.000	1.000	1171	0	36	19
R0[36,21]	1.102 	1.886E-4 	-	0.873	1.000	1.000	1173	0	36	21
R0[36,22]	0.003 	1.116E-3 	gn	13.412	1.000	1.000	1174	0	36	22
R0[36,23]	1.078 	2.285E-4 	-	0.885	1.000	1.000	1175	0	36	23
R0[36,24]	0.003 	1.012E-3 	gn	10.400	1.000	1.000	1176	0	36	24
R0[36,25]	1.032 	2.459E-4 	-	0.872	1.000	1.000	1177	0	36	25
R0[36,26]	0.964 	2.553E-4 	-	0.886	1.000	1.000	1178	0	36	26
R0[36,28]	0.897 	2.784E-4 	-	0.995	1.000	1.000	1180	0	36	28
R0[36,29]	0.888 	2.851E-4 	-	1.024	1.000	1.000	1181	0	36	29
R0[36,30]	0.773 	3.557E-4 	-	1.032	1.000	1.000	1182	0	36	30
R0[36,31]	0.458 	8.405E-4 	-	1.150	1.000	1.000	1183	0	36	31
R0[37,0]	0.674 	2.309E-4 	-	1.007	1.000	1.000	1184	0	37	0
R0[37,1]	0.786 	2.120E-4 	-	0.927	1.000	1.000	1185	0	37	1
R0[37,2]	0.842 	3.654E-4 	-	0.992	1.000	1.000	1186	0	37	2
R0[37,3]	0.871 	3.345E-4 	-	1.014	1.000	1.000	1187	0	37	3
R0[37,4]	0.929 	2.139E-4 	-	1.029	1.000	1.000	1188	0	37	4
R0[37,5]	0.934 	2.640E-4 	-	1.030	1.000	1.000	1189	0	37	5
R0[37,7]	0.992 	2.565E-4 	-	1.009	1.000	1.000	1191	0	37	7
R0[37,8]	1.034 	2.454E-4 	-	1.000	1.000	1.000	1192	0	37	8
R0[37,9]	1.065 	2.470E-4 	-	0.958	1.000	1.000	1193	0	37	9
R0[37,10]	1.070 	2.048E-4 	-	0.953	1.000	1.000	1194	0	37	10
R0[37,11]	1.072 	2.505E-4 	-	0.957	1.000	1.000	1195	0	37	11
R0[37,12]	1.192 	2.077E-4 	-	0.885	1.000	1.000	1196	0	37	12
R0[37,13]	1.134 	2.251E-4 	-	0.871	1.000	1.000	1197	0	37	13
R0[37,14]	1.109 	2.396E-4 	-	0.913	1.000	1.000	1198	0	37	14
R0[37,15]	1.138 	2.395E-4 	-	0.923	1.000	1.000	1199	0	37	15
R0[37,16]	1.104 	1.842E-4 	-	0.876	1.000	1.000	1200	0	37	16
R0[37,17]	1.044 	1.392E-4 	-	0.946	1.000	1.000	1201	0	37	17
R0[37,18]	1.045 	2.326E-4 	-	0.863	1.000	1.000	1202	0	37	18
R0[37,19]	1.004 	2.181E-4 	-	0.934	1.000	1.000	1203	0	37	19
R0[37,21]	1.020 	2.613E-4 	-	0.954	1.000	1.000	1205	0	37	21
R0[37,22]	0.992 	2.586E-4 	-	0.969	1.000	1.000	1206	0	37	22
R0[37,23]	0.943 	2.763E-4 	-	0.987	1.000	1.000	1207	0	37	23
R0[37,24]	0.002 	9.991E-4 	gn	19.326	1.000	1.000	1208	0	37	24
R0[37,25]	0.915 	2.506E-4 	-	0.950	1.000	1.000	1209	0	37	25
R0[37,26]	0.892 	1.996E-4 	-	0.939	1.000	1.000	1210	0	37	26
R0[37,28]	0.816 	3.360E-4 	-	0.942	1.000	1.000	1212	0	37	28
R0[37,29]	0.786 	3.006E-4 	-	1.003	1.000	1.000	1213	0	37	29
R0[37,30]	0.798 	3.157E-4 	-	0.972	1.000	1.000	1214	0	37	30
R0[37,31]	0.307 	1.226E-3 	-	1.160	1.000	1.000	1215	0	37	31
R0[38,0]	0.766 	2.379E-4 	-	0.908	1.000	1.000	1216	0	38	0
R0[38,1]	0.771 	1.974E-4 	-	0.941	1.000	1.000	1217	0	38	1
R0[38,2]	0.781 	2.925E-4 	-	1.001	1.000	1.000	1218	0	38	2
R0[38,3]	0.889 	2.988E-4 	-	0.985	1.000	1.000	1219	0	38	3
R0[38,4]	0.946 	2.382E-4 	-	1.029	1.000	1.000	1220	0	38	4
R0[38,5]	1.072 	2.758E-4 	-	0.966	1.000	1.000	1221	0	38	5
R0[38,7]	1.343 	1.875E-4 	-	0.796	1.000	1.000	1223	0	38	7
R0[38,8]	0.949 	2.540E-4 	-	1.095	1.000	1.000	1224	0	38	8
R0[38,9]	1.044 	2.386E-4 	-	1.002	1.000	1.000	1225	0	38	9
R0[38,10]	1.154 	1.814E-4 	-	0.954	1.000	1.000	1226	0	38	10
R0[38,11]	1.069 	2.292E-4 	-	1.036	1.000	1.000	1227	0	38	11
R0[38,12]	1.058 	7.773E-5 	-	0.991	1.000	1.000	1228	0	38	12
R0[38,13]	1.069 	2.214E-4 	-	1.013	1.000	1.000	1229	0	38	13
R0[38,14]	1.118 	7.690E-5 	-	0.942	1.000	1.000	1230	0	38	14
R0[38,15]	1.195 	1.626E-4 	-	0.896	1.000	1.000	1231	0	38	15
R0[38,16]	1.234 	2.220E-4 	-	0.826	1.000	1.000	1232	0	38	16
R0[38,17]	0.929 	2.156E-4 	-	1.051	1.000	1.000	1233	0	38	17
R0[38,18]	0.934 	1.989E-4 	-	0.958	1.000	1.000	1234	0	38	18
R0[38,19]	1.190 	9.355E-5 	-	0.833	1.000	1.000	1235	0	38	19
R0[38,21]	1.169 	2.087E-4 	-	0.873	1.000	1.000	1237	0	38	21
R0[38,22]	0.963 	2.560E-4 	-	0.970	1.000	1.000	1238	0	38	22
R0[38,23]	0.868 	2.611E-4 	-	1.060	1.000	1.000	1239	0	38	23
R0[38,24]	0.002 	8.674E-4 	gn	20.087	1.000	1.000	1240	0	38	24
R0[38,25]	1.193 	1.945E-4 	-	0.803	1.000	1.000	1241	0	38	25
R0[38,26]	1.120 	2.110E-4 	-	0.843	1.000	1.000	1242	0	38	26
R0[38,28]	0.892 	3.122E-4 	-	0.913	1.000	1.000	1244	0	38	28
R0[38,29]	0.304 	1.315E-3 	-	1.235	1.000	1.000	1245	0	38	29
R0[38,30]	0.790 	3.333E-4 	-	0.996	1.000	1.000	1246	0	38	30
R0[38,31]	0.810 	3.165E-4 	-	0.977	1.000	1.000	1247	0	38	31
R0[39,0]	0.856 	3.220E-4 	-	0.755	1.000	1.000	1248	0	39	0
R0[39,1]	0.005 	3.760E-4 	gn	5.216	1.000	1.000	1249	0	39	1
R0[39,2]	0.727 	2.833E-4 	-	0.991	1.000	1.000	1250	0	39	2
R0[39,3]	0.007 	3.788E-4 	gn	3.291	1.000	1.000	1251	0	39	3
R0[39,4]	0.008 	3.218E-4 	gn	7.455	1.000	1.000	1252	0	39	4
R0[39,5]	0.007 	3.588E-4 	gn	7.203	1.000	1.000	1253	0	39	5
R0[39,7]	0.007 	3.404E-4 	gn	23.843	1.000	1.000	1255	0	39	7
R0[39,8]	0.005 	3.586E-4 	gn	14.157	1.000	1.000	1256	0	39	8
R0[39,9]	0.003 	3.896E-4 	gn	24.340	1.000	1.000	1257	0	39	9
R0[39,10]	0.004 	3.373E-4 	gn	21.856	1.000	1.000	1258	0	39	10
R0[39,11]	0.002 	5.040E-4 	gn	29.183	1.000	1.000	1259	0	39	11
R0[39,12]	0.001 	5.640E-4 	gn	62.837	1.000	1.000	1260	0	39	12
R0[39,13]	0.898 	2.454E-4 	-	1.142	1.000	1.000	1261	0	39	13
R0[39,14]	0.000 	5.610E-4 	gn	733.372	1.000	1.000	1262	0	39	14
R0[39,15]	0.000 	5.482E-4 	gn	239.925	1.000	1.000	1263	0	39	15
R0[39,16]	1.165 	2.356E-4 	-	0.842	1.000	1.000	1264	0	39	16
R0[39,17]	1.123 	2.114E-4 	-	0.823	1.000	1.000	1265	0	39	17
R0[39,18]	0.825 	3.137E-4 	-	1.050	1.000	1.000	1266	0	39	18
R0[39,19]	0.783 	2.216E-4 	-	1.007	1.000	1.000	1267	0	39	19
R0[39,21]	1.130 	2.318E-4 	-	0.878	1.000	1.000	1269	0	39	21
R0[39,22]	0.960 	2.227E-4 	-	0.978	1.000	1.000	1270	0	39	22
R0[39,23]	0.763 	2.942E-4 	-	1.091	1.000	1.000	1271	0	39	23
R0[39,24]	0.001 	9.235E-4 	gn	28.687	1.000	1.000	1272	0	39	24
R0[39,25]	0.001 	7.706E-4 	gn	38.063	1.000	1.000	1273	0	39	25
R0[39,26]	1.091 	2.119E-4 	-	0.823	1.000	1.000	1274	0	39	26
R0[39,28]	0.715 	3.610E-4 	-	1.117	1.000	1.000	1276	0	39	28
R0[39,29]	0.610 	5.109E-4 	-	1.158	1.000	1.000	1277	0	39	29
R0[39,30]	0.882 	2.901E-4 	-	0.960	1.000	1.000	1278	0	39	30
R0[39,31]	0.856 	2.502E-4 	-	0.992	1.000	1.000	1279	0	39	31
R0[40,0]	1.000 	1.748E-2 	Bn	0.000	1.000	1.000	1280	0	40	0
R0[40,1]	1.000 	1.499E-2 	Bn	0.000	1.000	1.000	1281	0	40	1
R0[40,2]	1.000 	1.009E-2 	Bn	0.000	1.000	1.000	1282	0	40	2
