# CRUSH Pixel Data File
#
# Instrument: HAWC_PLUS
# Scan: 2016-12-03_HA_F354-88_0005_82-062
# Object: omc1_c
# Date: 2016-12-03T08:21:01.970 (MJD: 57725.348740208334)
# Project: 88_0005_82
# Exposure: 29.962799999999998 s.
# Equatorial: 05h35m13.921s -05d22m22.81s (J2000.0)
# Horizontal: 133d29m39.79s 42d43m03.84s
# CRUSH version: 2.34-3 (devel.1)
#
# Flag '?' - 0x0x80000000 - Unknown
# Flag 'X' - 0x0x1 - Dead
# Flag 'B' - 0x0x2 - Blind
# Flag 'd' - 0x0x100 - Discarded
# Flag 'g' - 0x0x200 - Gain
# Flag 'n' - 0x0x400 - Noisy
# Flag 'f' - 0x0x800 - Degrees-of-freedom.
# Flag 's' - 0x0x1000 - Spiky
# Flag 'r' - 0x0x2000 - Railing/Saturated
# Flag 'F' - 0x0x4000 - Insufficient phase degrees-of-freedom
# Flag '@' - 0x0x8000 - Bad subarray gain
# Flag 'b' - 0x0x10000 - Bad TES bias gain
# Flag 'm' - 0x0x20000 - Bad MUX gain
# Flag 'R' - 0x0x40000 - Bad detector row gain
# Flag 'M' - 0x0x80000 - Bad series array gain
# Flag 'T' - 0x0x100000 - Flicker noise
#
# ch	gain	weight		flag	eff	Gmux	idx	sub	row	col
R0[33,3]	0.903 	8.434E-4 	B	-0.015	1.000	1.000	1059	0	33	3
R0[33,4]	0.895 	1.210E-3 	B	0.006	1.000	1.000	1060	0	33	4
R0[33,5]	1.044 	9.883E-4 	-	0.281	1.000	1.000	1061	0	33	5
R0[33,7]	1.237 	7.519E-4 	-	0.652	1.000	1.000	1063	0	33	7
R0[33,8]	1.140 	1.592E-3 	-	0.737	1.000	1.000	1064	0	33	8
R0[33,9]	1.221 	1.139E-3 	-	0.728	1.000	1.000	1065	0	33	9
R0[33,10]	1.044 	1.136E-3 	-	0.807	1.000	1.000	1066	0	33	10
R0[33,11]	1.230 	1.456E-3 	-	0.782	1.000	1.000	1067	0	33	11
R0[33,12]	1.129 	1.538E-3 	-	0.808	1.000	1.000	1068	0	33	12
R0[33,13]	1.185 	7.859E-4 	-	0.757	1.000	1.000	1069	0	33	13
R0[33,14]	0.051 	9.500E-3 	gn	0.748	1.000	1.000	1070	0	33	14
R0[33,15]	1.309 	1.004E-3 	-	0.716	1.000	1.000	1071	0	33	15
R0[33,16]	1.355 	1.125E-3 	-	0.708	1.000	1.000	1072	0	33	16
R0[33,17]	1.303 	6.696E-4 	-	0.711	1.000	1.000	1073	0	33	17
R0[33,18]	1.145 	1.104E-3 	-	0.756	1.000	1.000	1074	0	33	18
R0[33,19]	1.138 	1.653E-3 	-	0.772	1.000	1.000	1075	0	33	19
R0[33,21]	1.238 	2.845E-4 	-	0.730	1.000	1.000	1077	0	33	21
R0[33,22]	1.245 	1.229E-3 	-	0.764	1.000	1.000	1078	0	33	22
R0[33,23]	1.125 	1.153E-3 	-	0.783	1.000	1.000	1079	0	33	23
R0[33,24]	-0.000 	1.284E-2 	gn	9.598	1.000	1.000	1080	0	33	24
R0[33,25]	1.158 	1.070E-3 	-	0.794	1.000	1.000	1081	0	33	25
R0[33,26]	-0.000 	1.210E-2 	gn	-0.087	1.000	1.000	1082	0	33	26
R0[34,0]	0.978 	2.598E-4 	B	-0.035	1.000	1.000	1088	0	34	0
R0[34,1]	0.904 	3.867E-4 	B	-0.032	1.000	1.000	1089	0	34	1
R0[34,2]	0.678 	8.007E-4 	B	-0.028	1.000	1.000	1090	0	34	2
R0[34,3]	0.750 	6.174E-4 	B	-0.033	1.000	1.000	1091	0	34	3
R0[34,4]	0.846 	8.289E-4 	B	-0.012	1.000	1.000	1092	0	34	4
R0[34,5]	0.887 	1.651E-3 	-	0.294	1.000	1.000	1093	0	34	5
R0[34,7]	1.037 	1.322E-3 	-	0.711	1.000	1.000	1095	0	34	7
R0[34,8]	1.066 	1.733E-3 	-	0.745	1.000	1.000	1096	0	34	8
R0[34,9]	1.125 	1.060E-3 	-	0.764	1.000	1.000	1097	0	34	9
R0[34,10]	1.130 	1.222E-3 	-	0.765	1.000	1.000	1098	0	34	10
R0[34,11]	1.126 	1.183E-3 	-	0.788	1.000	1.000	1099	0	34	11
R0[34,12]	1.261 	1.443E-3 	-	0.694	1.000	1.000	1100	0	34	12
R0[34,13]	1.132 	1.884E-3 	-	0.785	1.000	1.000	1101	0	34	13
R0[34,14]	0.340 	5.112E-3 	-	0.978	1.000	1.000	1102	0	34	14
R0[34,15]	1.404 	5.494E-4 	-	0.768	1.000	1.000	1103	0	34	15
R0[34,16]	1.330 	1.382E-3 	-	0.717	1.000	1.000	1104	0	34	16
R0[34,17]	1.350 	8.705E-5 	-	0.781	1.000	1.000	1105	0	34	17
R0[34,18]	1.139 	1.364E-3 	-	0.752	1.000	1.000	1106	0	34	18
R0[34,19]	1.081 	1.167E-3 	-	0.793	1.000	1.000	1107	0	34	19
R0[34,21]	1.084 	9.802E-4 	-	0.792	1.000	1.000	1109	0	34	21
R0[34,22]	1.074 	1.714E-3 	-	0.796	1.000	1.000	1110	0	34	22
R0[34,23]	1.067 	1.205E-3 	-	0.799	1.000	1.000	1111	0	34	23
R0[34,24]	-0.000 	1.231E-2 	gn	7.841	1.000	1.000	1112	0	34	24
R0[34,25]	1.031 	1.493E-3 	-	0.828	1.000	1.000	1113	0	34	25
R0[34,26]	0.979 	1.786E-3 	-	0.856	1.000	1.000	1114	0	34	26
R0[35,0]	0.761 	3.115E-4 	B	-0.039	1.000	1.000	1120	0	35	0
R0[35,1]	0.773 	4.151E-4 	B	-0.036	1.000	1.000	1121	0	35	1
R0[35,2]	0.778 	4.809E-4 	B	-0.033	1.000	1.000	1122	0	35	2
R0[35,3]	0.950 	3.439E-4 	B	-0.033	1.000	1.000	1123	0	35	3
R0[35,4]	0.788 	7.141E-4 	B	-0.020	1.000	1.000	1124	0	35	4
R0[35,5]	0.803 	1.645E-3 	-	0.281	1.000	1.000	1125	0	35	5
R0[35,7]	0.993 	1.499E-3 	-	0.693	1.000	1.000	1127	0	35	7
R0[35,8]	1.055 	1.486E-3 	-	0.755	1.000	1.000	1128	0	35	8
R0[35,9]	1.051 	1.173E-3 	-	0.791	1.000	1.000	1129	0	35	9
R0[35,10]	1.040 	1.761E-3 	-	0.825	1.000	1.000	1130	0	35	10
R0[35,11]	1.082 	1.783E-3 	-	0.809	1.000	1.000	1131	0	35	11
R0[35,12]	1.044 	4.418E-5 	n	0.543	1.000	1.000	1132	0	35	12
R0[35,13]	1.098 	1.740E-3 	-	0.787	1.000	1.000	1133	0	35	13
R0[35,14]	1.140 	6.366E-5 	n	0.517	1.000	1.000	1134	0	35	14
R0[35,15]	1.227 	9.851E-4 	-	0.741	1.000	1.000	1135	0	35	15
R0[35,16]	1.206 	3.769E-5 	n	0.435	1.000	1.000	1136	0	35	16
R0[35,17]	1.182 	8.193E-4 	-	0.728	1.000	1.000	1137	0	35	17
R0[35,18]	1.071 	1.765E-3 	-	0.775	1.000	1.000	1138	0	35	18
R0[35,19]	1.049 	1.695E-3 	-	0.773	1.000	1.000	1139	0	35	19
R0[35,21]	1.043 	1.122E-3 	-	0.792	1.000	1.000	1141	0	35	21
R0[35,22]	1.034 	1.557E-3 	-	0.809	1.000	1.000	1142	0	35	22
R0[35,23]	1.021 	1.398E-3 	-	0.817	1.000	1.000	1143	0	35	23
R0[35,24]	-0.001 	1.136E-2 	gn	2.686	1.000	1.000	1144	0	35	24
R0[35,25]	0.980 	1.471E-3 	-	0.860	1.000	1.000	1145	0	35	25
R0[35,26]	0.931 	1.470E-3 	-	0.874	1.000	1.000	1146	0	35	26
R0[36,0]	0.417 	7.417E-4 	B	-0.049	1.000	1.000	1152	0	36	0
R0[36,1]	0.882 	1.996E-4 	B	-0.044	1.000	1.000	1153	0	36	1
R0[36,2]	0.788 	4.848E-4 	B	-0.034	1.000	1.000	1154	0	36	2
R0[36,3]	0.804 	3.767E-4 	B	-0.031	1.000	1.000	1155	0	36	3
R0[36,4]	0.868 	4.107E-4 	B	-0.021	1.000	1.000	1156	0	36	4
R0[36,5]	0.907 	1.269E-3 	-	0.294	1.000	1.000	1157	0	36	5
R0[36,7]	1.088 	1.560E-3 	-	0.707	1.000	1.000	1159	0	36	7
R0[36,8]	1.107 	1.698E-3 	-	0.780	1.000	1.000	1160	0	36	8
R0[36,9]	1.118 	1.404E-3 	-	0.793	1.000	1.000	1161	0	36	9
R0[36,10]	1.173 	8.824E-4 	-	0.841	1.000	1.000	1162	0	36	10
R0[36,11]	1.200 	1.100E-3 	-	0.832	1.000	1.000	1163	0	36	11
R0[36,12]	1.227 	5.647E-4 	-	0.766	1.000	1.000	1164	0	36	12
R0[36,13]	1.229 	8.530E-4 	-	0.836	1.000	1.000	1165	0	36	13
R0[36,14]	1.206 	1.484E-3 	-	0.816	1.000	1.000	1166	0	36	14
R0[36,15]	1.247 	8.796E-4 	-	0.787	1.000	1.000	1167	0	36	15
R0[36,16]	0.000 	2.126E-2 	gn	-67.981	1.000	1.000	1168	0	36	16
R0[36,17]	1.197 	1.138E-3 	-	0.794	1.000	1.000	1169	0	36	17
R0[36,18]	1.180 	1.315E-3 	-	0.614	1.000	1.000	1170	0	36	18
R0[36,19]	1.148 	1.087E-3 	-	0.793	1.000	1.000	1171	0	36	19
R0[36,21]	1.135 	4.719E-5 	n	0.498	1.000	1.000	1173	0	36	21
R0[36,22]	-0.000 	1.611E-2 	gn	29.731	1.000	1.000	1174	0	36	22
R0[36,23]	1.129 	1.114E-3 	-	0.824	1.000	1.000	1175	0	36	23
R0[36,24]	-0.001 	1.122E-2 	gn	3.524	1.000	1.000	1176	0	36	24
R0[36,25]	1.068 	1.188E-3 	-	0.879	1.000	1.000	1177	0	36	25
R0[36,26]	1.000 	1.230E-3 	-	0.895	1.000	1.000	1178	0	36	26
R0[37,0]	0.297 	6.999E-4 	Bgn	-0.063	1.000	1.000	1184	0	37	0
R0[37,1]	0.621 	2.738E-4 	Bn	-0.054	1.000	1.000	1185	0	37	1
R0[37,2]	0.720 	1.901E-4 	Bn	-0.045	1.000	1.000	1186	0	37	2
R0[37,3]	0.733 	5.038E-4 	B	-0.035	1.000	1.000	1187	0	37	3
R0[37,4]	0.793 	7.033E-4 	B	-0.018	1.000	1.000	1188	0	37	4
R0[37,5]	0.796 	1.532E-3 	-	0.270	1.000	1.000	1189	0	37	5
R0[37,7]	0.962 	1.627E-3 	-	0.697	1.000	1.000	1191	0	37	7
R0[37,8]	1.019 	1.528E-3 	-	0.768	1.000	1.000	1192	0	37	8
R0[37,9]	1.053 	1.575E-3 	-	0.804	1.000	1.000	1193	0	37	9
R0[37,10]	1.069 	1.428E-3 	-	0.847	1.000	1.000	1194	0	37	10
R0[37,11]	1.072 	1.244E-3 	-	0.866	1.000	1.000	1195	0	37	11
R0[37,12]	1.162 	8.779E-4 	-	0.795	1.000	1.000	1196	0	37	12
R0[37,13]	1.144 	1.271E-3 	-	0.847	1.000	1.000	1197	0	37	13
R0[37,14]	1.133 	1.662E-4 	-	0.850	1.000	1.000	1198	0	37	14
R0[37,15]	1.171 	1.181E-3 	-	0.799	1.000	1.000	1199	0	37	15
R0[37,16]	1.166 	7.111E-4 	-	0.785	1.000	1.000	1200	0	37	16
R0[37,17]	1.083 	5.873E-4 	-	0.844	1.000	1.000	1201	0	37	17
R0[37,18]	1.090 	1.825E-3 	-	0.800	1.000	1.000	1202	0	37	18
R0[37,19]	1.048 	1.205E-3 	-	0.802	1.000	1.000	1203	0	37	19
R0[37,21]	1.068 	1.567E-3 	-	0.804	1.000	1.000	1205	0	37	21
R0[37,22]	1.060 	1.150E-3 	-	0.827	1.000	1.000	1206	0	37	22
R0[37,23]	0.997 	1.310E-3 	-	0.867	1.000	1.000	1207	0	37	23
R0[37,24]	-0.000 	9.930E-3 	gn	-3.554	1.000	1.000	1208	0	37	24
R0[37,25]	0.941 	9.457E-4 	-	0.868	1.000	1.000	1209	0	37	25
R0[37,26]	0.928 	1.353E-3 	-	0.896	1.000	1.000	1210	0	37	26
R0[38,0]	0.637 	1.605E-4 	Bn	-0.071	1.000	1.000	1216	0	38	0
R0[38,1]	0.425 	5.243E-4 	Bn	-0.065	1.000	1.000	1217	0	38	1
R0[38,2]	0.456 	4.521E-4 	Bn	-0.057	1.000	1.000	1218	0	38	2
R0[38,3]	0.737 	3.212E-4 	B	-0.042	1.000	1.000	1219	0	38	3
R0[38,4]	0.802 	7.009E-4 	B	-0.018	1.000	1.000	1220	0	38	4
R0[38,5]	0.927 	1.506E-3 	-	0.263	1.000	1.000	1221	0	38	5
R0[38,7]	1.238 	1.159E-3 	-	0.575	1.000	1.000	1223	0	38	7
R0[38,8]	0.897 	2.114E-3 	-	0.788	1.000	1.000	1224	0	38	8
R0[38,9]	1.006 	1.981E-3 	-	0.795	1.000	1.000	1225	0	38	9
R0[38,10]	1.126 	1.038E-3 	-	0.801	1.000	1.000	1226	0	38	10
R0[38,11]	1.023 	6.927E-4 	-	0.877	1.000	1.000	1227	0	38	11
R0[38,12]	1.039 	1.329E-3 	-	0.888	1.000	1.000	1228	0	38	12
R0[38,13]	1.056 	1.321E-3 	-	0.869	1.000	1.000	1229	0	38	13
R0[38,14]	1.112 	1.181E-3 	-	0.848	1.000	1.000	1230	0	38	14
R0[38,15]	1.176 	9.616E-4 	-	0.804	1.000	1.000	1231	0	38	15
R0[38,16]	1.256 	1.103E-3 	-	0.762	1.000	1.000	1232	0	38	16
R0[38,17]	0.947 	6.617E-4 	-	0.702	1.000	1.000	1233	0	38	17
R0[38,18]	0.949 	1.337E-3 	-	0.863	1.000	1.000	1234	0	38	18
R0[38,19]	1.198 	6.802E-4 	-	0.720	1.000	1.000	1235	0	38	19
R0[38,21]	1.188 	9.777E-4 	-	0.758	1.000	1.000	1237	0	38	21
R0[38,22]	1.013 	1.147E-3 	-	0.845	1.000	1.000	1238	0	38	22
R0[38,23]	0.890 	1.132E-3 	-	0.915	1.000	1.000	1239	0	38	23
R0[38,24]	-0.000 	9.961E-3 	gn	-10.760	1.000	1.000	1240	0	38	24
R0[38,25]	1.228 	1.103E-3 	-	0.711	1.000	1.000	1241	0	38	25
R0[38,26]	1.146 	1.096E-3 	-	0.774	1.000	1.000	1242	0	38	26
R0[39,0]	0.770 	9.700E-5 	Bn	-0.079	1.000	1.000	1248	0	39	0
R0[39,1]	0.000 	0.000E0 	gn	0.259	1.000	1.000	1249	0	39	1
R0[39,2]	0.000 	0.000E0 	gn	0.259	1.000	1.000	1250	0	39	2
R0[39,3]	0.000 	0.000E0 	gn	0.259	1.000	1.000	1251	0	39	3
R0[39,4]	0.001 	5.983E-3 	gn	1.391	1.000	1.000	1252	0	39	4
R0[39,5]	0.000 	6.028E-3 	gn	9.332	1.000	1.000	1253	0	39	5
R0[39,7]	0.000 	5.981E-3 	gn	0.148	1.000	1.000	1255	0	39	7
R0[39,8]	0.790 	2.096E-3 	-	0.790	1.000	1.000	1256	0	39	8
R0[39,9]	-0.000 	1.183E-2 	gn	9.525	1.000	1.000	1257	0	39	9
R0[39,10]	-0.000 	1.215E-2 	gn	-1.401	1.000	1.000	1258	0	39	10
R0[39,11]	-0.000 	1.353E-2 	gn	1.385	1.000	1.000	1259	0	39	11
R0[39,12]	0.000 	1.636E-2 	gn	-32.005	1.000	1.000	1260	0	39	12
R0[39,13]	0.894 	1.640E-3 	-	0.932	1.000	1.000	1261	0	39	13
R0[39,14]	-0.000 	1.536E-2 	gn	57.504	1.000	1.000	1262	0	39	14
R0[39,15]	-0.000 	1.481E-2 	gn	162.446	1.000	1.000	1263	0	39	15
R0[39,16]	1.189 	1.350E-3 	-	0.753	1.000	1.000	1264	0	39	16
R0[39,17]	0.000 	2.002E-2 	gn	13.261	1.000	1.000	1265	0	39	17
R0[39,18]	0.851 	8.178E-4 	-	0.910	1.000	1.000	1266	0	39	18
R0[39,19]	0.829 	1.790E-3 	-	0.924	1.000	1.000	1267	0	39	19
R0[39,21]	1.147 	1.218E-3 	-	0.741	1.000	1.000	1269	0	39	21
R0[39,22]	0.985 	1.328E-3 	-	0.703	1.000	1.000	1270	0	39	22
R0[39,23]	0.777 	1.474E-3 	-	0.885	1.000	1.000	1271	0	39	23
R0[39,24]	-0.000 	8.730E-3 	gn	-51.230	1.000	1.000	1272	0	39	24
R0[39,25]	-0.000 	8.548E-3 	gn	-37.334	1.000	1.000	1273	0	39	25
R0[39,26]	1.083 	1.175E-4 	-	0.353	1.000	1.000	1274	0	39	26
R0[40,0]	1.000 	2.930E-1 	Bn	0.000	1.000	1.000	1280	0	40	0
R0[40,1]	1.000 	2.417E-1 	Bn	0.000	1.000	1.000	1281	0	40	1
R0[40,2]	1.000 	2.829E-1 	Bn	0.000	1.000	1.000	1282	0	40	2
R0[40,3]	1.000 	3.552E-1 	Bn	0.000	1.000	1.000	1283	0	40	3
R0[40,4]	1.000 	2.632E-1 	Bn	0.000	1.000	1.000	1284	0	40	4
R0[40,5]	1.000 	3.113E-1 	Bn	0.000	1.000	1.000	1285	0	40	5
R0[40,7]	1.000 	3.054E-1 	Bn	0.000	1.000	1.000	1287	0	40	7
R0[40,8]	1.000 	3.282E-1 	Bn	0.000	1.000	1.000	1288	0	40	8
R0[40,9]	1.000 	3.484E-1 	Bn	0.000	1.000	1.000	1289	0	40	9
R0[40,10]	1.000 	3.394E-1 	Bn	0.000	1.000	1.000	1290	0	40	10
R0[40,11]	1.000 	3.662E-1 	Bn	0.000	1.000	1.000	1291	0	40	11
R0[40,12]	1.000 	2.969E-1 	Bn	0.000	1.000	1.000	1292	0	40	12
R0[40,13]	1.000 	2.275E-1 	Bn	0.000	1.000	1.000	1293	0	40	13
R0[40,14]	1.000 	2.482E-1 	Bn	0.000	1.000	1.000	1294	0	40	14
R0[40,15]	1.000 	3.184E-1 	Bn	0.000	1.000	1.000	1295	0	40	15
R0[40,16]	1.000 	1.699E-1 	Bn	0.000	1.000	1.000	1296	0	40	16
R0[40,17]	1.000 	3.284E-1 	Bn	0.000	1.000	1.000	1297	0	40	17
R0[40,18]	1.000 	3.330E-1 	Bn	0.000	1.000	1.000	1298	0	40	18
R0[40,19]	1.000 	3.489E-1 	Bn	0.000	1.000	1.000	1299	0	40	19
R0[40,21]	1.000 	2.068E-1 	Bn	0.000	1.000	1.000	1301	0	40	21
R0[40,22]	1.000 	2.064E-1 	Bn	0.000	1.000	1.000	1302	0	40	22
R0[40,23]	1.000 	1.976E-1 	Bn	0.000	1.000	1.000	1303	0	40	23
R0[40,24]	1.000 	0.000E0 	Bn	0.000	1.000	1.000	1304	0	40	24
R0[40,25]	1.000 	2.077E-1 	Bn	0.000	1.000	1.000	1305	0	40	25
R0[40,26]	1.000 	2.390E-1 	Bn	0.000	1.000	1.000	1306	0	40	26
R1[0,1]	-0.000 	2.493E-3 	gn	38.153	1.000	1.000	1313	1	0	1
R1[0,2]	-0.000 	3.143E-3 	gn	21.040	1.000	1.000	1314	1	0	2
R1[0,3]	0.022 	2.769E-3 	gn	0.038	1.000	1.000	1315	1	0	3
R1[0,4]	0.622 	1.975E-3 	-	0.600	1.000	1.000	1316	1	0	4
R1[0,5]	0.828 	1.146E-3 	-	0.800	1.000	1.000	1317	1	0	5
R1[0,6]	0.839 	1.255E-3 	-	0.958	1.000	1.000	1318	1	0	6
R1[0,7]	0.001 	7.212E-3 	gn	-11.343	1.000	1.000	1319	1	0	7
R1[0,8]	-0.001 	3.703E-3 	gn	16.559	1.000	1.000	1320	1	0	8
R1[0,9]	0.686 	1.327E-3 	-	1.540	1.000	1.000	1321	1	0	9
R1[0,10]	0.691 	1.230E-3 	-	1.764	1.000	1.000	1322	1	0	10
R1[0,11]	0.587 	1.383E-3 	-	2.207	1.000	1.000	1323	1	0	11
R1[0,12]	0.912 	4.564E-4 	-	2.255	1.000	1.000	1324	1	0	12
R1[0,13]	0.348 	1.185E-4 	n	1.429	1.000	1.000	1325	1	0	13
R1[0,15]	0.162 	2.073E-3 	gn	3.021	1.000	1.000	1327	1	0	15
R1[0,16]	-0.001 	1.467E-3 	gn	11.092	1.000	1.000	1328	1	0	16
R1[0,17]	-0.003 	1.816E-3 	gn	5.763	1.000	1.000	1329	1	0	17
R1[0,18]	-0.001 	1.490E-3 	gn	8.667	1.000	1.000	1330	1	0	18
R1[0,19]	0.053 	1.720E-3 	gn	2.713	1.000	1.000	1331	1	0	19
R1[0,20]	0.059 	2.780E-3 	gn	1.986	1.000	1.000	1332	1	0	20
R1[0,21]	0.116 	2.801E-3 	gn	2.181	1.000	1.000	1333	1	0	21
R1[0,22]	0.060 	2.444E-3 	gn	2.985	1.000	1.000	1334	1	0	22
R1[0,24]	0.026 	4.455E-4 	gn	4.143	1.000	1.000	1336	1	0	24
R1[0,25]	0.089 	2.462E-3 	gn	2.373	1.000	1.000	1337	1	0	25
R1[0,26]	0.137 	1.880E-3 	gn	2.380	1.000	1.000	1338	1	0	26
R1[0,27]	0.072 	3.433E-6 	gn	4.418	1.000	1.000	1339	1	0	27
R1[0,28]	-0.000 	6.051E-3 	gn	29.603	1.000	1.000	1340	1	0	28
R1[0,29]	0.045 	4.136E-3 	gn	1.927	1.000	1.000	1341	1	0	29
R1[0,30]	0.041 	3.975E-3 	gn	2.286	1.000	1.000	1342	1	0	30
R1[0,31]	0.056 	4.314E-3 	gn	1.784	1.000	1.000	1343	1	0	31
R1[1,1]	-0.000 	2.550E-3 	gn	30.402	1.000	1.000	1345	1	1	1
R1[1,2]	-0.050 	1.728E-3 	gn	2.130	1.000	1.000	1346	1	1	2
R1[1,3]	-0.031 	2.494E-3 	gn	2.132	1.000	1.000	1347	1	1	3
R1[1,4]	0.754 	6.969E-4 	-	0.586	1.000	1.000	1348	1	1	4
R1[1,5]	1.254 	6.004E-4 	-	0.704	1.000	1.000	1349	1	1	5
R1[1,6]	0.967 	6.900E-4 	-	0.971	1.000	1.000	1350	1	1	6
R1[1,7]	0.993 	1.068E-3 	-	1.105	1.000	1.000	1351	1	1	7
R1[1,8]	-0.001 	3.867E-3 	gn	23.585	1.000	1.000	1352	1	1	8
R1[1,9]	0.865 	8.677E-4 	-	1.458	1.000	1.000	1353	1	1	9
R1[1,10]	0.782 	6.802E-4 	-	1.533	1.000	1.000	1354	1	1	10
R1[1,11]	-0.026 	8.043E-4 	gn	3.397	1.000	1.000	1355	1	1	11
R1[1,12]	0.651 	9.415E-4 	-	1.871	1.000	1.000	1356	1	1	12
R1[1,13]	0.363 	1.012E-4 	n	0.258	1.000	1.000	1357	1	1	13
R1[1,15]	0.298 	2.957E-3 	g	2.654	1.000	1.000	1359	1	1	15
R1[1,16]	-0.001 	1.529E-3 	gn	11.445	1.000	1.000	1360	1	1	16
R1[1,17]	0.006 	1.992E-3 	gn	1.665	1.000	1.000	1361	1	1	17
R1[1,18]	-0.001 	1.588E-3 	gn	9.961	1.000	1.000	1362	1	1	18
R1[1,19]	-0.001 	1.824E-3 	gn	-9.495	1.000	1.000	1363	1	1	19
R1[1,20]	0.001 	2.110E-3 	gn	-28.208	1.000	1.000	1364	1	1	20
R1[1,21]	0.265 	1.284E-3 	gn	2.263	1.000	1.000	1365	1	1	21
R1[1,22]	0.465 	5.029E-4 	n	2.409	1.000	1.000	1366	1	1	22
R1[1,23]	0.466 	2.817E-4 	n	3.073	1.000	1.000	1367	1	1	23
R1[1,24]	-0.003 	1.750E-3 	gn	6.327	1.000	1.000	1368	1	1	24
R1[1,25]	-0.128 	8.866E-4 	gn	3.137	1.000	1.000	1369	1	1	25
R1[1,26]	0.639 	1.041E-3 	-	1.565	1.000	1.000	1370	1	1	26
R1[1,27]	0.545 	4.403E-5 	n	1.540	1.000	1.000	1371	1	1	27
R1[1,28]	0.597 	1.011E-3 	-	1.485	1.000	1.000	1372	1	1	28
R1[1,29]	0.499 	9.854E-4 	-	1.463	1.000	1.000	1373	1	1	29
R1[1,30]	-0.050 	1.690E-3 	gn	4.164	1.000	1.000	1374	1	1	30
R1[1,31]	-0.115 	1.083E-3 	gn	3.601	1.000	1.000	1375	1	1	31
R1[2,1]	-0.000 	2.590E-3 	gn	27.598	1.000	1.000	1377	1	2	1
R1[2,2]	0.018 	3.174E-3 	gn	-0.157	1.000	1.000	1378	1	2	2
R1[2,3]	0.816 	8.435E-4 	-	0.394	1.000	1.000	1379	1	2	3
R1[2,4]	3.501 	3.751E-5 	g	0.553	1.000	1.000	1380	1	2	4
R1[2,5]	2.538 	1.400E-4 	-	0.860	1.000	1.000	1381	1	2	5
R1[2,6]	3.069 	3.999E-5 	g	0.994	1.000	1.000	1382	1	2	6
R1[2,7]	3.252 	3.631E-5 	g	1.091	1.000	1.000	1383	1	2	7
R1[2,8]	-0.000 	4.161E-3 	gn	47.937	1.000	1.000	1384	1	2	8
R1[2,9]	1.725 	2.569E-4 	-	1.440	1.000	1.000	1385	1	2	9
R1[2,10]	1.008 	5.585E-4 	-	1.937	1.000	1.000	1386	1	2	10
R1[2,11]	0.715 	7.233E-4 	-	2.310	1.000	1.000	1387	1	2	11
R1[2,12]	0.887 	7.038E-4 	-	2.076	1.000	1.000	1388	1	2	12
R1[2,13]	0.367 	9.537E-5 	n	0.029	1.000	1.000	1389	1	2	13
R1[2,15]	1.232 	3.374E-4 	-	1.838	1.000	1.000	1391	1	2	15
R1[2,16]	-0.002 	1.449E-3 	gn	8.698	1.000	1.000	1392	1	2	16
R1[2,17]	0.167 	1.227E-3 	gn	2.334	1.000	1.000	1393	1	2	17
R1[2,18]	-0.001 	1.558E-3 	gn	10.793	1.000	1.000	1394	1	2	18
R1[2,19]	-0.001 	2.008E-3 	gn	11.434	1.000	1.000	1395	1	2	19
R1[2,20]	0.414 	7.465E-4 	-	2.479	1.000	1.000	1396	1	2	20
R1[2,21]	0.706 	2.729E-4 	-	2.155	1.000	1.000	1397	1	2	21
R1[2,22]	0.941 	9.197E-5 	n	2.112	1.000	1.000	1398	1	2	22
R1[2,23]	1.209 	7.955E-5 	-	1.877	1.000	1.000	1399	1	2	23
R1[2,24]	1.249 	5.316E-5 	n	2.150	1.000	1.000	1400	1	2	24
R1[2,25]	1.467 	1.313E-4 	-	1.706	1.000	1.000	1401	1	2	25
R1[2,26]	1.465 	1.534E-4 	-	1.551	1.000	1.000	1402	1	2	26
R1[2,27]	-0.003 	1.970E-3 	gn	5.049	1.000	1.000	1403	1	2	27
R1[2,28]	1.477 	2.881E-4 	-	1.412	1.000	1.000	1404	1	2	28
R1[2,29]	2.310 	1.106E-4 	-	1.339	1.000	1.000	1405	1	2	29
R1[2,30]	0.985 	3.583E-4 	-	1.836	1.000	1.000	1406	1	2	30
R1[2,31]	0.453 	1.464E-5 	n	1.609	1.000	1.000	1407	1	2	31
R1[3,1]	-0.000 	3.478E-3 	gn	13.594	1.000	1.000	1409	1	3	1
R1[3,2]	0.016 	3.590E-3 	gn	-0.190	1.000	1.000	1410	1	3	2
R1[3,3]	0.898 	6.933E-4 	-	0.405	1.000	1.000	1411	1	3	3
R1[3,4]	1.752 	2.161E-4 	-	0.728	1.000	1.000	1412	1	3	4
R1[3,5]	3.358 	2.641E-5 	g	0.933	1.000	1.000	1413	1	3	5
R1[3,6]	0.012 	5.138E-3 	gn	-0.423	1.000	1.000	1414	1	3	6
R1[3,7]	0.008 	4.957E-3 	gn	-0.469	1.000	1.000	1415	1	3	7
R1[3,8]	-0.000 	4.371E-3 	gn	58.774	1.000	1.000	1416	1	3	8
R1[3,9]	1.653 	3.493E-4 	-	1.554	1.000	1.000	1417	1	3	9
R1[3,10]	0.753 	7.055E-4 	-	2.306	1.000	1.000	1418	1	3	10
R1[3,11]	0.367 	2.062E-3 	-	2.737	1.000	1.000	1419	1	3	11
R1[3,12]	0.698 	5.660E-4 	-	1.461	1.000	1.000	1420	1	3	12
