6.0852  5.9140
3.1727	5.9377
0.3632	5.9785
-2.4898	5.9403
-5.0881	5.9490
6.3150	2.9663
3.4258	2.9726
0.5489	2.9948
-2.3530	2.9967
-5.0603	3.0048
5.9095	0.0022
2.9300	-0.0087
0.0000	0.0000
-2.9294	0.0050
-5.4260	0.0215
5.6336	-2.9953
2.6032	-3.0292
-0.3628	-3.0263
-3.2711	-3.0464
-5.7088	-3.0550
5.4196	-6.0226
2.3435	-6.0318
-0.6096	-6.0574
-3.5123	-6.0552
-5.7215	-6.0961
