-3.0309	-2.9991
-1.6572	-2.9952
-0.1582	-2.9656
1.2958	-2.9537
2.1982	-2.9469
-2.9485	-1.5128
-1.5293	-1.5177
-0.0377	-1.5103
1.4532	-1.4999
2.4174	-1.4866
-2.9545	-0.0053
-1.5105	0.0005
0.0000	0.0000
1.4938	-0.0056
2.5040	0.0007
-2.9338	1.5216
-1.4412	1.5027
0.0902	1.4913
1.5733	1.4848
2.5477	1.4665
-2.8433	3.0466
-1.3854	3.0249
0.1065	3.0121
1.6218	2.9885
2.6122	2.9313
