date	p0	p1	p2	p3	p4	p5	p6	p7	p8	p9	p10	p11	p12	p13	p14	p15	p16	p17	p18	p19	p20	p21	p22	p23	p24
20180201	1.31442767	1.15750970	0.62762762	1.41066447	0.50271182	0.71247451	1.28049502	1.03929244	1.68585560	0.58197955	1.55804006	1.28969328	0.95657487	0.98990670	0.66315682	1.28188709	0.76294258	0.87585040	1.22955874	0.69600634	0.82756130	1.21892147	1.11188134	0.92876154	0.20288263
20180801	1.28767477	1.11901354	0.63945362	1.37026108	0.60120818	0.72957390	1.21021231	1.00846925	1.63962944	0.67835749	1.57039777	1.22973214	0.88986366	0.98236273	0.83812378	1.26486564	0.74852442	0.92675157	1.13976936	0.87802535	0.81969820	1.18572249	1.05304525	0.97046169	0.28018064
20181001	1.24176509	1.13148835	0.60723562	1.31300728	0.68153022	0.69444863	1.21903257	0.97987518	1.64224761	0.74408750	1.52853187	1.23569155	0.85632767	0.95373323	0.96119193	1.25782927	0.74981171	0.88642174	1.09352721	1.06980199	0.82119451	1.17639314	0.99812359	0.95812196	0.33911610
20190201	1.23450033	1.13021242	0.61488038	1.34007809	0.65186641	0.69176747	1.21578394	0.97081439	1.60480478	0.73245208	1.54346977	1.25386701	0.84263031	0.92397959	0.96272199	1.26901364	0.75419253	0.88151080	1.09383355	1.07682800	0.80691877	1.17475907	1.01265275	0.95782072	0.34415619
20190401	1.16949295	1.17733883	0.61011140	1.29836289	0.69647081	0.67295803	1.21141597	0.95368164	1.60527235	0.76999865	1.49351856	1.23098338	0.83832058	1.01317889	0.99611469	1.26723438	0.75463609	0.86654677	1.08156117	1.09085374	0.80207422	1.16508798	0.99984693	0.93178308	0.35702103
20191001	1.13375080	1.13929921	0.59369691	1.31622415	0.71319119	0.62158155	1.22931997	0.94102344	1.58617808	0.79455540	1.49029290	1.27308743	0.80941152	0.88884788	1.11455444	1.23753117	0.76100905	0.83749623	1.07920380	1.27477797	0.77097914	1.15878396	0.95659876	0.93101891	0.44024596
20200201	1.19847267	1.13473114	0.60274730	1.33509856	0.71606108	0.66747629	1.21014054	0.95187949	1.61329399	0.76975944	1.47454050	1.25514471	0.85223157	0.97515775	0.99441975	1.26163867	0.74743948	0.85848352	1.13220349	1.10668915	0.79228821	1.15746782	0.97022497	0.94142343	0.36214119
20200801	1.19866079	1.12602950	0.60541291	1.35196956	0.65854341	0.65962653	1.20861397	0.97359985	1.60456897	0.75563873	1.49749405	1.24577645	0.83899303	0.93569922	0.99770227	1.27307655	0.74057846	0.87425725	1.14791165	1.12434281	0.78778879	1.16724789	1.00393701	0.93914144	0.35903696
99999999	1.27295442	1.10042667	0.61131478	1.35344539	0.60619058	0.70057424	1.21186678	1.00854393	1.64533078	0.67715748	1.58783531	1.24948148	0.88035065	0.91039464	0.91027186	1.28794516	0.75393514	0.93697446	1.09198390	0.99159673	0.81868665	1.18886355	1.06700231	0.95479501	0.31266433
