date	p0	p1	p2	p3	p4	p5	p6	p7	p8	p9	p10	p11	p12	p13	p14	p15	p16	p17	p18	p19	p20	p21	p22	p23	p24
20180201	0.95914528	0.89805626	1.01102033	0.92441850	0.31936705	1.03276520	1.06116148	1.08411497	0.98100523	0.45183206	1.18814286	1.18475748	0.95488231	1.02466964	0.55631340	1.29353784	1.29032668	1.33131448	1.27209482	0.52403607	0.87746262	1.21622999	0.79103427	1.03504840	0.57806115
20180801	0.97511690	0.88671821	0.99793655	0.91210975	0.30106104	1.04370859	1.04609507	1.08776889	0.94473664	0.44629116	1.11289871	1.17884911	0.94491540	1.03095048	0.52827719	1.29465892	1.23433624	1.26058814	1.21180878	0.49047665	0.87940968	1.21048988	0.77340383	1.00149387	0.55421679
20181001	0.95765353	0.89497074	1.00643809	0.93149851	0.32691014	1.04004643	1.04717152	1.04950320	0.94393821	0.47613901	1.15172386	1.20126457	0.97080423	1.04847747	0.56238059	1.30165989	1.27011544	1.30071145	1.24394539	0.53326095	0.89341228	1.20647954	0.79522095	1.02589523	0.60476629
20190201	0.90485737	0.91936956	0.99981074	0.96023386	0.42167921	1.01254817	1.05172782	1.08177361	0.98820369	0.58827080	1.08473653	1.22210652	0.94701497	1.06737996	0.67930186	1.27892812	1.27138711	1.30257781	1.27453657	0.64785009	0.87258038	1.21676068	0.79918633	1.02916127	0.74205343
20190401	0.93028111	0.91334587	1.00555243	0.95575982	0.39824927	1.02264158	1.05059553	1.06950065	0.97447019	0.54059814	1.09488669	1.22002522	0.96363250	1.06461509	0.63226702	1.28755408	1.27059906	1.30576961	1.27189685	0.60811271	0.86652499	1.22713741	0.79374468	1.03476392	0.69077153
20191001	0.97552921	0.89356558	0.98685788	0.92066510	0.30074486	1.04935761	1.03430081	1.05060149	0.95972095	0.43328372	1.12762241	1.21053842	0.93868653	1.03711832	0.52765143	1.29853256	1.27664347	1.30349338	1.23449029	0.50173131	0.90448016	1.22810812	0.79523951	1.01312380	0.56780078
20200201	0.99677325	0.89010262	0.99572104	0.85872300	0.23404340	1.06133388	1.03546314	1.07602715	0.91271418	0.35616600	1.12526231	1.19866305	0.96112680	1.00784392	0.45049935	1.31421859	1.23865874	1.29365591	1.18002829	0.43040411	0.91373535	1.21033294	0.78745900	0.98645594	0.49112181
20210401	0.99263657	0.88409419	0.96477367	0.86119045	0.23479688	1.05403844	1.03154468	1.05806222	0.91416447	0.35918805	1.11274209	1.20022851	0.91467022	1.01053663	0.45755305	1.30996246	1.24929038	1.28899613	1.18677520	0.43453175	0.89221746	1.21334132	0.79426486	0.98749950	0.49373381
99999999	0.81143130	0.92680756	1.00169656	0.99031240	0.59888312	0.93890049	1.06621310	1.07031124	1.01242847	0.78970000	1.03689981	1.22985786	0.94095864	1.08470939	0.87115475	1.18477851	1.31402149	1.30573286	1.29280280	0.82677819	0.79223976	1.24768731	0.78553215	1.04047218	0.94649051
