1.2857	1.1926	1.1046	1.0648	1.0278	0.9637	1.1513	0.8854	1.1581	1.1998	0.8368	0.7891	0.9722	0.7606	0.7873	0.8905
1.0248	1.1301	1.2258	1.3486	1.2604	1.0801	1.1224	1.0354	0.9042	0.9752	0.9458	0.9180	0.8604	0.9429	0.8410	0.8323
1.0602	0.8511	0.9101	1.3119	0.8674	0.9740	0.9378	0.9206	0.9538	1.0497	1.0260	0.9195	1.0930	1.0647	1.1310	1.2155
1.1083	1.1794	1.1101	1.1645	1.0499	1.0647	1.1219	0.8961	1.0087	0.9194	0.9158	0.9913	0.8352	0.9523	0.8080	0.9642
1.4227	1.0511	0.9932	1.0483	0.9700	0.9452	0.9715	0.9954	0.9049	0.9932	1.0046	1.1216	0.9496	1.2285	1.1986	1.4792
1.1542	1.0607	0.9924	1.1259	0.9896	1.0588	1.0844	1.0076	0.7813	1.0682	0.8482	0.8741	0.9059	0.8408	1.0545	0.9430
1.1893	1.1167	1.0765	1.0033	0.9724	0.9579	1.0181	0.9734	0.8976	1.0598	0.9824	0.8604	0.9967	1.0506	0.9298	1.1106
1.2472	1.2257	1.0259	1.0710	1.0848	1.0829	1.1036	0.9741	1.1245	0.8206	0.8989	0.8253	0.7368	0.6999	0.7514	0.7884
0.6894	0.7023	0.9431	0.7945	1.0000	1.0000	0.8451	1.1296	1.1461	0.9402	1.1179	1.0416	1.3496	0.9325	1.3515	1.2904
1.1413	0.9538	0.9167	1.1627	1.0313	0.9687	0.9151	1.0944	0.8598	0.8582	0.9535	0.8912	1.0583	1.0356	1.1324	1.1677
0.6256	0.6968	0.8630	0.8304	0.9247	1.0111	0.9428	1.0209	1.0016	1.0098	1.0661	0.9224	1.1462	1.1389	0.9984	1.1246
1.2122	1.1233	1.1395	1.1692	1.0673	1.0869	1.1430	0.9749	1.0251	0.8877	0.8528	0.9081	0.8909	0.8326	0.9005	0.8198
1.0158	0.8957	0.8863	0.9328	0.8765	0.8538	0.7655	1.1716	0.9339	1.0515	1.1930	0.9842	1.1253	1.1945	1.0843	1.5866
1.1089	1.0394	1.0845	0.9126	0.8629	0.9628	1.0232	1.0739	0.9535	0.9128	0.9768	0.9188	1.0325	0.9288	1.0973	1.1291
1.2285	1.1748	0.9374	0.9776	0.9869	1.1000	1.0282	1.0963	1.0131	0.9183	1.0198	0.9707	1.0234	0.8284	0.7546	0.9138
0.9708	0.9586	1.0659	0.9217	0.9719	1.0761	1.0000	1.0234	0.0000	0.9233	0.9779	1.0196	0.9093	1.0538	1.0670	1.2632
0.9255	0.9142	0.9196	0.0000	0.9580	0.9377	1.0578	0.9745	0.9728	1.0336	1.0752	1.0000	1.0123	1.0821	1.1861	1.3394
1.4493	1.3818	1.0171	1.3271	0.9768	0.9999	1.2066	1.0205	0.9354	0.0000	0.0000	0.8175	0.0000	0.8038	0.9786	1.0000
1.3813	1.0106	1.1173	0.9072	0.7568	1.1050	1.0086	0.9747	1.0731	0.9937	0.8884	1.0063	0.8342	0.8296	0.9566	1.0592
1.1790	1.1805	1.1935	1.2635	1.0422	1.0644	0.9923	0.9597	1.0000	1.0270	0.8970	0.7932	0.7760	0.7095	0.4787	0.0000
1.3867	0.9262	0.0000	0.9501	1.1889	1.1506	0.9226	1.0600	1.0000	0.9141	0.9482	1.1368	0.8179	1.0879	1.0242	0.8843
0.6133	0.6701	1.0597	1.0196	1.1160	1.1376	1.0853	1.0321	0.9368	1.0588	0.9139	0.9804	1.0201	0.8087	0.8002	0.8905
1.0489	0.8446	0.9198	0.9649	0.8703	0.9471	0.9014	0.9675	0.0000	1.1005	1.0000	1.0125	1.1873	1.3159	1.3166	1.3973
1.0355	1.0420	0.7959	1.0271	0.8833	0.9626	0.8881	0.9225	1.1573	0.9192	1.0448	1.0859	1.0000	0.9321	0.0000	1.0022
1.2965	0.0000	1.0000	1.0878	1.1026	1.0504	1.1127	1.0419	1.0292	0.8482	0.9710	0.8150	0.9059	0.7105	0.7177	0.6569
